property,prefix,Context,Question,Correct Answer,negative_sample_type,fold,raw_yes_logprob,raw_no_logprob,corrected_yes_logprob,corrected_no_logprob,bias_correction,predicted_answer,is_correct
is made of elastic,a belt,'',Is a belt made of elastic?,Yes,random,3,-5.309322357177734,-6.966631889343262,-5.96818750568089,-6.307766740840106,0.658865148503156,Yes,True
is made of elastic,a spoon,'',Is a spoon made of elastic?,No,random,3,-6.151771545410156,-5.1848649978637695,-6.810636693913312,-4.5259998493606135,0.658865148503156,No,True
is made of fermented grain,a caterpillar,'',Is a caterpillar made of fermented grain?,No,random,3,-4.121399879455566,-2.3093223571777344,-4.780265027958722,-1.6504572086745783,0.658865148503156,No,True
is made of fermented milk,yoghurt,'',Is yoghurt made of fermented milk?,Yes,random,3,-3.747753858566284,-8.053332328796387,-4.40661900706944,-7.394467180293231,0.658865148503156,Yes,True
is made of fibres,a heart,'',Is a heart made of fibres?,Yes,random,3,-5.638653755187988,-7.146792888641357,-6.297518903691144,-6.487927740138201,0.658865148503156,Yes,True
is made of flesh,a barrel,'',Is a barrel made of flesh?,No,random,3,-3.963676929473877,-3.1375925540924072,-4.622542077977033,-2.478727405589251,0.658865148503156,No,True
is made of fruit and sugar,jelly,'',Is jelly made of fruit and sugar?,Yes,random,3,-4.216196060180664,-8.060446739196777,-4.87506120868382,-7.401581590693621,0.658865148503156,Yes,True
is made of fruit and sugar,a wolf,'',Is a wolf made of fruit and sugar?,No,random,3,-4.495921611785889,-1.5988225936889648,-5.154786760289045,-0.9399574451858088,0.658865148503156,No,True
is made of grapes,wine,'',Is wine made of grapes?,Yes,random,3,-2.576500654220581,-6.779964923858643,-3.235365802723737,-6.1210997753554865,0.658865148503156,Yes,True
is made of grapes,a shovel,'',Is a shovel made of grapes?,No,random,3,-6.8670244216918945,-2.6693501472473145,-7.525889570195051,-2.0104849987441584,0.658865148503156,No,True
is made of ground grain,flour,'',Is flour made of ground grain?,Yes,random,3,-2.4194376468658447,-7.060688018798828,-3.0783027953690008,-6.401822870295672,0.658865148503156,Yes,True
is made of iron,a dice,'',Is a dice made of iron?,No,random,3,-4.649322032928467,-5.306929588317871,-5.308187181431623,-4.648064439814715,0.658865148503156,No,True
is made of juniper berries,gin,'',Is gin made of juniper berries?,Yes,random,3,-3.5688138008117676,-8.306929588317871,-4.227678949314924,-7.648064439814715,0.658865148503156,Yes,True
is made of keratin,a dishwasher,'',Is a dishwasher made of keratin?,No,random,3,-7.3568501472473145,-4.990832328796387,-8.015715295750471,-4.331967180293231,0.658865148503156,No,True
is made of malt,whiskey,'',Is whiskey made of malt?,Yes,random,3,-7.5494160652160645,-7.758711814880371,-8.208281213719221,-7.099846666377215,0.658865148503156,No,False
is made of minerals,radish,'',Is radish made of minerals?,No,random,3,-5.514009952545166,-6.382758140563965,-6.172875101048322,-5.723892992060809,0.658865148503156,No,True
is made of muscles,an arm,'',Is an arm made of muscles?,Yes,random,4,-6.36324405670166,-7.087240695953369,-6.980851424591882,-6.469633328063147,0.6176073678902219,No,False
is made of muscles,a club,'',Is a club made of muscles?,No,random,4,-5.72202730178833,-4.358965873718262,-6.339634669678552,-3.74135850582804,0.6176073678902219,No,True
is made of neoprene,a wetsuit,'',Is a wetsuit made of neoprene?,Yes,random,4,-5.2943501472473145,-9.367393493652344,-5.911957515137536,-8.749786125762121,0.6176073678902219,Yes,True
is made of neoprene,butter,'',Is butter made of neoprene?,No,random,4,-5.9920244216918945,-2.610413074493408,-6.609631789582116,-1.9928057066031863,0.6176073678902219,No,True
is made of sheer fabric,a veil,'',Is a veil made of sheer fabric?,Yes,random,4,-5.716196060180664,-7.935688018798828,-6.333803428070886,-7.318080650908606,0.6176073678902219,Yes,True
is made of small parts,a chandelier,'',Is a chandelier made of small parts?,Yes,random,4,-4.374143600463867,-8.999195098876953,-4.991750968354089,-8.38158773098673,0.6176073678902219,Yes,True
is made of stretchy material,a leotard,'',Is a leotard made of stretchy material?,Yes,random,4,-6.455019474029541,-10.93258285522461,-7.072626841919763,-10.314975487334387,0.6176073678902219,Yes,True
is made of tissue,a buggy,'',Is a buggy made of tissue?,No,random,4,-4.716880798339844,-3.8884055614471436,-5.334488166230066,-3.2707981935569217,0.6176073678902219,No,True
is made of two slices of bread,a sandwich,'',Is a sandwich made of two slices of bread?,Yes,random,4,-4.959863185882568,-5.521185874938965,-5.57747055377279,-4.903578507048743,0.6176073678902219,No,False
is made using flour,bread,'',Is bread made using flour?,Yes,random,4,-3.6851742267608643,-8.061088562011719,-4.302781594651086,-7.443481194121497,0.6176073678902219,Yes,True
is made with jelly mix,pumpkin,'',Is pumpkin made with jelly mix?,No,random,4,-8.584553718566895,-9.257617950439453,-9.202161086457117,-8.64001058254923,0.6176073678902219,No,True
is manmade,a jacket,'',Is a jacket manmade?,Yes,random,4,-4.5279717445373535,-6.216350555419922,-5.145579112427575,-5.5987431875297,0.6176073678902219,Yes,True
is manned by a crew,a ship,'',Is a ship manned by a crew?,Yes,random,4,-5.561588764190674,-8.999446868896484,-6.179196132080896,-8.381839501006262,0.6176073678902219,Yes,True
is modern,a blender,'',Is a blender modern?,Yes,random,4,-6.277296543121338,-8.62236499786377,-6.89490391101156,-8.004757629973547,0.6176073678902219,Yes,True
is moveable,a lorry,'',Is a lorry moveable?,Yes,random,4,-6.086822032928467,-8.185173988342285,-6.704429400818689,-7.567566620452063,0.6176073678902219,Yes,True
is not flammable,a tambourine,'',Is a tambourine not flammable?,No,random,4,-6.080845832824707,-4.713676929473877,-6.698453200714929,-4.096069561583655,0.6176073678902219,No,True
is often eaten for breakfast,a heart,'',Is a heart often eaten for breakfast?,No,random,4,-3.7974300384521484,-3.1488771438598633,-4.41503740634237,-2.5312697759696414,0.6176073678902219,No,True
is often eaten with cream,earmuffs,'',Is earmuffs often eaten with cream?,No,random,4,-3.3260397911071777,-3.123497724533081,-3.9436471589973996,-2.505890356642859,0.6176073678902219,No,True
is often sold by kids,lemonade,'',Is lemonade often sold by kids?,Yes,random,4,-4.525503158569336,-7.616385459899902,-5.143110526459558,-6.9987780920096805,0.6176073678902219,Yes,True
is on Christmas cards,a robin,'',Is a robin on christmas cards?,Yes,random,4,-3.710195541381836,-6.127112865447998,-4.327802909272058,-5.509505497557776,0.6176073678902219,Yes,True
is on the foot,kiwi,'',Is kiwi on the foot?,No,random,4,-5.814901828765869,-4.825029373168945,-6.432509196656091,-4.2074220052787235,0.6176073678902219,No,True
is operated by humans,an oil tanker,'',Is an oil tanker operated by humans?,Yes,random,4,-4.764710903167725,-7.489618301391602,-5.3823182710579465,-6.87201093350138,0.6176073678902219,Yes,True
is operated by humans,a sink,'',Is a sink operated by humans?,No,random,4,-3.9990885257720947,-6.967464923858643,-4.616695893662317,-6.349857555968421,0.6176073678902219,Yes,False
is operated by sailors,a boat,'',Is a boat operated by sailors?,Yes,random,4,-6.311173915863037,-8.374333381652832,-6.928781283753259,-7.75672601376261,0.6176073678902219,Yes,True
is operated by sailors,a swimsuit,'',Is a swimsuit operated by sailors?,No,random,4,-5.053885459899902,-3.9001338481903076,-5.671492827790124,-3.2825264803000858,0.6176073678902219,No,True
is ornamental,a typewriter,'',Is a typewriter ornamental?,No,random,4,-5.588350296020508,-5.028531551361084,-6.20595766391073,-4.410924183470862,0.6176073678902219,No,True
is part of a suit,a jacket,'',Is a jacket part of a suit?,Yes,random,4,-5.247673988342285,-5.186588764190674,-5.865281356232507,-4.568981396300452,0.6176073678902219,No,False
is part of the circulatory system,a dog,'',Is a dog part of the circulatory system?,No,random,4,-6.536199569702148,-4.9315714836120605,-7.15380693759237,-4.313964115721839,0.6176073678902219,No,True
is peaty,a belt,'',Is a belt peaty?,No,random,4,-5.089271545410156,-5.18287992477417,-5.706878913300378,-4.565272556883948,0.6176073678902219,No,True
is perishable,cabbage,'',Is cabbage perishable?,Yes,random,4,-3.8454296588897705,-7.172430038452148,-4.463037026779992,-6.554822670561927,0.6176073678902219,Yes,True
is perishable,a salmon,'',Is a salmon perishable?,No,random,4,-3.719536781311035,-6.335399627685547,-4.337144149201257,-5.717792259795325,0.6176073678902219,Yes,False
is pickled,cucumber,'',Is cucumber pickled?,Yes,random,4,-5.051452159881592,-5.211377143859863,-5.669059527771814,-4.593769775969641,0.6176073678902219,No,False
is pickled,a ferry,'',Is a ferry pickled?,No,random,4,-6.405184268951416,-3.7022552490234375,-7.022791636841638,-3.0846478811332156,0.6176073678902219,No,True
is pink when cooked,a prawn,'',Is a prawn pink when cooked?,Yes,random,4,-7.571746349334717,-8.195255279541016,-8.18935371722494,-7.577647911650794,0.6176073678902219,No,False
is pink when cooked,a sardine,'',Is a sardine pink when cooked?,No,random,4,-6.736562728881836,-8.839055061340332,-7.354170096772058,-8.22144769345011,0.6176073678902219,Yes,False
is planted,a tulip,'',Is a tulip planted?,Yes,random,4,-5.560688018798828,-5.09220027923584,-6.17829538668905,-4.474592911345618,0.6176073678902219,No,False
is played by a saxophonist,a saxophone,'',Is a saxophone played by a saxophonist?,Yes,random,4,-4.028696060180664,-6.685997486114502,-4.646303428070886,-6.06839011822428,0.6176073678902219,Yes,True
is played by a violinist,flour,'',Is flour played by a violinist?,No,random,4,-5.427743911743164,-3.492393970489502,-6.045351279633386,-2.87478660259928,0.6176073678902219,No,True
is played by an organist,a robe,'',Is a robe played by an organist?,No,random,4,-5.519123077392578,-4.7126336097717285,-6.1367304452828,-4.095026241881507,0.6176073678902219,No,True
is played by cellists,a cello,'',Is a cello played by cellists?,Yes,random,4,-5.434322357177734,-5.873297691345215,-6.051929725067956,-5.255690323454993,0.6176073678902219,No,False
is played by cellists,a peeler,'',Is a peeler played by cellists?,No,random,4,-5.021185874938965,-4.991905212402344,-5.638793242829187,-4.374297844512122,0.6176073678902219,No,True
is played by music bands,grape,'',Is grape played by music bands?,No,random,4,-6.404876708984375,-6.739546775817871,-7.022484076874597,-6.121939407927649,0.6176073678902219,No,True
is played by musicians,a guitar,'',Is a guitar played by musicians?,Yes,random,4,-4.936254501342773,-9.186911582946777,-5.553861869232995,-8.569304215056555,0.6176073678902219,Yes,True
is played by people in kilts,a bagpipe,'',Is a bagpipe played by people in kilts?,Yes,random,4,-5.63717794418335,-6.26217794418335,-6.2547853120735715,-5.644570576293128,0.6176073678902219,No,False
is played by pressing keys,a harpsichord,'',Is a harpsichord played by pressing keys?,Yes,random,4,-4.963983535766602,-8.62349796295166,-5.581590903656823,-8.005890595061437,0.6176073678902219,Yes,True
is played in brass bands,a tuba,'',Is a tuba played in brass bands?,Yes,random,4,-4.3568501472473145,-7.835399627685547,-4.974457515137536,-7.217792259795325,0.6176073678902219,Yes,True
is played sitting down,a piano,'',Is a piano played sitting down?,Yes,random,4,-4.8916401863098145,-7.211377143859863,-5.509247554200036,-6.593769775969641,0.6176073678902219,Yes,True
is played with,a ball,'',Is a ball played with?,Yes,random,4,-12.72945785522461,-11.80758285522461,-13.347065223114832,-11.189975487334387,0.6176073678902219,No,False
is played with a bow,sugar,'',Is sugar played with a bow?,No,random,4,-3.9033563137054443,-2.4003214836120605,-4.520963681595666,-1.7827141157218387,0.6176073678902219,No,True
is played with a pick,a guitar,'',Is a guitar played with a pick?,Yes,random,4,-7.813091278076172,-7.492563724517822,-8.430698645966395,-6.8749563566276,0.6176073678902219,No,False
is played with hands,a frisbee,'',Is a frisbee played with hands?,Yes,random,4,-7.496554374694824,-3.721268892288208,-8.114161742585047,-3.103661524397986,0.6176073678902219,No,False
is played with hands,a deckchair,'',Is a deckchair played with hands?,No,random,4,-4.963003158569336,-3.7764835357666016,-5.580610526459558,-3.1588761678763797,0.6176073678902219,No,True
is popular in country music,a banjo,'',Is a banjo popular in country music?,Yes,random,4,-5.768662929534912,-12.211958885192871,-6.386270297425134,-11.594351517302648,0.6176073678902219,Yes,True
is pork,a rollerskate,'',Is a rollerskate pork?,No,random,4,-5.996617794036865,-3.3737542629241943,-6.614225161927087,-2.7561468950339725,0.6176073678902219,No,True
is portable,a violin,'',Is a violin portable?,Yes,random,4,-5.305784702301025,-8.373071670532227,-5.923392070191247,-7.755464302642005,0.6176073678902219,Yes,True
is powered by air,an owl,'',Is an owl powered by air?,No,random,4,-6.213350296020508,-6.527296543121338,-6.83095766391073,-5.909689175231116,0.6176073678902219,No,True
is pressurised,a currant,'',Is a currant pressurised?,No,random,4,-6.053332328796387,-5.339796543121338,-6.670939696686609,-4.722189175231116,0.6176073678902219,No,True
is preyed on by lions,a zebra,'',Is a zebra preyed on by lions?,Yes,random,4,-3.332702159881592,-9.9874906539917,-3.9503095277718137,-9.369883286101476,0.6176073678902219,Yes,True
is preyed on by lions,ham,'',Is ham preyed on by lions?,No,random,4,-3.780093193054199,-6.902276039123535,-4.397700560944421,-6.284668671233313,0.6176073678902219,Yes,False
is prickly,pineapple,'',Is pineapple prickly?,Yes,random,4,-5.127112865447998,-4.93924617767334,-5.74472023333822,-4.321638809783118,0.6176073678902219,No,False
is produced by distilling wine,brandy,'',Is brandy produced by distilling wine?,Yes,random,4,-5.148403167724609,-8.309117317199707,-5.766010535614831,-7.691509949309485,0.6176073678902219,Yes,True
is produced by mammals,a car,'',Is a car produced by mammals?,No,random,4,-6.068248748779297,-6.082353591918945,-6.685856116669519,-5.4647462240287235,0.6176073678902219,No,True
is professional clothing,blueberry,'',Is blueberry professional clothing?,No,random,4,-5.489964485168457,-5.236562728881836,-6.107571853058679,-4.618955360991614,0.6176073678902219,No,True
is protective,a cloak,'',Is a cloak protective?,Yes,random,4,-5.242393970489502,-5.715669631958008,-5.860001338379724,-5.098062264067786,0.6176073678902219,No,False
is pulled back,a television,'',Is a television pulled back?,No,random,4,-6.144853591918945,-6.1501336097717285,-6.762460959809167,-5.532526241881507,0.6176073678902219,No,True
is pulled by dogs,a kettle,'',Is a kettle pulled by dogs?,No,random,4,-5.922430038452148,-3.2103993892669678,-6.54003740634237,-2.592792021376746,0.6176073678902219,No,True
is pulled by oxen,a plow,'',Is a plow pulled by oxen?,Yes,random,4,-5.1693501472473145,-5.647363185882568,-5.786957515137536,-5.0297558179923465,0.6176073678902219,No,False
is purchased in sets,a plate,'',Is a plate purchased in sets?,Yes,random,4,-5.275850296020508,-7.5902605056762695,-5.89345766391073,-6.972653137786048,0.6176073678902219,Yes,True
is pushed,a wheelbarrow,'',Is a wheelbarrow pushed?,Yes,random,4,-8.68342113494873,-10.623071670532227,-9.301028502838953,-10.005464302642004,0.6176073678902219,Yes,True
is pushed with feet,a penguin,'',Is a penguin pushed with feet?,No,random,4,-5.277296543121338,-5.653696060180664,-5.89490391101156,-5.036088692290442,0.6176073678902219,No,True
is put into bouquets,a carnation,'',Is a carnation put into bouquets?,Yes,random,4,-3.678652048110962,-6.512454986572266,-4.296259416001184,-5.894847618682044,0.6176073678902219,Yes,True
is quick to cook,bacon,'',Is bacon quick to cook?,Yes,random,4,-3.383004665374756,-6.287773609161377,-4.000612033264978,-5.670166241271155,0.6176073678902219,Yes,True
is quick to grow,a caravan,'',Is a caravan quick to grow?,No,random,4,-4.933899879455566,-5.060688018798828,-5.551507247345788,-4.443080650908606,0.6176073678902219,No,True
is red when ripe,a bowl,'',Is a bowl red when ripe?,No,random,4,-5.643345832824707,-4.210903167724609,-6.260953200714929,-3.5932957998343875,0.6176073678902219,No,True
is required for movement,a bone,'',Is a bone required for movement?,Yes,random,4,-5.705845832824707,-8.744071006774902,-6.323453200714929,-8.12646363888468,0.6176073678902219,Yes,True
is required for movement,an oven,'',Is an oven required for movement?,No,random,4,-5.742853164672852,-5.528169631958008,-6.360460532563073,-4.910562264067786,0.6176073678902219,No,True
is required for speaking,a tongue,'',Is a tongue required for speaking?,Yes,random,4,-4.744429588317871,-5.213676929473877,-5.362036956208093,-4.596069561583655,0.6176073678902219,No,False
is reusable,a bag,'',Is a bag reusable?,Yes,random,4,-5.778696060180664,-6.810900688171387,-6.396303428070886,-6.193293320281165,0.6176073678902219,No,False
is rhythmic,a fork,'',Is a fork rhythmic?,No,random,4,-6.373071193695068,-7.342970371246338,-6.99067856158529,-6.725363003356116,0.6176073678902219,No,True
is rigid,a bolt,'',Is a bolt rigid?,Yes,random,4,-5.997673988342285,-7.186254501342773,-6.615281356232507,-6.568647133452552,0.6176073678902219,No,False
is ripe in autumn,a minnow,'',Is a minnow ripe in autumn?,No,random,4,-4.732940196990967,-4.209292888641357,-5.350547564881189,-3.5916855207511356,0.6176073678902219,No,True
is seasonal,an asparagus,'',Is an asparagus seasonal?,Yes,random,4,-4.675716876983643,-6.489546775817871,-5.293324244873864,-5.871939407927649,0.6176073678902219,Yes,True
is served with meat and potatoes,broccoli,'',Is broccoli served with meat and potatoes?,Yes,random,4,-5.303885459899902,-3.244429588317871,-5.921492827790124,-2.6268222204276492,0.6176073678902219,No,False
is served with tonic,a flute,'',Is a flute served with tonic?,No,random,4,-7.0572662353515625,-5.216350555419922,-7.674873603241784,-4.5987431875297,0.6176073678902219,No,True
is set free at weddings,a dove,'',Is a dove set free at weddings?,Yes,random,4,-3.759603261947632,-5.808421611785889,-4.377210629837854,-5.190814243895667,0.6176073678902219,Yes,True
is set free at weddings,a fox,'',Is a fox set free at weddings?,No,random,4,-5.929405212402344,-6.151483535766602,-6.547012580292566,-5.53387616787638,0.6176073678902219,No,True
is shaped like a box,a washing machine,'',Is a washing machine shaped like a box?,Yes,random,4,-5.672430038452148,-7.6501336097717285,-6.29003740634237,-7.032526241881507,0.6176073678902219,Yes,True
is shaped like a bulb,turnip,'',Is turnip shaped like a bulb?,Yes,random,4,-5.512454986572266,-6.684164524078369,-6.1300623544624875,-6.066557156188147,0.6176073678902219,No,False
is shaped like a bulb,a jellyfish,'',Is a jellyfish shaped like a bulb?,No,random,4,-6.3291401863098145,-5.924990653991699,-6.946747554200036,-5.307383286101477,0.6176073678902219,No,True
is shaped like a shell,jeans,'',Is jeans shaped like a shell?,No,random,4,-4.521792888641357,-4.646792888641357,-5.139400256531579,-4.029185520751136,0.6176073678902219,No,True
is shaped like a tree,a dog,'',Is a dog shaped like a tree?,No,random,4,-4.8098649978637695,-2.2803666591644287,-5.427472365753991,-1.6627592912742069,0.6176073678902219,No,True
is slimy,a trout,'',Is a trout slimy?,Yes,random,4,-4.0876336097717285,-5.996399879455566,-4.70524097766195,-5.3787925115653445,0.6176073678902219,Yes,True
is slow on land,a tortoise,'',Is a tortoise slow on land?,Yes,random,4,-3.8250925540924072,-7.404793739318848,-4.442699921982629,-6.787186371428626,0.6176073678902219,Yes,True
is slow on land,an apron,'',Is an apron slow on land?,No,random,4,-5.1190714836120605,-4.9654717445373535,-5.736678851502282,-4.347864376647132,0.6176073678902219,No,True
is slow on roads,butter,'',Is butter slow on roads?,No,random,4,-5.025503158569336,-5.591495513916016,-5.643110526459558,-4.973888146025794,0.6176073678902219,No,True
is smooth on the outside,tomato,'',Is tomato smooth on the outside?,Yes,random,4,-4.978729724884033,-4.537174224853516,-5.596337092774255,-3.9195668569632938,0.6176073678902219,No,False
is soft when ripe,a tugboat,'',Is a tugboat soft when ripe?,No,random,4,-4.932582378387451,-3.5125925540924072,-5.550189746277673,-2.8949851862021854,0.6176073678902219,No,True
is sold at ice cream vans,ice cream,'',Is ice cream sold at ice cream vans?,Yes,random,4,-4.416958332061768,-4.88633394241333,-5.034565699951989,-4.268726574523108,0.6176073678902219,No,False
is solidified,mango,'',Is mango solidified?,No,random,4,-6.616385459899902,-5.710903167724609,-7.233992827790124,-5.0932957998343875,0.6176073678902219,No,True
is solitary,a rhino,'',Is a rhino solitary?,Yes,random,4,-6.695117950439453,-5.772054195404053,-7.312725318329675,-5.154446827513831,0.6176073678902219,No,False
is sparkling wine,champagne,'',Is champagne sparkling wine?,Yes,random,4,-3.8718223571777344,-5.591993808746338,-4.489429725067956,-4.974386440856116,0.6176073678902219,Yes,True
is sparkling wine,a beetle,'',Is a beetle sparkling wine?,No,random,4,-6.179893970489502,-2.9950826168060303,-6.797501338379724,-2.3774752489158084,0.6176073678902219,No,True
is speckled,a locust,'',Is a locust speckled?,No,random,4,-4.025503158569336,-4.840035915374756,-4.643110526459558,-4.222428547484534,0.6176073678902219,No,True
is spherical in shape,a chestnut tree,'',Is a chestnut tree spherical in shape?,Yes,random,4,-6.840856075286865,-5.561254501342773,-7.458463443177087,-4.943647133452552,0.6176073678902219,No,False
is spiky,an artichoke,'',Is an artichoke spiky?,Yes,random,4,-4.492853164672852,-7.465035915374756,-5.110460532563073,-6.847428547484534,0.6176073678902219,Yes,True
is steered,a houseboat,'',Is a houseboat steered?,Yes,random,4,-9.019500732421875,-10.242393493652344,-9.637108100312098,-9.624786125762121,0.6176073678902219,No,False
is sticky,jelly,'',Is jelly sticky?,Yes,random,4,-5.150850296020508,-9.87219524383545,-5.76845766391073,-9.254587875945226,0.6176073678902219,Yes,True
is stood on,scissors,'',Is scissors stood on?,No,random,4,-9.9249906539917,-9.6124906539917,-10.542598021881922,-8.994883286101476,0.6176073678902219,No,True
is stored in a barrel,beer,'',Is beer stored in a barrel?,Yes,random,4,-5.801452159881592,-6.022363185882568,-6.419059527771814,-5.4047558179923465,0.6176073678902219,No,False
is streamlined,a penguin,'',Is a penguin streamlined?,Yes,random,4,-5.24616813659668,-4.248188018798828,-5.8637755044869015,-3.6305806509086063,0.6176073678902219,No,False
is streamlined,gin,'',Is gin streamlined?,No,random,4,-6.655115604400635,-8.874195098876953,-7.272722972290857,-8.25658773098673,0.6176073678902219,Yes,False
is struck,a gong,'',Is a gong struck?,Yes,random,4,-4.561588764190674,-5.561946868896484,-5.179196132080896,-4.9443395010062625,0.6176073678902219,No,False
is sturdy,a raft,'',Is a raft sturdy?,Yes,random,4,-4.929893970489502,-6.213676929473877,-5.547501338379724,-5.596069561583655,0.6176073678902219,Yes,True
is taut,a bow,'',Is a bow taut?,Yes,random,4,-6.771792888641357,-7.211822032928467,-7.389400256531579,-6.594214665038245,0.6176073678902219,No,False
is taut,a jacket,'',Is a jacket taut?,No,random,4,-6.404600143432617,-7.311467170715332,-7.022207511322839,-6.69385980282511,0.6176073678902219,No,True
is territorial,a leopard,'',Is a leopard territorial?,Yes,random,4,-4.916958332061768,-5.600273609161377,-5.534565699951989,-4.982666241271155,0.6176073678902219,No,False
is territorial,milk,'',Is milk territorial?,No,random,4,-4.66042947769165,-5.313032150268555,-5.278036845581872,-4.695424782378333,0.6176073678902219,No,True
is the largest animal,a whale,'',Is a whale the largest animal?,Yes,random,4,-5.929893970489502,-5.807582378387451,-6.547501338379724,-5.189975010497229,0.6176073678902219,No,False
is the leg of a pig,a rhino,'',Is a rhino the leg of a pig?,No,random,4,-6.713676929473877,-3.51409912109375,-7.331284297364099,-2.896491753203528,0.6176073678902219,No,True
is the size of one's fist,a refrigerator,'',Is a refrigerator the size of one's fist?,No,random,4,-4.964796543121338,-3.7767715454101562,-5.58240391101156,-3.1591641775199344,0.6176073678902219,No,True
is thought to be cunning,a jellyfish,'',Is a jellyfish thought to be cunning?,No,random,4,-8.248400688171387,-11.186833381652832,-8.86600805606161,-10.56922601376261,0.6176073678902219,Yes,False
is thrown,a wolf,'',Is a wolf thrown?,No,random,4,-4.498400688171387,-4.685997486114502,-5.116008056061609,-4.06839011822428,0.6176073678902219,No,True
is thrust,a spear,'',Is a spear thrust?,Yes,random,4,-5.370082378387451,-5.184695243835449,-5.987689746277673,-4.567087875945227,0.6176073678902219,No,False
is tightened,tights,'',Is tights tightened?,No,random,4,-7.210903167724609,-6.993690013885498,-7.828510535614831,-6.376082645995276,0.6176073678902219,No,True
is tropical,a cat,'',Is a cat tropical?,No,random,4,-5.7440714836120605,-6.715035915374756,-6.361678851502282,-6.097428547484534,0.6176073678902219,No,True
is underwear,a nut,'',Is a nut underwear?,No,random,4,-3.4963998794555664,-4.153356075286865,-4.114007247345788,-3.5357487073966434,0.6176073678902219,No,True
is upright,a buttercup,'',Is a buttercup upright?,No,random,4,-4.716880798339844,-5.467293739318848,-5.334488166230066,-4.849686371428626,0.6176073678902219,No,True
is upright while swimming,a kayak,'',Is a kayak upright while swimming?,No,random,4,-6.9380693435668945,-6.146185874938965,-7.555676711457116,-5.528578507048743,0.6176073678902219,No,True
is used against weeds,a hoe,'',Is a hoe used against weeds?,Yes,random,4,-4.622815132141113,-7.592293739318848,-5.240422500031335,-6.974686371428626,0.6176073678902219,Yes,True
is used against weeds,a spear,'',Is a spear used against weeds?,No,random,4,-4.679893970489502,-4.214796543121338,-5.297501338379724,-3.597189175231116,0.6176073678902219,No,True
is used as a shroud,a nectarine,'',Is a nectarine used as a shroud?,No,random,4,-5.309695243835449,-4.4348649978637695,-5.927302611725671,-3.8172576299735477,0.6176073678902219,No,True
is used by bartenders,a drum,'',Is a drum used by bartenders?,No,random,4,-5.370082378387451,-6.555784702301025,-5.987689746277673,-5.9381773344108035,0.6176073678902219,No,True
is used by burglars,a crowbar,'',Is a crowbar used by burglars?,Yes,random,4,-5.90952730178833,-8.61324405670166,-6.527134669678552,-7.995636688811438,0.6176073678902219,Yes,True
is used by burglars,a slug,'',Is a slug used by burglars?,No,random,4,-7.239546775817871,-7.201153755187988,-7.857154143708093,-6.583546387297766,0.6176073678902219,No,True
is used by carpenters and masons,a chisel,'',Is a chisel used by carpenters and masons?,Yes,random,4,-7.7779717445373535,-12.372815132141113,-8.395579112427576,-11.75520776425089,0.6176073678902219,Yes,True
is used by carpenters and masons,an ambulance,'',Is an ambulance used by carpenters and masons?,No,random,4,-5.647899627685547,-5.121617794036865,-6.265506995575769,-4.504010426146643,0.6176073678902219,No,True
is used by cavemen,a dog,'',Is a dog used by cavemen?,No,random,4,-5.402042388916016,-5.029131889343262,-6.0196497568062375,-4.41152452145304,0.6176073678902219,No,True
is used by chefs,an apron,'',Is an apron used by chefs?,Yes,random,4,-5.521185874938965,-9.24592113494873,-6.138793242829187,-8.628313767058508,0.6176073678902219,Yes,True
is used by clowns,a unicycle,'',Is a unicycle used by clowns?,Yes,random,4,-5.72202730178833,-5.94883394241333,-6.339634669678552,-5.331226574523108,0.6176073678902219,No,False
is used by doctors,a falcon,'',Is a falcon used by doctors?,No,random,4,-7.282749652862549,-7.114618301391602,-7.900357020752771,-6.49701093350138,0.6176073678902219,No,True
is used by electricians,pliers,'',Is pliers used by electricians?,Yes,random,4,-6.336958408355713,-11.991385459899902,-6.954565776245935,-11.37377809200968,0.6176073678902219,Yes,True
is used by hand,a spirit level,'',Is a spirit level used by hand?,Yes,random,4,-6.545440196990967,-8.744429588317871,-7.163047564881189,-8.126822220427648,0.6176073678902219,Yes,True
is used by hand,corn,'',Is corn used by hand?,No,random,4,-6.334487438201904,-5.911890029907227,-6.952094806092126,-5.294282662017005,0.6176073678902219,No,True
is used by lumberjacks,a cat,'',Is a cat used by lumberjacks?,No,random,4,-5.777296543121338,-4.311173915863037,-6.39490391101156,-3.6935665479728153,0.6176073678902219,No,True
is used by paramedics,a goldfish,'',Is a goldfish used by paramedics?,No,random,4,-6.618690013885498,-5.591631889343262,-7.23629738177572,-4.97402452145304,0.6176073678902219,No,True
is used by parents,a bench,'',Is a bench used by parents?,No,random,4,-5.244429588317871,-6.308421611785889,-5.862036956208093,-5.690814243895667,0.6176073678902219,No,True
is used by people who cannot walk,an asparagus,'',Is an asparagus used by people who cannot walk?,No,random,4,-4.464796543121338,-4.090669631958008,-5.08240391101156,-3.473062264067786,0.6176073678902219,No,True
is used by people who smoke,an ashtray,'',Is an ashtray used by people who smoke?,Yes,random,4,-4.96786642074585,-8.874143600463867,-5.5854737886360715,-8.256536232573644,0.6176073678902219,Yes,True
is used by police,a revolver,'',Is a revolver used by police?,Yes,random,4,-7.142773151397705,-10.55506420135498,-7.760380519287927,-9.937456833464758,0.6176073678902219,Yes,True
