property,prefix,Context,Question,Correct Answer,negative_sample_type,eval_split_ratio,fold,raw_yes_logprob,raw_no_logprob,corrected_yes_logprob,corrected_no_logprob,calib_yes_mean,calib_no_mean,raw_predicted_answer,raw_is_correct,kfold_predicted_answer,kfold_is_correct
is used in fishing,a harpoon,'',Is a harpoon used in fishing?,Yes,random,20.0,1,-5.740243911743164,-13.12349796295166,1.4425463836551424,-3.784267655360912,-7.1827902953983065,-9.339230307590748,Yes,True,True,True
is used in folk music,rice,'',Is rice used in folk music?,No,random,20.0,2,-7.123400688171387,-11.624568939208984,0.10842527845164884,-2.2974656942544414,-7.231825966623036,-9.327103244954543,Yes,False,True,False
is used in hospital,a scalpel,'',Is a scalpel used in hospital?,Yes,random,20.0,2,-4.029881954193115,-14.937095642089844,3.2019440124299203,-5.609992397135301,-7.231825966623036,-9.327103244954543,Yes,True,True,True
is used in hospital,a pig,'',Is a pig used in hospital?,No,random,20.0,0,-5.279881954193115,-10.499568939208984,1.92524143634364,-1.1451980043845698,-7.205123390536755,-9.354370934824415,Yes,False,True,False
is used in hot air balloons,a gong,'',Is a gong used in hot air balloons?,No,random,20.0,0,-10.621399879455566,-9.687254905700684,-3.416276488918811,-0.332883970876269,-7.205123390536755,-9.354370934824415,No,True,False,True
is used in jazz music,a drum,'',Is a drum used in jazz music?,Yes,random,20.0,2,-5.998497486114502,-13.06235122680664,1.2333284805085336,-3.7352479818520976,-7.231825966623036,-9.327103244954543,Yes,True,True,True
is used in lab experiments,a monkey,'',Is a monkey used in lab experiments?,Yes,random,20.0,0,-5.240832328796387,-9.748297691345215,1.9642910617403686,-0.3939267565208002,-7.205123390536755,-9.354370934824415,Yes,True,True,True
is used in laundromats,a washing machine,'',Is a washing machine used in laundromats?,Yes,random,20.0,0,-5.426452159881592,-12.62382984161377,1.7786712306551635,-3.269458906789355,-7.205123390536755,-9.354370934824415,Yes,True,True,True
is used in laundromats,a stool,'',Is a stool used in laundromats?,No,random,20.0,3,-10.555353164672852,-10.37451171875,-3.359699869284495,-1.1220554333911945,-7.1956532953883565,-9.252456285358805,No,True,False,True
is used in locks,a bolt,'',Is a bolt used in locks?,Yes,random,20.0,2,-7.679405212402344,-14.686744689941406,-0.4475792457793082,-5.359641444986863,-7.231825966623036,-9.327103244954543,Yes,True,True,True
is used in plays,a puppet,'',Is a puppet used in plays?,Yes,random,20.0,3,-5.740832328796387,-14.24849796295166,1.4548209665919698,-4.996041677592855,-7.1956532953883565,-9.252456285358805,Yes,True,True,True
is used in plays,an eggplant,'',Is an eggplant used in plays?,No,random,20.0,3,-10.43366813659668,-7.715669631958008,-3.238014841208323,1.5367866534007977,-7.1956532953883565,-9.252456285358805,No,True,False,True
is used in seas,a dinghy,'',Is a dinghy used in seas?,Yes,random,20.0,0,-7.683421611785889,-9.12451171875,-0.47829822124913335,0.22985921607441462,-7.205123390536755,-9.354370934824415,Yes,True,False,False
is used in snow,a sledge,'',Is a sledge used in snow?,Yes,random,20.0,4,-7.3690714836120605,-16.624290466308594,-0.15448411815311935,-7.3102099026619864,-7.214587365458941,-9.314080563646607,Yes,True,True,True
is used in sponge cakes,a rocking chair,'',Is a rocking chair used in sponge cakes?,No,random,20.0,4,-10.62349796295166,-4.280962944030762,-3.408910597492719,5.033117619615846,-7.214587365458941,-9.314080563646607,No,True,False,True
is used in stews,a bean,'',Is a bean used in stews?,Yes,random,20.0,2,-6.55866813659668,-14.874195098876953,0.6731578300263559,-5.54709185392241,-7.231825966623036,-9.327103244954543,Yes,True,True,True
is used in supermarkets,a chipmunk,'',Is a chipmunk used in supermarkets?,No,random,20.0,0,-6.810688018798828,-3.5622386932373047,0.3944353717379272,5.79213224158711,-7.205123390536755,-9.354370934824415,No,True,False,True
is used in the kitchen,a bottle,'',Is a bottle used in the kitchen?,Yes,random,20.0,4,-10.30986499786377,-16.49951171875,-3.0952776324048283,-7.185431155103393,-7.214587365458941,-9.314080563646607,Yes,True,True,True
is used in water sports,a fork,'',Is a fork used in water sports?,No,random,20.0,4,-13.115243911743164,-10.374195098876953,-5.900656546284223,-1.0601145352303458,-7.214587365458941,-9.314080563646607,No,True,False,True
is used in workshops,a clamp,'',Is a clamp used in workshops?,Yes,random,20.0,4,-8.432879447937012,-17.874290466308594,-1.2182920824780705,-8.560209902661986,-7.214587365458941,-9.314080563646607,Yes,True,True,True
is used manually,a can opener,'',Is a can opener used manually?,Yes,random,20.0,0,-8.747014999389648,-17.749374389648438,-1.5418916088528931,-8.395003454824023,-7.205123390536755,-9.354370934824415,Yes,True,True,True
is used on Christmas pudding,a calf,'',Is a calf used on christmas pudding?,No,random,20.0,1,-5.342381954193115,-9.124446868896484,1.8404083412051913,0.21478343869426375,-7.1827902953983065,-9.339230307590748,Yes,False,True,False
is used on ice,a sledge,'',Is a sledge used on ice?,Yes,random,20.0,3,-7.433159351348877,-15.24951171875,-0.23750605596052043,-5.9970554333911945,-7.1956532953883565,-9.252456285358805,Yes,True,True,True
is used on pavements,a drill,'',Is a drill used on pavements?,Yes,random,20.0,0,-10.429405212402344,-15.187041282653809,-3.2242818218655884,-5.832670347829394,-7.205123390536755,-9.354370934824415,Yes,True,True,True
is used on rough terrains,an elephant,'',Is an elephant used on rough terrains?,No,random,20.0,2,-6.172430038452148,-10.434514999389648,1.0593959281708871,-1.1074117544351054,-7.231825966623036,-9.327103244954543,Yes,False,True,False
is used to clear garden debris,a mitten,'',Is a mitten used to clear garden debris?,No,random,20.0,3,-11.060900688171387,-8.499796867370605,-3.86524739278303,0.7526594179882,-7.1956532953883565,-9.252456285358805,No,True,False,True
is used to clear leaves,a nightingale,'',Is a nightingale used to clear leaves?,No,random,20.0,3,-13.873071670532227,-10.187309265136719,-6.67741837514387,-0.9348529797779133,-7.1956532953883565,-9.252456285358805,No,True,False,True
is used to conceal,a lizard,'',Is a lizard used to conceal?,No,random,20.0,4,-6.468142509460449,-9.062397956848145,0.746444855998492,0.25168260679846277,-7.214587365458941,-9.314080563646607,Yes,False,True,False
is used to cover the body,a knife,'',Is a knife used to cover the body?,No,random,20.0,2,-11.249373435974121,-5.374884128570557,-4.0175474693510855,3.9522191163839864,-7.231825966623036,-9.327103244954543,No,True,False,True
is used to cut crops,a scythe,'',Is a scythe used to cut crops?,Yes,random,20.0,0,-6.371399879455566,-13.624664306640625,0.8337235110811889,-4.27029337181621,-7.205123390536755,-9.354370934824415,Yes,True,True,True
is used to cut grass,potato,'',Is potato used to cut grass?,No,random,20.0,0,-10.498297691345215,-5.624722003936768,-3.2931743008084595,3.729648930887647,-7.205123390536755,-9.354370934824415,No,True,False,True
is used to dig holes,a trowel,'',Is a trowel used to dig holes?,Yes,random,20.0,0,-4.871617794036865,-14.499619483947754,2.33350559649989,-5.145248549123339,-7.205123390536755,-9.354370934824415,Yes,True,True,True
is used to dig holes,a dice,'',Is a dice used to dig holes?,No,random,20.0,4,-11.810173988342285,-6.37489128112793,-4.595586622883344,2.9391892825186776,-7.214587365458941,-9.314080563646607,No,True,False,True
is used to dissect,a spade,'',Is a spade used to dissect?,No,random,20.0,4,-12.934514999389648,-8.312254905700684,-5.719927633930707,1.0018256579459237,-7.214587365458941,-9.314080563646607,No,True,False,True
is used to eat food,a fork,'',Is a fork used to eat food?,Yes,random,20.0,2,-3.527535915374756,-12.936530113220215,3.7042900512482797,-3.609426868265672,-7.231825966623036,-9.327103244954543,Yes,True,True,True
is used to eat food,an ox,'',Is an ox used to eat food?,No,random,20.0,0,-8.621617317199707,-7.280184268951416,-1.4164939266629517,2.0741866658729986,-7.205123390536755,-9.354370934824415,No,True,False,True
is used to grate cheese,a grater,'',Is a grater used to grate cheese?,Yes,random,20.0,1,-5.371617794036865,-15.74951171875,1.8111725013614413,-6.410281411159252,-7.1827902953983065,-9.339230307590748,Yes,True,True,True
is used to harvest,a pie,'',Is a pie used to harvest?,No,random,20.0,1,-13.873071670532227,-8.12451171875,-6.69028137513392,1.2147185888407481,-7.1827902953983065,-9.339230307590748,No,True,False,True
is used to hit nails,a gerbil,'',Is a gerbil used to hit nails?,No,random,20.0,1,-9.436833381652832,-6.49989128112793,-2.2540430862545255,2.8393390264628184,-7.1827902953983065,-9.339230307590748,No,True,False,True
is used to inhale air,a nose,'',Is a nose used to inhale air?,Yes,random,20.0,0,-6.121822357177734,-13.812331199645996,1.083301033359021,-4.4579602648215815,-7.205123390536755,-9.354370934824415,Yes,True,True,True
is used to inhale air,a ferry,'',Is a ferry used to inhale air?,No,random,20.0,1,-12.12092113494873,-8.124411582946777,-4.938130839550424,1.2148187246439708,-7.1827902953983065,-9.339230307590748,No,True,False,True
is used to jump,a foot,'',Is a foot used to jump?,Yes,random,20.0,3,-8.99508285522461,-13.312095642089844,-1.7994295598362529,-4.059639356731038,-7.1956532953883565,-9.252456285358805,Yes,True,True,True
is used to loosen bolts,a spanner,'',Is a spanner used to loosen bolts?,Yes,random,20.0,1,-8.247014999389648,-11.999664306640625,-1.064224703991342,-2.660433999049877,-7.1827902953983065,-9.339230307590748,Yes,True,True,True
is used to make a drink,a coffee maker,'',Is a coffee maker used to make a drink?,Yes,random,20.0,4,-6.8723649978637695,-14.24951171875,0.34222236759517166,-4.935431155103393,-7.214587365458941,-9.314080563646607,Yes,True,True,True
is used to make aspirin,mushroom,'',Is mushroom used to make aspirin?,No,random,20.0,1,-7.776176929473877,-1.850824236869812,-0.5933866340755705,7.488406070720936,-7.1827902953983065,-9.339230307590748,No,True,False,True
is used to make chips,an olive,'',Is an olive used to make chips?,No,random,20.0,1,-9.05758285522461,-6.21821403503418,-1.8747925598263029,3.1210162725565684,-7.1827902953983065,-9.339230307590748,No,True,False,True
is used to make drugs,a poppy,'',Is a poppy used to make drugs?,Yes,random,20.0,3,-6.249722003936768,-7.5624518394470215,0.9459312914515889,1.690004445911784,-7.1956532953883565,-9.252456285358805,Yes,True,False,False
is used to make guacamole,a jellyfish,'',Is a jellyfish used to make guacamole?,No,random,20.0,4,-8.871399879455566,-4.0309247970581055,-1.6568125139966252,5.283155766588502,-7.214587365458941,-9.314080563646607,No,True,False,True
is used to make holes in walls,a drill,'',Is a drill used to make holes in walls?,Yes,random,20.0,0,-5.873588562011719,-12.99989128112793,1.3315348285250366,-3.645520346303515,-7.205123390536755,-9.354370934824415,Yes,True,True,True
is used to make holes in walls,pear,'',Is pear used to make holes in walls?,No,random,20.0,0,-9.249195098876953,-6.1249098777771,-2.044071708340198,3.229461057047315,-7.205123390536755,-9.354370934824415,No,True,False,True
is used to make jam,strawberry,'',Is strawberry used to make jam?,Yes,random,20.0,4,-6.620082378387451,-17.623071670532227,0.59450498707149,-8.30899110688562,-7.214587365458941,-9.314080563646607,Yes,True,True,True
is used to make lemonade,a mug,'',Is a mug used to make lemonade?,No,random,20.0,3,-10.495379447937012,-9.561744689941406,-3.299726152548655,-0.30928840458260076,-7.1956532953883565,-9.252456285358805,No,True,False,True
is used to make opium,a poppy,'',Is a poppy used to make opium?,Yes,random,20.0,1,-6.874088764190674,-14.124876976013184,0.30870153120763266,-4.7856466684224355,-7.1827902953983065,-9.339230307590748,Yes,True,True,True
is used to make statues,a gerbil,'',Is a gerbil used to make statues?,No,random,20.0,0,-9.124373435974121,-7.499904155731201,-1.9192500454373658,1.8544667790932134,-7.205123390536755,-9.354370934824415,No,True,False,True
is used to mix eggs,a whisk,'',Is a whisk used to mix eggs?,Yes,random,20.0,3,-6.624029636383057,-15.249796867370605,0.5716236590052999,-5.9973405820118,-7.1956532953883565,-9.252456285358805,Yes,True,True,True
is used to mix eggs,a buggy,'',Is a buggy used to mix eggs?,No,random,20.0,4,-11.184117317199707,-6.749480724334717,-3.969529951740766,2.5645998393118905,-7.214587365458941,-9.314080563646607,No,True,False,True
is used to pluck eyebrows,a tweezer,'',Is a tweezer used to pluck eyebrows?,Yes,random,20.0,3,-4.648877143859863,-13.749290466308594,2.5467761515284932,-4.496834180949788,-7.1956532953883565,-9.252456285358805,Yes,True,True,True
is used to pluck eyebrows,castanets,'',Is castanets used to pluck eyebrows?,No,random,20.0,4,-11.431190490722656,-7.249446868896484,-4.216603125263715,2.064633694750123,-7.214587365458941,-9.314080563646607,No,True,False,True
is used to pot plants,a tarantula,'',Is a tarantula used to pot plants?,No,random,20.0,4,-13.619071006774902,-11.249446868896484,-6.404483641315961,-1.935366305249877,-7.214587365458941,-9.314080563646607,No,True,False,True
is used to put out a fire,an alligator,'',Is an alligator used to put out a fire?,No,random,20.0,1,-7.5913543701171875,-4.17418909072876,-0.408564074718881,5.165041216861988,-7.1827902953983065,-9.339230307590748,No,True,False,True
is used to raise toast,an apple,'',Is an apple used to raise toast?,No,random,20.0,0,-13.560688018798828,-10.12451171875,-6.355564628262073,-0.7701407839255854,-7.205123390536755,-9.354370934824415,No,True,False,True
is used to reach something at a height,a dressing gown,'',Is a dressing gown used to reach something at a height?,No,random,20.0,3,-10.185900688171387,-7.937142848968506,-2.99024739278303,1.3153134363902996,-7.1956532953883565,-9.252456285358805,No,True,False,True
is used to scrape bowls,a spatula,'',Is a spatula used to scrape bowls?,Yes,random,20.0,3,-5.6229472160339355,-14.937283515930176,1.572706079354421,-5.68482723057137,-7.1956532953883565,-9.252456285358805,Yes,True,True,True
is used to serve food,a ladle,'',Is a ladle used to serve food?,Yes,random,20.0,1,-5.7447662353515625,-14.499290466308594,1.438024060046744,-5.160060158717846,-7.1827902953983065,-9.339230307590748,Yes,True,True,True
is used to serve food,a brussels sprout,'',Is a brussels sprout used to serve food?,No,random,20.0,0,-10.124195098876953,-11.562309265136719,-2.919071708340198,-2.207938330312304,-7.205123390536755,-9.354370934824415,Yes,False,False,True
is used to spread,a sweater,'',Is a sweater used to spread?,No,random,20.0,1,-7.591196060180664,-4.968305587768555,-0.40840576478235757,4.370924719822193,-7.1827902953983065,-9.339230307590748,No,True,False,True
is used to stir,a ladle,'',Is a ladle used to stir?,Yes,random,20.0,3,-6.499332904815674,-13.499704360961914,0.6963203905726827,-4.247248075603109,-7.1956532953883565,-9.252456285358805,Yes,True,True,True
is used to turn food,a goat,'',Is a goat used to turn food?,No,random,20.0,3,-6.498673915863037,-11.187095642089844,0.6969793795253194,-1.9346393567310383,-7.1956532953883565,-9.252456285358805,Yes,False,True,False
is used to warm food quickly,a microwave,'',Is a microwave used to warm food quickly?,Yes,random,20.0,1,-6.12116813659668,-14.373674392700195,1.0616221588016268,-5.034444085109447,-7.1827902953983065,-9.339230307590748,Yes,True,True,True
is used to wash,a hose,'',Is a hose used to wash?,Yes,random,20.0,3,-7.5598649978637695,-14.437185287475586,-0.364211702475413,-5.1847290021167804,-7.1956532953883565,-9.252456285358805,Yes,True,True,True
is used to wash,a ball,'',Is a ball used to wash?,No,random,20.0,3,-10.053885459899902,-9.436254501342773,-2.858232164511546,-0.18379821598396795,-7.1956532953883565,-9.252456285358805,No,True,False,True
is used to write,cheese,'',Is cheese used to write?,No,random,20.0,1,-10.560900688171387,-3.4994804859161377,-3.3781103927730802,5.83974982167461,-7.1827902953983065,-9.339230307590748,No,True,False,True
is used while eating,a lobster,'',Is a lobster used while eating?,No,random,20.0,4,-11.185900688171387,-15.312368392944336,-3.9713133227124455,-5.998287829297729,-7.214587365458941,-9.314080563646607,Yes,False,True,False
is used with cutlery,a plate,'',Is a plate used with cutlery?,Yes,random,20.0,2,-6.429893970489502,-14.623967170715332,0.8019319961335336,-5.296863925760789,-7.231825966623036,-9.327103244954543,Yes,True,True,True
is used with saucepans,parsley,'',Is parsley used with saucepans?,No,random,20.0,3,-7.998297691345215,-8.811467170715332,-0.8026443959568583,0.44098911464347346,-7.1956532953883565,-9.252456285358805,Yes,False,False,True
is useful for athletics,banana,'',Is banana useful for athletics?,Yes,random,20.0,2,-4.575029373168945,-11.74752426147461,2.6567965934540902,-2.4204210165200664,-7.231825966623036,-9.327103244954543,Yes,True,True,True
is usually sat on by old people,a limousine,'',Is a limousine usually sat on by old people?,No,random,20.0,2,-8.744429588317871,-8.248588562011719,-1.5126036216948355,1.0785146829428243,-7.231825966623036,-9.327103244954543,No,True,False,True
is usually taller than wide,a bottle,'',Is a bottle usually taller than wide?,Yes,random,20.0,1,-7.873900890350342,-15.749841690063477,-0.6911105949520353,-6.410611382472728,-7.1827902953983065,-9.339230307590748,Yes,True,True,True
is usually taller than wide,a starling,'',Is a starling usually taller than wide?,No,random,20.0,0,-13.367393493652344,-12.686254501342773,-6.162270103115588,-3.331883566518359,-7.205123390536755,-9.354370934824415,No,True,False,True
is v-shaped,a boomerang,'',Is a boomerang v-shaped?,Yes,random,20.0,3,-6.776771545410156,-9.561833381652832,0.41888174997820027,-0.30937709629402654,-7.1956532953883565,-9.252456285358805,Yes,True,True,True
is violent,a crossbow,'',Is a crossbow violent?,Yes,random,20.0,4,-6.519123077392578,-7.964542388916016,0.6954642880663631,1.3495381747305917,-7.214587365458941,-9.314080563646607,Yes,True,False,False
is warm blooded,a washing machine,'',Is a washing machine warm blooded?,No,random,20.0,1,-10.994766235351562,-4.343017578125,-3.811975939953256,4.996212729465748,-7.1827902953983065,-9.339230307590748,No,True,False,True
is watched,a television,'',Is a television watched?,Yes,random,20.0,1,-9.86324405670166,-13.186254501342773,-2.6804537613033537,-3.8470241937520253,-7.1827902953983065,-9.339230307590748,Yes,True,True,True
is watched,an oven,'',Is an oven watched?,No,random,20.0,0,-12.18366813659668,-10.498967170715332,-4.978544746059924,-1.1445962358909174,-7.205123390536755,-9.354370934824415,No,True,False,True
is wheeled,a wheelchair,'',Is a wheelchair wheeled?,Yes,random,20.0,4,-7.560797691345215,-14.624568939208984,-0.34621032588627365,-5.310488375562377,-7.214587365458941,-9.314080563646607,Yes,True,True,True
is white inside,a gorilla,'',Is a gorilla white inside?,No,random,20.0,3,-12.73583698272705,-7.061400890350342,-5.540183687338694,2.1910553950084637,-7.1956532953883565,-9.252456285358805,No,True,False,True
is wide in middle,a lizard,'',Is a lizard wide in middle?,No,random,20.0,3,-7.839542388916016,-8.999195098876953,-0.6438890935276591,0.25326118648185236,-7.1956532953883565,-9.252456285358805,Yes,False,False,True
is wide in shape,a machete,'',Is a machete wide in shape?,Yes,random,20.0,0,-6.747195243835449,-12.062143325805664,0.4579281467013061,-2.7077723909812494,-7.205123390536755,-9.354370934824415,Yes,True,True,True
is wide in shape,an accordion,'',Is an accordion wide in shape?,No,random,20.0,1,-4.778696060180664,-12.124373435974121,2.4040942352176424,-2.785143128383373,-7.1827902953983065,-9.339230307590748,Yes,False,True,False
is worn after bath,a robe,'',Is a robe worn after bath?,Yes,random,20.0,0,-4.529131889343262,-12.999373435974121,2.6759915011934936,-3.6450025011497065,-7.205123390536755,-9.354370934824415,Yes,True,True,True
is worn after bath,a chestnut tree,'',Is a chestnut tree worn after bath?,No,random,20.0,0,-13.370379447937012,-11.248674392700195,-6.165256057400256,-1.8943034578757807,-7.205123390536755,-9.354370934824415,No,True,False,True
is worn at bedtime,a raft,'',Is a raft worn at bedtime?,No,random,20.0,4,-13.356849670410156,-8.060173988342285,-6.142262304951215,1.2539065753043221,-7.214587365458941,-9.314080563646607,No,True,False,True
is worn by a bride,a zebra,'',Is a zebra worn by a bride?,No,random,20.0,1,-11.598699569702148,-6.5604472160339355,-4.415909274303842,2.7787830915568126,-7.1827902953983065,-9.339230307590748,No,True,False,True
is worn by goalkeepers,gloves,'',Is gloves worn by goalkeepers?,Yes,random,20.0,2,-4.277042388916016,-12.186254501342773,2.95478357770702,-2.8591512563882304,-7.231825966623036,-9.327103244954543,Yes,True,True,True
is worn by goalkeepers,a gown,'',Is a gown worn by goalkeepers?,No,random,20.0,3,-7.341993808746338,-4.781096458435059,-0.14634051335798137,4.471359826923747,-7.1956532953883565,-9.252456285358805,No,True,False,True
is worn by humans,a gown,'',Is a gown worn by humans?,Yes,random,20.0,3,-6.372673988342285,-15.12476921081543,0.8229793070460714,-5.872312925456624,-7.1956532953883565,-9.252456285358805,Yes,True,True,True
is worn by humans,leek,'',Is leek worn by humans?,No,random,20.0,4,-9.498188018798828,-11.437143325805664,-2.283600653339887,-2.1230627621590568,-7.214587365458941,-9.314080563646607,Yes,False,False,True
is worn by laborers,gloves,'',Is gloves worn by laborers?,Yes,random,20.0,1,-6.55074405670166,-11.435173988342285,0.6320462386966463,-2.095943680751537,-7.1827902953983065,-9.339230307590748,Yes,True,True,True
is worn by motorcyclists,a daffodil,'',Is a daffodil worn by motorcyclists?,No,random,20.0,0,-9.366385459899902,-8.311744689941406,-2.161262069363147,1.0426262448830084,-7.205123390536755,-9.354370934824415,No,True,False,True
is worn by nuns,a veil,'',Is a veil worn by nuns?,Yes,random,20.0,3,-5.74701452255249,-13.499704360961914,1.4486387728358663,-4.247248075603109,-7.1956532953883565,-9.252456285358805,Yes,True,True,True
is worn in bed,a dressing gown,'',Is a dressing gown worn in bed?,Yes,random,20.0,2,-7.809695243835449,-11.561400413513184,-0.5778692772124137,-2.2342971685586406,-7.231825966623036,-9.327103244954543,Yes,True,True,True
is worn in the kitchen,an apron,'',Is an apron worn in the kitchen?,Yes,random,20.0,3,-4.273877143859863,-12.060173988342285,2.9217761515284932,-2.8077177029834797,-7.1956532953883565,-9.252456285358805,Yes,True,True,True
is worn in winter,gloves,'',Is gloves worn in winter?,Yes,random,20.0,3,-5.203205108642578,-12.804405212402344,1.9924481867457784,-3.5519489270435383,-7.1956532953883565,-9.252456285358805,Yes,True,True,True
is worn like a shoe,a rollerskate,'',Is a rollerskate worn like a shoe?,Yes,random,20.0,0,-6.873754501342773,-15.374903678894043,0.3313688891939819,-6.020532744069628,-7.205123390536755,-9.354370934824415,Yes,True,True,True
is worn like a shoe,a sweater,'',Is a sweater worn like a shoe?,No,random,20.0,3,-12.873297691345215,-8.312254905700684,-5.677644395956858,0.9402013796581219,-7.1956532953883565,-9.252456285358805,No,True,False,True
is worn on breasts,a chair,'',Is a chair worn on breasts?,No,random,20.0,4,-11.869766235351562,-5.592919826507568,-4.655178869892621,3.721160737139039,-7.214587365458941,-9.314080563646607,No,True,False,True
is worn on clothes,a jacket,'',Is a jacket worn on clothes?,Yes,random,20.0,2,-5.498400688171387,-10.812254905700684,1.7334252784516488,-1.4851516607461406,-7.231825966623036,-9.327103244954543,Yes,True,True,True
is worn on hands,a poppy,'',Is a poppy worn on hands?,No,random,20.0,1,-9.811744689941406,-5.530881404876709,-2.6289543945430998,3.808348902714039,-7.1827902953983065,-9.339230307590748,No,True,False,True
is worn on head,a veil,'',Is a veil worn on head?,Yes,random,20.0,1,-4.651483535766602,-11.311744689941406,2.531306759631705,-1.9725143823506581,-7.1827902953983065,-9.339230307590748,Yes,True,True,True
is worn on head,an emu,'',Is an emu worn on head?,No,random,20.0,4,-10.680784225463867,-6.903995513916016,-3.466196860004926,2.4100850497305917,-7.214587365458941,-9.314080563646607,No,True,False,True
is worn on the face,a veil,'',Is a veil worn on the face?,Yes,random,20.0,0,-3.919853925704956,-10.999568939208984,3.2852694648317993,-1.6451980043845698,-7.205123390536755,-9.354370934824415,Yes,True,True,True
is worn on the face,an ostrich,'',Is an ostrich worn on the face?,No,random,20.0,1,-9.18342113494873,-4.373673915863037,-2.000630839550424,4.965556391727711,-7.1827902953983065,-9.339230307590748,No,True,False,True
is worn on the hand,a whale,'',Is a whale worn on the hand?,No,random,20.0,3,-10.865243911743164,-7.436588764190674,-3.6695906163548075,1.8158675211681317,-7.1956532953883565,-9.252456285358805,No,True,False,True
is worn on the legs,butter,'',Is butter worn on the legs?,No,random,20.0,0,-12.05866813659668,-5.436911582946777,-4.853544746059924,3.9174593518776373,-7.205123390536755,-9.354370934824415,No,True,False,True
is worn on the lower half of the body,a skirt,'',Is a skirt worn on the lower half of the body?,Yes,random,20.0,4,-4.15470027923584,-13.999796867370605,3.0598870862231013,-4.685716303723998,-7.214587365458941,-9.314080563646607,Yes,True,True,True
is worn on upper body,a fork,'',Is a fork worn on upper body?,No,random,20.0,4,-10.123967170715332,-8.749876976013184,-2.909379805256391,0.5642035876334237,-7.214587365458941,-9.314080563646607,No,True,False,True
is worn outdoors,a parka,'',Is a parka worn outdoors?,Yes,random,20.0,4,-5.249480724334717,-14.749820709228516,1.9651066411242244,-5.435740145581908,-7.214587365458941,-9.314080563646607,Yes,True,True,True
is worn to interviews,a shirt,'',Is a shirt worn to interviews?,Yes,random,20.0,2,-5.526771545410156,-13.560446739196777,1.7050544212128793,-4.233343494242234,-7.231825966623036,-9.327103244954543,Yes,True,True,True
is worn to interviews,a harmonica,'',Is a harmonica worn to interviews?,No,random,20.0,3,-11.49592113494873,-6.1238298416137695,-4.300267839560374,3.128626443745036,-7.1956532953883565,-9.252456285358805,No,True,False,True
is worn under shoes,a turkey,'',Is a turkey worn under shoes?,No,random,20.0,0,-12.558158874511719,-4.499411582946777,-5.353035483974963,4.854959351877637,-7.205123390536755,-9.354370934824415,No,True,False,True
is worn under trousers,a knicker,'',Is a knicker worn under trousers?,Yes,random,20.0,4,-6.867393970489502,-6.686400890350342,0.34719339496943924,2.6276796732962655,-7.214587365458941,-9.314080563646607,No,False,False,False
is worn when cold,a caterpillar,'',Is a caterpillar worn when cold?,No,random,20.0,4,-12.248297691345215,-9.124664306640625,-5.033710325886274,0.1894162570059823,-7.214587365458941,-9.314080563646607,No,True,False,True
is worn with a suit,a shirt,'',Is a shirt worn with a suit?,Yes,random,20.0,0,-4.5279717445373535,-10.874195098876953,2.677151645999402,-1.5198241640525385,-7.205123390536755,-9.354370934824415,Yes,True,True,True
is worn with a suit,a sock,'',Is a sock worn with a suit?,No,random,20.0,3,-8.247014999389648,-9.124664306640625,-1.051361704001292,0.1277919787181805,-7.1956532953883565,-9.252456285358805,Yes,False,False,True
is worn with flippers,a gun,'',Is a gun worn with flippers?,No,random,20.0,2,-7.276483535766602,-5.03036642074585,-0.044657569143566,4.296736824208693,-7.231825966623036,-9.327103244954543,No,True,False,True
is zesty,lime,'',Is lime zesty?,Yes,random,20.0,0,-4.123673915863037,-9.49951171875,3.081449474673718,-0.14514078392558538,-7.205123390536755,-9.354370934824415,Yes,True,True,True
keeps food cool,a refrigerator,'',Does a refrigerator keep food cool?,Yes,random,20.0,0,-4.774740695953369,-9.873297691345215,2.430382694583386,-0.5189267565208002,-7.205123390536755,-9.354370934824415,Yes,True,True,True
keeps hands warm,gloves,'',Does gloves keep hands warm?,Yes,random,20.0,4,-1.9291534423828125,-8.240243911743164,5.285433923076129,1.0738366519034432,-7.214587365458941,-9.314080563646607,Yes,True,True,True
keeps hands warm,a seagull,'',Does a seagull keep hands warm?,No,random,20.0,2,-9.243690490722656,-5.09286642074585,-2.0118645240996207,4.234236824208693,-7.231825966623036,-9.327103244954543,No,True,False,True
keeps its eggs warm by its foot,a toe,'',Does a toe keep its eggs warm by its foot?,No,random,20.0,2,-9.242853164672852,-2.140418291091919,-2.011027198049816,7.186684953862624,-7.231825966623036,-9.327103244954543,No,True,False,True
keeps legs warm,an eel,'',Does an eel keep legs warm?,No,random,20.0,3,-11.492393493652344,-7.46821403503418,-4.296740198263987,1.7842422503246258,-7.1956532953883565,-9.252456285358805,No,True,False,True
lays larva,a housefly,'',Does a housefly lay larva?,Yes,random,20.0,3,-4.1527605056762695,-9.874704360961914,3.042892789712087,-0.6222480756031086,-7.1956532953883565,-9.252456285358805,Yes,True,True,True
lays larva,a cake,'',Does a cake lay larva?,No,random,20.0,2,-9.496822357177734,-6.499512195587158,-2.264996390554699,2.827591049367385,-7.231825966623036,-9.327103244954543,No,True,False,True
likes flowers,a bee,'',Does a bee like flowers?,Yes,random,20.0,2,-6.050716876983643,-13.496665000915527,1.181109089639393,-4.169561755960984,-7.231825966623036,-9.327103244954543,Yes,True,True,True
