property,prefix,Context,Question,Correct Answer,negative_sample_type,fold,raw_yes_logprob,raw_no_logprob,corrected_yes_logprob,corrected_no_logprob,bias_correction,predicted_answer,is_correct
is used for eating,an arm,'',Is an arm used for eating?,Yes,random,4,-0.7377989292144775,-3.234186887741089,-1.7575887728870534,-2.2143970440685132,1.0197898436725759,Yes,True
is used for eating,an organ,'',Is an organ used for eating?,No,random,4,-1.6168937683105469,-0.9881666898727417,-2.6366836119831225,0.03162315379983416,1.0197898436725759,No,True
is used for farming,a buttercup,'',Is a buttercup used for farming?,No,random,4,-1.554428219795227,-1.5546296834945679,-2.5742180634678027,-0.534839839821992,1.0197898436725759,No,True
is used for fighting,a tongue,'',Is a tongue used for fighting?,No,random,4,-3.030832529067993,-1.0311508178710938,-4.050622372740569,-0.011360974198517892,1.0197898436725759,No,True
is used for grooming hair,a mirror,'',Is a mirror used for grooming hair?,Yes,random,4,-1.0152842998504639,-2.265533447265625,-2.0350741435230395,-1.2457436035930491,1.0197898436725759,No,False
is used for grooming hair,a cup,'',Is a cup used for grooming hair?,No,random,4,-5.530980587005615,-0.531181812286377,-6.550770430678191,0.4886080313861989,1.0197898436725759,No,True
is used for heating food,a wren,'',Is a wren used for heating food?,No,random,4,-9.37476921081543,-0.6991698741912842,-10.394559054488006,0.3206199694812917,1.0197898436725759,No,True
is used for hiding,a submarine,'',Is a submarine used for hiding?,Yes,random,4,-0.25556161999702454,-6.687376499176025,-1.2753514636696004,-5.66758665550345,1.0197898436725759,Yes,True
is used for hygiene,gloves,'',Is gloves used for hygiene?,Yes,random,4,-3.73413348197937,-0.8553906679153442,-4.753923325651946,0.16439917575723162,1.0197898436725759,No,False
is used for levelling,a scallop,'',Is a scallop used for levelling?,No,random,4,-8.312283515930176,-0.5819754600524902,-9.332073359602752,0.4378143836200856,1.0197898436725759,No,True
is used for lounging,a stool,'',Is a stool used for lounging?,No,random,4,-1.1245416402816772,-1.6248910427093506,-2.144331483954253,-0.6051011990367747,1.0197898436725759,No,True
is used for making cake,a whisk,'',Is a whisk used for making cake?,Yes,random,4,-0.43704164028167725,-5.062331199645996,-1.456831483954253,-4.0425413559734205,1.0197898436725759,Yes,True
is used for plucking,a tweezer,'',Is a tweezer used for plucking?,Yes,random,4,-0.20471471548080444,-6.343637466430664,-1.2245045591533803,-5.323847622758088,1.0197898436725759,Yes,True
is used for plucking,a belt,'',Is a belt used for plucking?,No,random,4,-7.343540191650391,-0.5819928646087646,-8.363330035322967,0.4377969790638112,1.0197898436725759,No,True
is used for pointing,a thumb,'',Is a thumb used for pointing?,Yes,random,4,-0.2306799292564392,-6.093553066253662,-1.250469772929015,-5.0737632225810865,1.0197898436725759,Yes,True
is used for pointing,a stool,'',Is a stool used for pointing?,No,random,4,-4.906064987182617,-0.7694787979125977,-5.925854830855193,0.2503110457599782,1.0197898436725759,No,True
is used for safety,a helmet,'',Is a helmet used for safety?,Yes,random,4,-0.11398271471261978,-12.937409400939941,-1.1337725583851956,-11.917619557267365,1.0197898436725759,Yes,True
is used for shopping,a sparrow,'',Is a sparrow used for shopping?,No,random,4,-9.062185287475586,-0.6366475820541382,-10.081975131148162,0.3831422616184377,1.0197898436725759,No,True
is used for standing,a leg,'',Is a leg used for standing?,Yes,random,4,-0.22784219682216644,-6.843512058258057,-1.2476320404947423,-5.823722214585481,1.0197898436725759,Yes,True
is used for toasting,a toaster,'',Is a toaster used for toasting?,Yes,random,4,-0.22704672813415527,-12.124820709228516,-1.2468365718067311,-11.105030865555939,1.0197898436725759,Yes,True
is used for toasting,a ladle,'',Is a ladle used for toasting?,No,random,4,-8.06235122680664,-0.527307391166687,-9.082141070479217,0.49248245250588885,1.0197898436725759,No,True
is used for touching and feeling,lemon,'',Is lemon used for touching and feeling?,No,random,4,-4.406075954437256,-0.9179213047027588,-5.4258657981098315,0.10186853896981707,1.0197898436725759,No,True
is used for typing,a typewriter,'',Is a typewriter used for typing?,Yes,random,4,-0.18128567934036255,-11.62489128112793,-1.2010755230129384,-10.605101437455353,1.0197898436725759,Yes,True
is used for watering,a tarantula,'',Is a tarantula used for watering?,No,random,4,-8.687185287475586,-0.695257306098938,-9.706975131148162,0.32453253757363787,1.0197898436725759,No,True
is used for watersports,a speedboat,'',Is a speedboat used for watersports?,Yes,random,4,-0.42933326959609985,-12.374796867370605,-1.4491231132686757,-11.355007023698029,1.0197898436725759,Yes,True
is used for writing,a desk,'',Is a desk used for writing?,Yes,random,4,-0.2268228679895401,-9.624664306640625,-1.246612711662116,-8.604874462968048,1.0197898436725759,Yes,True
is used in Spanish dancing,a robe,'',Is a robe used in spanish dancing?,No,random,4,-1.4215235710144043,-1.796824336051941,-2.44131341468698,-0.7770344923793651,1.0197898436725759,No,True
is used in agriculture,a tractor,'',Is a tractor used in agriculture?,Yes,random,4,-0.10125474631786346,-13.437397956848145,-1.1210445899904393,-12.417608113175568,1.0197898436725759,Yes,True
is used in baroque music,a french horn,'',Is a french horn used in baroque music?,Yes,random,4,-0.843463122844696,-1.34366774559021,-1.863252966517272,-0.3238779019176341,1.0197898436725759,No,False
is used in cakes,a cello,'',Is a cello used in cakes?,No,random,4,-6.749684810638428,-0.7655210494995117,-7.769474654311003,0.25426879417306414,1.0197898436725759,No,True
is used in church,an organ,'',Is an organ used in church?,Yes,random,4,-0.5383903980255127,-1.7888509035110474,-1.5581802416980886,-0.7690610598384715,1.0197898436725759,No,False
is used in combat,a daffodil,'',Is a daffodil used in combat?,No,random,4,-7.281012058258057,-0.8358777761459351,-8.300801901930633,0.1839120675266408,1.0197898436725759,No,True
is used in fall,a buffalo,'',Is a buffalo used in fall?,No,random,4,-1.3979966640472412,-1.2733187675476074,-2.417786507719817,-0.25352892387503156,1.0197898436725759,No,True
is used in fish and chips,a cod,'',Is a cod used in fish and chips?,Yes,random,4,-0.47575172781944275,-10.374796867370605,-1.4955415714920186,-9.355007023698029,1.0197898436725759,Yes,True
is used in fishing,a harpoon,'',Is a harpoon used in fishing?,Yes,random,4,-2.2497546672821045,-0.7499097585678101,-3.26954451095468,0.2698800851047658,1.0197898436725759,No,False
is used in folk music,rice,'',Is rice used in folk music?,No,random,4,-3.7653908729553223,-1.0155657529830933,-4.785180716627898,0.004224090689482596,1.0197898436725759,No,True
is used in hospital,a scalpel,'',Is a scalpel used in hospital?,Yes,random,4,-0.22710463404655457,-12.687331199645996,-1.2468944777191304,-11.66754135597342,1.0197898436725759,Yes,True
is used in hospital,a pig,'',Is a pig used in hospital?,No,random,4,-2.530857801437378,-0.7850878238677979,-3.5506476451099536,0.234702019804778,1.0197898436725759,No,True
is used in hot air balloons,a gong,'',Is a gong used in hot air balloons?,No,random,4,-6.780996799468994,-0.8319717645645142,-7.80078664314157,0.1878180791080617,1.0197898436725759,No,True
is used in jazz music,a drum,'',Is a drum used in jazz music?,Yes,random,4,-0.3899475336074829,-8.062309265136719,-1.4097373772800588,-7.042519421464143,1.0197898436725759,Yes,True
is used in lab experiments,a monkey,'',Is a monkey used in lab experiments?,Yes,random,4,-0.3757806718349457,-3.249704122543335,-1.3955705155075215,-2.2299142788707593,1.0197898436725759,Yes,True
is used in laundromats,a washing machine,'',Is a washing machine used in laundromats?,Yes,random,4,-0.253446102142334,-11.812309265136719,-1.2732359458149098,-10.792519421464142,1.0197898436725759,Yes,True
is used in laundromats,a stool,'',Is a stool used in laundromats?,No,random,4,-0.816089928150177,-2.937441825866699,-1.8358797718227529,-1.9176519821941234,1.0197898436725759,Yes,False
is used in locks,a bolt,'',Is a bolt used in locks?,Yes,random,4,-0.31386345624923706,-8.874820709228516,-1.333653299921813,-7.85503086555594,1.0197898436725759,Yes,True
is used in plays,a puppet,'',Is a puppet used in plays?,Yes,random,4,-0.2028907835483551,-12.62491512298584,-1.222680627220931,-11.605125279313263,1.0197898436725759,Yes,True
is used in plays,an eggplant,'',Is an eggplant used in plays?,No,random,4,-3.4216747283935547,-0.8046132326126099,-4.44146457206613,0.215176611059966,1.0197898436725759,No,True
is used in seas,a dinghy,'',Is a dinghy used in seas?,Yes,random,4,-0.4310908615589142,-7.312254428863525,-1.45088070523149,-6.29246458519095,1.0197898436725759,Yes,True
is used in snow,a sledge,'',Is a sledge used in snow?,Yes,random,4,-0.34893858432769775,-10.249664306640625,-1.3687284280002736,-9.229874462968048,1.0197898436725759,Yes,True
is used in sponge cakes,a rocking chair,'',Is a rocking chair used in sponge cakes?,No,random,4,-7.312254428863525,-0.7030619382858276,-8.332044272536102,0.3167279053867482,1.0197898436725759,No,True
is used in stews,a bean,'',Is a bean used in stews?,Yes,random,4,-0.34921500086784363,-11.812368392944336,-1.3690048445404195,-10.79257854927176,1.0197898436725759,Yes,True
is used in supermarkets,a chipmunk,'',Is a chipmunk used in supermarkets?,No,random,4,-8.437143325805664,-0.9764846563339233,-9.45693316947824,0.04330518733865252,1.0197898436725759,No,True
is used in the kitchen,a bottle,'',Is a bottle used in the kitchen?,Yes,random,4,-0.31407231092453003,-10.874876976013184,-1.3338621545971059,-9.855087132340607,1.0197898436725759,Yes,True
is used in water sports,a fork,'',Is a fork used in water sports?,No,random,4,-7.249754428863525,-0.4354766607284546,-8.269544272536102,0.5843131829441213,1.0197898436725759,No,True
is used in workshops,a clamp,'',Is a clamp used in workshops?,Yes,random,4,-0.20271405577659607,-12.687368392944336,-1.222503899449172,-11.66757854927176,1.0197898436725759,Yes,True
is used manually,a can opener,'',Is a can opener used manually?,Yes,random,4,-0.16167613863945007,-8.749859809875488,-1.181465982312026,-7.730069966202913,1.0197898436725759,Yes,True
is used on Christmas pudding,a calf,'',Is a calf used on christmas pudding?,No,random,4,-4.843358039855957,-0.7108608484268188,-5.863147883528533,0.308928995245757,1.0197898436725759,No,True
is used on ice,a sledge,'',Is a sledge used on ice?,Yes,random,4,-0.3157367706298828,-7.437164783477783,-1.3355266143024587,-6.417374939805208,1.0197898436725759,Yes,True
is used on pavements,a drill,'',Is a drill used on pavements?,Yes,random,4,-7.593480587005615,-0.8280388116836548,-8.613270430678192,0.19175103198892107,1.0197898436725759,No,False
is used on rough terrains,an elephant,'',Is an elephant used on rough terrains?,No,random,4,-0.3519008159637451,-6.78071403503418,-1.371690659636321,-5.760924191361604,1.0197898436725759,Yes,False
is used to clear garden debris,a mitten,'',Is a mitten used to clear garden debris?,No,random,4,-5.281012058258057,-1.1483739614486694,-6.300801901930632,-0.12858411777609358,1.0197898436725759,No,True
is used to clear leaves,a nightingale,'',Is a nightingale used to clear leaves?,No,random,4,-7.249722003936768,-1.062448501586914,-8.269511847609344,-0.042658657914338205,1.0197898436725759,No,True
is used to conceal,a lizard,'',Is a lizard used to conceal?,No,random,4,-4.124796390533447,-1.2421259880065918,-5.144586234206023,-0.22233614433401594,1.0197898436725759,No,True
is used to cover the body,a knife,'',Is a knife used to cover the body?,No,random,4,-8.81222152709961,-0.7616475820541382,-9.832011370772186,0.2581422616184377,1.0197898436725759,No,True
is used to cut crops,a scythe,'',Is a scythe used to cut crops?,Yes,random,4,-0.20280496776103973,-12.687368392944336,-1.2225948114336156,-11.66757854927176,1.0197898436725759,Yes,True
is used to cut grass,potato,'',Is potato used to cut grass?,No,random,4,-6.030832767486572,-0.5897715091705322,-7.050622611159148,0.43001833450204363,1.0197898436725759,No,True
is used to dig holes,a trowel,'',Is a trowel used to dig holes?,Yes,random,4,-0.2553369104862213,-7.124796390533447,-1.2751267541587972,-6.105006546860872,1.0197898436725759,Yes,True
is used to dig holes,a dice,'',Is a dice used to dig holes?,No,random,4,-8.562309265136719,-0.527287483215332,-9.582099108809295,0.4925023604572438,1.0197898436725759,No,True
is used to dissect,a spade,'',Is a spade used to dissect?,No,random,4,-6.687341690063477,-0.6366633176803589,-7.707131533736052,0.38312652599221697,1.0197898436725759,No,True
is used to eat food,a fork,'',Is a fork used to eat food?,Yes,random,4,-0.22694534063339233,-12.06222152709961,-1.2467351843059682,-11.042431683427033,1.0197898436725759,Yes,True
is used to eat food,an ox,'',Is an ox used to eat food?,No,random,4,-0.6084491610527039,-2.1091747283935547,-1.6282390047252797,-1.0893848847209788,1.0197898436725759,No,True
is used to grate cheese,a grater,'',Is a grater used to grate cheese?,Yes,random,4,-0.20262932777404785,-10.999796867370605,-1.2224191714466237,-9.980007023698029,1.0197898436725759,Yes,True
is used to harvest,a pie,'',Is a pie used to harvest?,No,random,4,-6.656096458435059,-0.9843355417251587,-7.675886302107634,0.035454301947417166,1.0197898436725759,No,True
is used to hit nails,a gerbil,'',Is a gerbil used to hit nails?,No,random,4,-7.937069416046143,-1.0545650720596313,-8.956859259718719,-0.03477522838705549,1.0197898436725759,No,True
is used to inhale air,a nose,'',Is a nose used to inhale air?,Yes,random,4,-1.437164545059204,-2.1873910427093506,-2.4569543887317797,-1.1676011990367747,1.0197898436725759,No,False
is used to inhale air,a ferry,'',Is a ferry used to inhale air?,No,random,4,-8.812185287475586,-0.7030535936355591,-9.831975131148162,0.3167362500370168,1.0197898436725759,No,True
is used to jump,a foot,'',Is a foot used to jump?,Yes,random,4,-1.4605485200881958,-1.5858187675476074,-2.4803383637607714,-0.5660289238750316,1.0197898436725759,No,False
is used to loosen bolts,a spanner,'',Is a spanner used to loosen bolts?,Yes,random,4,-0.20238105952739716,-12.312283515930176,-1.222170903199973,-11.2924936722576,1.0197898436725759,Yes,True
is used to make a drink,a coffee maker,'',Is a coffee maker used to make a drink?,Yes,random,4,-0.31402167677879333,-11.749820709228516,-1.3338115204513692,-10.730030865555939,1.0197898436725759,Yes,True
is used to make aspirin,mushroom,'',Is mushroom used to make aspirin?,No,random,4,-2.249783515930176,-0.7499645948410034,-3.2695733596027514,0.26982524883157244,1.0197898436725759,No,True
is used to make chips,an olive,'',Is an olive used to make chips?,No,random,4,-0.9291388392448425,-3.5623512268066406,-1.9489286829174184,-2.542561383134065,1.0197898436725759,Yes,False
is used to make drugs,a poppy,'',Is a poppy used to make drugs?,Yes,random,4,-0.22616727650165558,-9.374876976013184,-1.2459571201742314,-8.355087132340607,1.0197898436725759,Yes,True
is used to make guacamole,a jellyfish,'',Is a jellyfish used to make guacamole?,No,random,4,-8.624704360961914,-0.9022715091705322,-9.64449420463449,0.11751833450204363,1.0197898436725759,No,True
is used to make holes in walls,a drill,'',Is a drill used to make holes in walls?,Yes,random,4,-0.2825349271297455,-10.687185287475586,-1.3023247708023213,-9.66739544380301,1.0197898436725759,Yes,True
is used to make holes in walls,pear,'',Is pear used to make holes in walls?,No,random,4,-7.406040191650391,-0.98041832447052,-8.425830035322967,0.03937151920205584,1.0197898436725759,No,True
is used to make jam,strawberry,'',Is strawberry used to make jam?,Yes,random,4,-0.2535695433616638,-11.812383651733398,-1.2733593870342397,-10.792593808060822,1.0197898436725759,Yes,True
is used to make lemonade,a mug,'',Is a mug used to make lemonade?,No,random,4,-1.523186206817627,-1.1483699083328247,-2.5429760504902026,-0.12858006466024885,1.0197898436725759,No,True
is used to make opium,a poppy,'',Is a poppy used to make opium?,Yes,random,4,-0.2533847391605377,-10.499841690063477,-1.2731745828331136,-9.4800518463909,1.0197898436725759,Yes,True
is used to make statues,a gerbil,'',Is a gerbil used to make statues?,No,random,4,-6.780980587005615,-0.9803906679153442,-7.800770430678191,0.03939917575723162,1.0197898436725759,No,True
is used to mix eggs,a whisk,'',Is a whisk used to mix eggs?,Yes,random,4,-0.5738094449043274,-3.0779917240142822,-1.5935992885769033,-2.0582018803417066,1.0197898436725759,Yes,True
is used to mix eggs,a buggy,'',Is a buggy used to mix eggs?,No,random,4,-7.749841690063477,-0.6991755962371826,-8.769631533736053,0.32061424743539324,1.0197898436725759,No,True
is used to pluck eyebrows,a tweezer,'',Is a tweezer used to pluck eyebrows?,Yes,random,4,-0.2533847391605377,-9.187331199645996,-1.2731745828331136,-8.16754135597342,1.0197898436725759,Yes,True
is used to pluck eyebrows,castanets,'',Is castanets used to pluck eyebrows?,No,random,4,-7.90594482421875,-0.9022715091705322,-8.925734667891327,0.11751833450204363,1.0197898436725759,No,True
is used to pot plants,a tarantula,'',Is a tarantula used to pot plants?,No,random,4,-7.749642848968506,-0.6952370405197144,-8.769432692641082,0.3245528031528615,1.0197898436725759,No,True
is used to put out a fire,an alligator,'',Is an alligator used to put out a fire?,No,random,4,-5.312164783477783,-1.062403917312622,-6.331954627150359,-0.04261407364004621,1.0197898436725759,No,True
is used to raise toast,an apple,'',Is an apple used to raise toast?,No,random,4,-7.062269687652588,-0.6366666555404663,-8.082059531325164,0.38312318813210955,1.0197898436725759,No,True
is used to reach something at a height,a dressing gown,'',Is a dressing gown used to reach something at a height?,No,random,4,-0.5269531607627869,-6.718575954437256,-1.5467430044353627,-5.69878611076468,1.0197898436725759,Yes,False
is used to scrape bowls,a spatula,'',Is a spatula used to scrape bowls?,Yes,random,4,-0.2552292048931122,-6.499754428863525,-1.275019048565688,-5.47996458519095,1.0197898436725759,Yes,True
is used to serve food,a ladle,'',Is a ladle used to serve food?,Yes,random,4,-0.18118487298488617,-10.937309265136719,-1.200974716657462,-9.917519421464142,1.0197898436725759,Yes,True
is used to serve food,a brussels sprout,'',Is a brussels sprout used to serve food?,No,random,4,-0.5775633454322815,-8.874859809875488,-1.5973531891048574,-7.855069966202913,1.0197898436725759,Yes,False
is used to spread,a sweater,'',Is a sweater used to spread?,No,random,4,-4.437283515930176,-1.4218274354934692,-5.457073359602751,-0.4020375918208934,1.0197898436725759,No,True
is used to stir,a ladle,'',Is a ladle used to stir?,Yes,random,4,-0.2826826870441437,-8.124841690063477,-1.3024725307167195,-7.105051846390901,1.0197898436725759,Yes,True
is used to turn food,a goat,'',Is a goat used to turn food?,No,random,4,-1.866928219795227,-1.4921364784240723,-2.8867180634678027,-0.4723466347514964,1.0197898436725759,No,True
is used to warm food quickly,a microwave,'',Is a microwave used to warm food quickly?,Yes,random,4,-0.3140954375267029,-13.124876976013184,-1.3338852811992787,-12.105087132340607,1.0197898436725759,Yes,True
is used to wash,a hose,'',Is a hose used to wash?,Yes,random,4,-0.2573784291744232,-5.624876499176025,-1.277168272846999,-4.60508665550345,1.0197898436725759,Yes,True
is used to wash,a ball,'',Is a ball used to wash?,No,random,4,-7.218540191650391,-0.8319679498672485,-8.238330035322967,0.18782189380532732,1.0197898436725759,No,True
is used to write,cheese,'',Is cheese used to write?,No,random,4,-6.593512058258057,-0.9022799730300903,-7.613301901930632,0.11750987064248553,1.0197898436725759,No,True
is used while eating,a lobster,'',Is a lobster used while eating?,No,random,4,-0.4777033030986786,-8.99976921081543,-1.4974931467712544,-7.979979367142854,1.0197898436725759,Yes,False
is used with cutlery,a plate,'',Is a plate used with cutlery?,Yes,random,4,-0.2535695433616638,-7.687351226806641,-1.2733593870342397,-6.667561383134065,1.0197898436725759,Yes,True
is used with saucepans,parsley,'',Is parsley used with saucepans?,No,random,4,-8.12476921081543,-1.3202606439590454,-9.144559054488006,-0.30047080028646955,1.0197898436725759,No,True
is useful for athletics,banana,'',Is banana useful for athletics?,Yes,random,4,-0.9722371697425842,-1.7264626026153564,-1.99202701341516,-0.7066727589427806,1.0197898436725759,No,False
is usually sat on by old people,a limousine,'',Is a limousine usually sat on by old people?,No,random,4,-6.499642848968506,-1.812351107597351,-7.5194326926410815,-0.7925612639247752,1.0197898436725759,No,True
is usually taller than wide,a bottle,'',Is a bottle usually taller than wide?,Yes,random,4,-0.6831648349761963,-1.687368631362915,-1.7029546786487721,-0.6675787876903392,1.0197898436725759,No,False
is usually taller than wide,a starling,'',Is a starling usually taller than wide?,No,random,4,-3.2027390003204346,-0.9490772485733032,-4.22252884399301,0.07071259509927263,1.0197898436725759,No,True
is v-shaped,a boomerang,'',Is a boomerang v-shaped?,Yes,random,4,-0.3942476809024811,-5.156150817871094,-1.414037524575057,-4.136360974198518,1.0197898436725759,Yes,True
is violent,a crossbow,'',Is a crossbow violent?,Yes,random,4,-0.284241259098053,-8.062143325805664,-1.3040311027706288,-7.042353482133088,1.0197898436725759,Yes,True
is warm blooded,a washing machine,'',Is a washing machine warm blooded?,No,random,4,-7.093480587005615,-0.9804151058197021,-8.113270430678192,0.03937473785287371,1.0197898436725759,No,True
is watched,a television,'',Is a television watched?,Yes,random,4,-0.589557945728302,-4.593686103820801,-1.6093477894008779,-3.573896260148225,1.0197898436725759,Yes,True
is watched,an oven,'',Is an oven watched?,No,random,4,-3.452918291091919,-1.445257306098938,-4.472708134764495,-0.42546746242636213,1.0197898436725759,No,True
is wheeled,a wheelchair,'',Is a wheelchair wheeled?,Yes,random,4,-0.18126280605793,-8.81235122680664,-1.2010526497305059,-7.792561383134065,1.0197898436725759,Yes,True
is white inside,a gorilla,'',Is a gorilla white inside?,No,random,4,-6.531026363372803,-0.9100737571716309,-7.550816207045378,0.109716086500945,1.0197898436725759,No,True
is wide in middle,a lizard,'',Is a lizard wide in middle?,No,random,4,-5.124754428863525,-1.2343099117279053,-6.144544272536101,-0.21452006805532942,1.0197898436725759,No,True
is wide in shape,a machete,'',Is a machete wide in shape?,Yes,random,4,-0.2530986964702606,-8.37476921081543,-1.2728885401428365,-7.354979367142854,1.0197898436725759,Yes,True
is wide in shape,an accordion,'',Is an accordion wide in shape?,No,random,4,-5.187203884124756,-1.062384009361267,-6.2069937277973315,-0.04259416568869123,1.0197898436725759,No,True
is worn after bath,a robe,'',Is a robe worn after bath?,Yes,random,4,-0.493624210357666,-4.499820709228516,-1.5134140540302419,-3.48003086555594,1.0197898436725759,Yes,True
is worn after bath,a chestnut tree,'',Is a chestnut tree worn after bath?,No,random,4,-7.656012058258057,-0.6444679498672485,-8.675801901930633,0.3753218938053273,1.0197898436725759,No,True
is worn at bedtime,a raft,'',Is a raft worn at bedtime?,No,random,4,-7.312283515930176,-0.4354809522628784,-8.332073359602752,0.5843088914096974,1.0197898436725759,No,True
is worn by a bride,a zebra,'',Is a zebra worn by a bride?,No,random,4,-7.7809038162231445,-0.39249181747436523,-8.800693659895721,0.6272980261982106,1.0197898436725759,No,True
is worn by goalkeepers,gloves,'',Is gloves worn by goalkeepers?,Yes,random,4,-0.18419142067432404,-5.93742036819458,-1.2039812643469,-4.917630524522004,1.0197898436725759,Yes,True
is worn by goalkeepers,a gown,'',Is a gown worn by goalkeepers?,No,random,4,-3.1873767375946045,-0.8046524524688721,-4.20716658126718,0.2151373912037038,1.0197898436725759,No,True
is worn by humans,a gown,'',Is a gown worn by humans?,Yes,random,4,-0.2028757631778717,-9.687383651733398,-1.2226656068504476,-8.667593808060822,1.0197898436725759,Yes,True
is worn by humans,leek,'',Is leek worn by humans?,No,random,4,-3.984064817428589,-0.851498007774353,-5.0038546611011645,0.16829183589822283,1.0197898436725759,No,True
is worn by laborers,gloves,'',Is gloves worn by laborers?,Yes,random,4,-0.40558311343193054,-5.156086444854736,-1.4253729571045064,-4.136296601182161,1.0197898436725759,Yes,True
is worn by motorcyclists,a daffodil,'',Is a daffodil worn by motorcyclists?,No,random,4,-7.624664783477783,-0.7655143737792969,-8.64445462715036,0.254275469893279,1.0197898436725759,No,True
is worn by nuns,a veil,'',Is a veil worn by nuns?,Yes,random,4,-0.144229456782341,-9.437368392944336,-1.1640193004549169,-8.41757854927176,1.0197898436725759,Yes,True
is worn in bed,a dressing gown,'',Is a dressing gown worn in bed?,Yes,random,4,-0.6948504447937012,-11.999796867370605,-1.714640288466277,-10.980007023698029,1.0197898436725759,Yes,True
is worn in the kitchen,an apron,'',Is an apron worn in the kitchen?,Yes,random,4,-0.22718995809555054,-13.31235122680664,-1.2469798017681264,-12.292561383134064,1.0197898436725759,Yes,True
is worn in winter,gloves,'',Is gloves worn in winter?,Yes,random,4,-0.436911404132843,-6.249783515930176,-1.4567012478054189,-5.2299936722576,1.0197898436725759,Yes,True
is worn like a shoe,a rollerskate,'',Is a rollerskate worn like a shoe?,Yes,random,4,-0.3509310185909271,-10.499820709228516,-1.370720862263503,-9.480030865555939,1.0197898436725759,Yes,True
is worn like a shoe,a sweater,'',Is a sweater worn like a shoe?,No,random,4,-6.718540191650391,-0.9061897993087769,-7.738330035322966,0.113600044363799,1.0197898436725759,No,True
is worn on breasts,a chair,'',Is a chair worn on breasts?,No,random,4,-6.65594482421875,-0.8357851505279541,-7.675734667891326,0.18400469314462176,1.0197898436725759,No,True
is worn on clothes,a jacket,'',Is a jacket worn on clothes?,Yes,random,4,-0.18121251463890076,-9.624841690063477,-1.2010023583114766,-8.6050518463909,1.0197898436725759,Yes,True
is worn on hands,a poppy,'',Is a poppy worn on hands?,No,random,4,-1.3591177463531494,-1.3592742681503296,-2.378907590025725,-0.33948442447775373,1.0197898436725759,No,True
is worn on head,a veil,'',Is a veil worn on head?,Yes,random,4,-0.23988085985183716,-5.749884128570557,-1.259670703524413,-4.730094284897981,1.0197898436725759,Yes,True
is worn on head,an emu,'',Is an emu worn on head?,No,random,4,-4.031040191650391,-0.7811934947967529,-5.050830035322966,0.23859634887582293,1.0197898436725759,No,True
is worn on the face,a veil,'',Is a veil worn on the face?,Yes,random,4,-0.5150633454322815,-3.6404049396514893,-1.5348531891048574,-2.6206150959789136,1.0197898436725759,Yes,True
is worn on the face,an ostrich,'',Is an ostrich worn on the face?,No,random,4,-7.21844482421875,-0.4803953170776367,-8.238234667891327,0.5393945265949391,1.0197898436725759,No,True
is worn on the hand,a whale,'',Is a whale worn on the hand?,No,random,4,-9.374619483947754,-0.35341548919677734,-10.39440932762033,0.6663743544757985,1.0197898436725759,No,True
is worn on the legs,butter,'',Is butter worn on the legs?,No,random,4,-7.249664783477783,-0.6405535936355591,-8.26945462715036,0.3792362500370168,1.0197898436725759,No,True
is worn on the lower half of the body,a skirt,'',Is a skirt worn on the lower half of the body?,Yes,random,4,-0.10158859193325043,-12.687309265136719,-1.1213784356058263,-11.667519421464142,1.0197898436725759,Yes,True
is worn on upper body,a fork,'',Is a fork worn on upper body?,No,random,4,-6.15594482421875,-0.53116774559021,-7.175734667891326,0.4886220980823659,1.0197898436725759,No,True
is worn outdoors,a parka,'',Is a parka worn outdoors?,Yes,random,4,-0.1285000741481781,-13.749796867370605,-1.148289917820754,-12.730007023698029,1.0197898436725759,Yes,True
is worn to interviews,a shirt,'',Is a shirt worn to interviews?,Yes,random,4,-0.25745266675949097,-7.7498602867126465,-1.2772425104320668,-6.730070443040071,1.0197898436725759,Yes,True
is worn to interviews,a harmonica,'',Is a harmonica worn to interviews?,No,random,4,-8.561911582946777,-0.6404308080673218,-9.581701426619354,0.3793590356052541,1.0197898436725759,No,True
is worn under shoes,a turkey,'',Is a turkey worn under shoes?,No,random,4,-6.343381404876709,-0.6444053649902344,-7.363171248549285,0.3753844786823415,1.0197898436725759,No,True
is worn under trousers,a knicker,'',Is a knicker worn under trousers?,Yes,random,4,-0.2825753390789032,-8.124859809875488,-1.302365182751479,-7.105069966202913,1.0197898436725759,Yes,True
is worn when cold,a caterpillar,'',Is a caterpillar worn when cold?,No,random,4,-7.093480587005615,-0.9061859846115112,-8.113270430678192,0.11360385906106463,1.0197898436725759,No,True
is worn with a suit,a shirt,'',Is a shirt worn with a suit?,Yes,random,4,-0.20278435945510864,-9.249859809875488,-1.2225742031276845,-8.230069966202912,1.0197898436725759,Yes,True
is worn with a suit,a sock,'',Is a sock worn with a suit?,No,random,4,-5.687296390533447,-0.7030535936355591,-6.707086234206023,0.3167362500370168,1.0197898436725759,No,True
is worn with flippers,a gun,'',Is a gun worn with flippers?,No,random,4,-6.155980587005615,-0.5819447040557861,-7.175770430678191,0.4378451396167897,1.0197898436725759,No,True
is zesty,lime,'',Is lime zesty?,Yes,random,4,-0.3156476616859436,-10.374903678894043,-1.3354375053585195,-9.355113835221466,1.0197898436725759,Yes,True
keeps food cool,a refrigerator,'',Does a refrigerator keep food cool?,Yes,random,4,-0.22704672813415527,-11.874841690063477,-1.2468365718067311,-10.8550518463909,1.0197898436725759,Yes,True
