property,prefix,Context,Question,Correct Answer,negative_sample_type,eval_split_ratio,fold,raw_yes_logprob,raw_no_logprob,corrected_yes_logprob,corrected_no_logprob,calib_yes_mean,calib_no_mean,raw_predicted_answer,raw_is_correct,kfold_predicted_answer,kfold_is_correct
is used by doctors,a falcon,'',Is a falcon used by doctors?,No,random,20.0,4,-2.608531951904297,-0.1044551357626915,-0.9755140361154364,0.2780406856776348,-1.6330179157888605,-0.3824958214403263,No,True,False,True
is used by electricians,pliers,'',Is pliers used by electricians?,Yes,random,20.0,2,-0.8466821908950806,-0.5971814393997192,0.7811918993790945,-0.20727631787969064,-1.627874090274175,-0.3899051215200286,No,False,True,True
is used by hand,a spirit level,'',Is a spirit level used by hand?,Yes,random,20.0,3,-1.9288378953933716,-0.17825649678707123,-0.30292979900148653,0.20702638113316857,-1.625908096391885,-0.3852828779202398,No,False,False,False
is used by hand,corn,'',Is corn used by hand?,No,random,20.0,1,-2.0461761951446533,-0.17437943816184998,-0.41579063809698535,0.21014373695610888,-1.630385557047668,-0.38452317511795886,No,True,False,True
is used by lumberjacks,a cat,'',Is a cat used by lumberjacks?,No,random,20.0,2,-2.4836761951446533,-0.11090335249900818,-0.8558021048704783,0.2790017690210204,-1.627874090274175,-0.3899051215200286,No,True,False,True
is used by paramedics,a goldfish,'',Is a goldfish used by paramedics?,No,random,20.0,3,-2.374333143234253,-0.12657232582569122,-0.7484250468423679,0.2587105520945486,-1.625908096391885,-0.3852828779202398,No,True,False,True
is used by parents,a bench,'',Is a bench used by parents?,No,random,20.0,0,-0.9482370615005493,-0.5736232399940491,0.6695115590290655,-0.18506168901609876,-1.6177486205296148,-0.3885615509779503,No,True,True,False
is used by people who cannot walk,an asparagus,'',Is an asparagus used by people who cannot walk?,No,random,20.0,3,-2.374244213104248,-0.12841641902923584,-0.748336116712363,0.25686645889100396,-1.625908096391885,-0.3852828779202398,No,True,False,True
is used by people who smoke,an ashtray,'',Is an ashtray used by people who smoke?,Yes,random,20.0,2,-0.5967966318130493,-0.847210168838501,1.0310774584611258,-0.4573050473184724,-1.627874090274175,-0.3899051215200286,Yes,True,True,True
is used by police,a revolver,'',Is a revolver used by police?,Yes,random,20.0,3,-0.7842966318130493,-0.6596508026123047,0.8416114645788357,-0.2743679246920649,-1.625908096391885,-0.3852828779202398,No,False,True,True
is used by soldiers,a bayonet,'',Is a bayonet used by soldiers?,Yes,random,20.0,4,-0.4893864393234253,-0.9877989292144775,1.1436314764654352,-0.6053031077741513,-1.6330179157888605,-0.3824958214403263,Yes,True,True,True
is used by the navy,a canoe,'',Is a canoe used by the navy?,Yes,random,20.0,3,-2.3741438388824463,-0.119600310921669,-0.7482357424905612,0.2656825669985708,-1.625908096391885,-0.3852828779202398,No,False,False,False
is used by the navy,a bee,'',Is a bee used by the navy?,No,random,20.0,0,-2.6086761951446533,-0.10457130521535873,-0.9909275746150386,0.2839902457625916,-1.6177486205296148,-0.3885615509779503,No,True,False,True
is used by writers,a typewriter,'',Is a typewriter used by writers?,Yes,random,20.0,0,-0.6593976616859436,-0.7847625613212585,0.9583509588436712,-0.39620101034330824,-1.6177486205296148,-0.3885615509779503,Yes,True,True,True
is used for boiling,a foot,'',Is a foot used for boiling?,No,random,20.0,4,-4.280470371246338,-0.03396390378475189,-2.6474524554574774,0.3485319176555744,-1.6330179157888605,-0.3824958214403263,No,True,False,True
is used for breathing,a nose,'',Is a nose used for breathing?,Yes,random,20.0,3,-0.4051506519317627,-1.155777096748352,1.2207574444601224,-0.7704942188281123,-1.625908096391885,-0.3852828779202398,Yes,True,True,True
is used for cigarettes,an ashtray,'',Is an ashtray used for cigarettes?,Yes,random,20.0,3,-0.9170464873313904,-0.542519211769104,0.7088616090604947,-0.1572363338488642,-1.625908096391885,-0.3852828779202398,No,False,True,True
is used for digging,a hoe,'',Is a hoe used for digging?,Yes,random,20.0,2,-0.6512486934661865,-0.7768099308013916,0.9766253968079885,-0.386904809281363,-1.627874090274175,-0.3899051215200286,Yes,True,True,True
is used for eating,an arm,'',Is an arm used for eating?,Yes,random,20.0,1,-2.248967170715332,-0.130229189991951,-0.6185816136676641,0.25429398512600787,-1.630385557047668,-0.38452317511795886,No,False,False,False
is used for eating,an organ,'',Is an organ used for eating?,No,random,20.0,2,-1.334944248199463,-0.3353535532951355,0.2929298420747122,0.0545515682248931,-1.627874090274175,-0.3899051215200286,No,True,True,False
is used for farming,a buttercup,'',Is a buttercup used for farming?,No,random,20.0,4,-2.9522552490234375,-0.07274889945983887,-1.319237333234577,0.3097469219804874,-1.6330179157888605,-0.3824958214403263,No,True,False,True
is used for fighting,a tongue,'',Is a tongue used for fighting?,No,random,20.0,1,-1.9288893938064575,-0.18216095864772797,-0.29850383675878955,0.2023622164702309,-1.630385557047668,-0.38452317511795886,No,True,False,True
is used for grooming hair,a mirror,'',Is a mirror used for grooming hair?,Yes,random,20.0,2,-1.5223803520202637,-0.27288880944252014,0.1054937382539114,0.11701631207750846,-1.627874090274175,-0.3899051215200286,No,False,False,False
is used for grooming hair,a cup,'',Is a cup used for grooming hair?,No,random,20.0,2,-2.3740296363830566,-0.12148349732160568,-0.7461555461088816,0.2684216241984229,-1.627874090274175,-0.3899051215200286,No,True,False,True
is used for heating food,a wren,'',Is a wren used for heating food?,No,random,20.0,3,-3.4210829734802246,-0.05270804464817047,-1.7951748770883396,0.3325748332720693,-1.625908096391885,-0.3852828779202398,No,True,False,True
is used for hiding,a submarine,'',Is a submarine used for hiding?,Yes,random,20.0,0,-2.0304200649261475,-0.15774379670619965,-0.4126714443965327,0.23081775427175066,-1.6177486205296148,-0.3885615509779503,No,False,False,False
is used for hygiene,gloves,'',Is gloves used for hygiene?,Yes,random,20.0,0,-1.6391915082931519,-0.2607964873313904,-0.02144288776353709,0.12776506364655993,-1.6177486205296148,-0.3885615509779503,No,False,False,False
is used for levelling,a scallop,'',Is a scallop used for levelling?,No,random,20.0,3,-2.4836761951446533,-0.11090335249900818,-0.8577680987527683,0.2743795254212316,-1.625908096391885,-0.3852828779202398,No,True,False,True
is used for lounging,a stool,'',Is a stool used for lounging?,No,random,20.0,1,-2.7178666591644287,-0.08594131469726562,-1.0874811021167607,0.29858186042069323,-1.630385557047668,-0.38452317511795886,No,True,False,True
is used for making cake,a whisk,'',Is a whisk used for making cake?,Yes,random,20.0,3,-1.717748999595642,-0.21718543767929077,-0.09184090320375704,0.16809744024094903,-1.625908096391885,-0.3852828779202398,No,False,False,False
is used for plucking,a tweezer,'',Is a tweezer used for plucking?,Yes,random,20.0,4,-1.4210319519042969,-0.30029892921447754,0.2119859638845636,0.08219689222584875,-1.6330179157888605,-0.3824958214403263,No,False,True,True
is used for plucking,a belt,'',Is a belt used for plucking?,No,random,20.0,3,-2.7336761951446533,-0.10256467759609222,-1.1077680987527683,0.2827182003241476,-1.625908096391885,-0.3852828779202398,No,True,False,True
is used for pointing,a thumb,'',Is a thumb used for pointing?,Yes,random,20.0,0,-0.9171023368835449,-0.5425464510917664,0.7006462836460698,-0.15398490011381605,-1.6177486205296148,-0.3885615509779503,No,False,True,True
is used for pointing,a stool,'',Is a stool used for pointing?,No,random,20.0,3,-2.827404022216797,-0.08504804223775864,-1.2014959258249118,0.30023483568248116,-1.625908096391885,-0.3852828779202398,No,True,False,True
is used for safety,a helmet,'',Is a helmet used for safety?,Yes,random,20.0,0,-0.3701857924461365,-1.2417861223220825,1.2475628280834783,-0.8532245713441322,-1.6177486205296148,-0.3885615509779503,Yes,True,True,True
is used for shopping,a sparrow,'',Is a sparrow used for shopping?,No,random,20.0,1,-3.546131134033203,-0.046964842826128006,-1.9157455769855352,0.33755833229183085,-1.630385557047668,-0.38452317511795886,No,True,False,True
is used for standing,a leg,'',Is a leg used for standing?,Yes,random,20.0,0,-0.6513773202896118,-0.7768422365188599,0.966371300240003,-0.38828068554090955,-1.6177486205296148,-0.3885615509779503,Yes,True,True,True
is used for toasting,a toaster,'',Is a toaster used for toasting?,Yes,random,20.0,4,-0.407345175743103,-1.1558326482772827,1.2256727400457574,-0.7733368268369565,-1.6330179157888605,-0.3824958214403263,Yes,True,True,True
is used for toasting,a ladle,'',Is a ladle used for toasting?,No,random,20.0,4,-2.8272552490234375,-0.08249391615390778,-1.194237333234577,0.3000019052864185,-1.6330179157888605,-0.3824958214403263,No,True,False,True
is used for touching and feeling,lemon,'',Is lemon used for touching and feeling?,No,random,20.0,2,-2.60841965675354,-0.10190697759389877,-0.980545566479365,0.2879981439261298,-1.627874090274175,-0.3899051215200286,No,True,False,True
is used for typing,a typewriter,'',Is a typewriter used for typing?,Yes,random,20.0,1,-0.6553937196731567,-0.7808325886726379,0.9749918373745112,-0.3963094135546791,-1.630385557047668,-0.38452317511795886,Yes,True,True,True
is used for watering,a tarantula,'',Is a tarantula used for watering?,No,random,20.0,0,-3.546131134033203,-0.048619966953992844,-1.9283825135035884,0.33994158402395747,-1.6177486205296148,-0.3885615509779503,No,True,False,True
is used for watersports,a speedboat,'',Is a speedboat used for watersports?,Yes,random,20.0,2,-0.8506995439529419,-0.6011147499084473,0.7771745463212332,-0.21120962838841867,-1.627874090274175,-0.3899051215200286,No,False,True,True
is used for writing,a desk,'',Is a desk used for writing?,Yes,random,20.0,3,-0.6553385853767395,-0.7807140350341797,0.9705695110151455,-0.3954311571139399,-1.625908096391885,-0.3852828779202398,Yes,True,True,True
is used in Spanish dancing,a robe,'',Is a robe used in spanish dancing?,No,random,20.0,0,-2.0457229614257812,-0.17698602378368378,-0.4279743408961665,0.21157552719426653,-1.6177486205296148,-0.3885615509779503,No,True,False,True
is used in agriculture,a tractor,'',Is a tractor used in agriculture?,Yes,random,20.0,1,-0.40728992223739624,-1.155777096748352,1.2230956348102717,-0.7712539216303932,-1.630385557047668,-0.38452317511795886,Yes,True,True,True
is used in baroque music,a french horn,'',Is a french horn used in baroque music?,Yes,random,20.0,1,-1.2567716836929321,-0.3803684711456299,0.37361387335473584,0.004154703972328977,-1.630385557047668,-0.38452317511795886,No,False,True,True
is used in cakes,a cello,'',Is a cello used in cakes?,No,random,20.0,4,-3.1866955757141113,-0.06494033336639404,-1.5536776599252509,0.31755548807393225,-1.6330179157888605,-0.3824958214403263,No,True,False,True
is used in church,an organ,'',Is an organ used in church?,Yes,random,20.0,2,-2.0459775924682617,-0.16646708548069,-0.41810350219408665,0.2234380360393386,-1.627874090274175,-0.3899051215200286,No,False,False,False
is used in combat,a daffodil,'',Is a daffodil used in combat?,No,random,20.0,1,-1.7337955236434937,-0.23115472495555878,-0.10340996659582569,0.15336845016240008,-1.630385557047668,-0.38452317511795886,No,True,False,True
is used in fall,a buffalo,'',Is a buffalo used in fall?,No,random,20.0,3,-2.046031951904297,-0.16639727354049683,-0.4201238555124118,0.21888560437974297,-1.625908096391885,-0.3852828779202398,No,True,False,True
is used in fish and chips,a cod,'',Is a cod used in fish and chips?,Yes,random,20.0,3,-1.0695017576217651,-0.4468027353286743,0.5564063387701199,-0.06151985740843452,-1.625908096391885,-0.3852828779202398,No,False,True,True
is used in fishing,a harpoon,'',Is a harpoon used in fishing?,Yes,random,20.0,1,-0.9130216240882874,-0.5385550260543823,0.7173639329593806,-0.15403185093642346,-1.630385557047668,-0.38452317511795886,No,False,True,True
is used in folk music,rice,'',Is rice used in folk music?,No,random,20.0,2,-2.2804200649261475,-0.1489863097667694,-0.6525459746519724,0.2409188117532592,-1.627874090274175,-0.3899051215200286,No,True,False,True
is used in hospital,a scalpel,'',Is a scalpel used in hospital?,Yes,random,20.0,2,-0.7097763419151306,-0.7102547883987427,0.9180977483590445,-0.3203496668787141,-1.627874090274175,-0.3899051215200286,Yes,True,True,True
is used in hospital,a pig,'',Is a pig used in hospital?,No,random,20.0,0,-2.6082229614257812,-0.1092064157128334,-0.9904743408961665,0.2793551352651169,-1.6177486205296148,-0.3885615509779503,No,True,False,True
is used in hot air balloons,a gong,'',Is a gong used in hot air balloons?,No,random,20.0,0,-2.6086761951446533,-0.1084495559334755,-0.9909275746150386,0.2801119950444748,-1.6177486205296148,-0.3885615509779503,No,True,False,True
is used in jazz music,a drum,'',Is a drum used in jazz music?,Yes,random,20.0,2,-1.256949543952942,-0.3783847391605377,0.3709245463212332,0.011520382359490877,-1.627874090274175,-0.3899051215200286,No,False,True,True
is used in lab experiments,a monkey,'',Is a monkey used in lab experiments?,Yes,random,20.0,0,-1.452447533607483,-0.3257617652416229,0.16530108692213186,0.06279978573632738,-1.6177486205296148,-0.3885615509779503,No,False,True,True
is used in laundromats,a washing machine,'',Is a washing machine used in laundromats?,Yes,random,20.0,0,-0.9171798825263977,-0.542519211769104,0.7005687380032171,-0.1539576607911537,-1.6177486205296148,-0.3885615509779503,No,False,True,True
is used in laundromats,a stool,'',Is a stool used in laundromats?,No,random,20.0,3,-1.343017578125,-0.3432305157184601,0.28289051826688505,0.042052362201779714,-1.625908096391885,-0.3852828779202398,No,True,True,False
is used in locks,a bolt,'',Is a bolt used in locks?,Yes,random,20.0,2,-0.9130846261978149,-0.5384309887886047,0.7147894640763601,-0.14852586726857614,-1.627874090274175,-0.3899051215200286,No,False,True,True
is used in plays,a puppet,'',Is a puppet used in plays?,Yes,random,20.0,3,-0.6514908075332642,-0.7768422365188599,0.9744172888586209,-0.39155935859862007,-1.625908096391885,-0.3852828779202398,Yes,True,True,True
is used in plays,an eggplant,'',Is an eggplant used in plays?,No,random,20.0,3,-2.4994113445281982,-0.11827464401721954,-0.8735032481363132,0.26700823390302025,-1.625908096391885,-0.3852828779202398,No,True,False,True
is used in seas,a dinghy,'',Is a dinghy used in seas?,Yes,random,20.0,0,-1.342748999595642,-0.3412094712257385,0.2749996209339727,0.047352079752211784,-1.6177486205296148,-0.3885615509779503,No,False,True,True
is used in snow,a sledge,'',Is a sledge used in snow?,Yes,random,20.0,4,-1.0771992206573486,-0.4525633156299591,0.5558186951315118,-0.07006749418963282,-1.6330179157888605,-0.3824958214403263,No,False,True,True
is used in sponge cakes,a rocking chair,'',Is a rocking chair used in sponge cakes?,No,random,20.0,4,-2.7335829734802246,-0.10302281379699707,-1.1005650576913641,0.2794730076433292,-1.6330179157888605,-0.3824958214403263,No,True,False,True
is used in stews,a bean,'',Is a bean used in stews?,Yes,random,20.0,2,-0.9951857924461365,-0.493624210357666,0.6326882978280386,-0.10371908883763742,-1.627874090274175,-0.3899051215200286,No,False,True,True
is used in supermarkets,a chipmunk,'',Is a chipmunk used in supermarkets?,No,random,20.0,0,-2.717970371246338,-0.09331938624382019,-1.1002217507167231,0.2952421647341301,-1.6177486205296148,-0.3885615509779503,No,True,False,True
is used in the kitchen,a bottle,'',Is a bottle used in the kitchen?,Yes,random,20.0,4,-0.9990297555923462,-0.49954164028167725,0.6339881601965143,-0.11704581884135096,-1.6330179157888605,-0.3824958214403263,No,False,True,True
is used in water sports,a fork,'',Is a fork used in water sports?,No,random,20.0,4,-1.9368735551834106,-0.18419142067432404,-0.3038556393945502,0.19830440076600225,-1.6330179157888605,-0.3824958214403263,No,True,False,True
is used in workshops,a clamp,'',Is a clamp used in workshops?,Yes,random,20.0,4,-0.6552797555923462,-0.7807140350341797,0.9777381601965143,-0.3982182135938534,-1.6330179157888605,-0.3824958214403263,Yes,True,True,True
is used manually,a can opener,'',Is a can opener used manually?,Yes,random,20.0,0,-1.2412830591201782,-0.368624210357666,0.37646556140943654,0.019937340620284294,-1.6177486205296148,-0.3885615509779503,No,False,True,True
is used on Christmas pudding,a calf,'',Is a calf used on christmas pudding?,No,random,20.0,1,-2.3422000408172607,-0.14825184643268585,-0.7118144837695928,0.236271328685273,-1.630385557047668,-0.38452317511795886,No,True,False,True
is used on ice,a sledge,'',Is a sledge used on ice?,Yes,random,20.0,3,-1.2412248849868774,-0.37057626247406006,0.3846832114050076,0.014706615446179738,-1.625908096391885,-0.3852828779202398,No,False,True,True
is used on pavements,a drill,'',Is a drill used on pavements?,Yes,random,20.0,0,-1.9285967350006104,-0.17703141272068024,-0.3108481144709956,0.21153013825727007,-1.6177486205296148,-0.3885615509779503,No,False,False,False
is used on rough terrains,an elephant,'',Is an elephant used on rough terrains?,No,random,20.0,2,-0.9248223304748535,-0.5502678155899048,0.7030517597993216,-0.1603626940698762,-1.627874090274175,-0.3899051215200286,No,True,True,False
is used to clear garden debris,a mitten,'',Is a mitten used to clear garden debris?,No,random,20.0,3,-3.3115296363830566,-0.058495454490184784,-1.6856215399911716,0.326787423430055,-1.625908096391885,-0.3852828779202398,No,True,False,True
is used to clear leaves,a nightingale,'',Is a nightingale used to clear leaves?,No,random,20.0,3,-3.421131134033203,-0.05005490407347679,-1.795223037641318,0.335227973846763,-1.625908096391885,-0.3852828779202398,No,True,False,True
is used to conceal,a lizard,'',Is a lizard used to conceal?,No,random,20.0,4,-1.5303665399551392,-0.28076207637786865,0.1026513758337213,0.10173374506245764,-1.6330179157888605,-0.3824958214403263,No,True,True,False
is used to cover the body,a knife,'',Is a knife used to cover the body?,No,random,20.0,2,-2.374244213104248,-0.12304794788360596,-0.746370122830073,0.26685717363642264,-1.627874090274175,-0.3899051215200286,No,True,False,True
is used to cut crops,a scythe,'',Is a scythe used to cut crops?,Yes,random,20.0,0,-0.772533118724823,-0.647905707359314,0.8452155018047918,-0.25934415638136366,-1.6177486205296148,-0.3885615509779503,No,False,True,True
is used to cut grass,potato,'',Is potato used to cut grass?,No,random,20.0,0,-3.608358144760132,-0.04828265309333801,-1.990609524230517,0.3402788978846123,-1.6177486205296148,-0.3885615509779503,No,True,False,True
is used to dig holes,a trowel,'',Is a trowel used to dig holes?,Yes,random,20.0,0,-1.0693939924240112,-0.44674113392829895,0.5483546281056035,-0.05817958295034864,-1.6177486205296148,-0.3885615509779503,No,False,True,True
is used to dig holes,a dice,'',Is a dice used to dig holes?,No,random,20.0,4,-4.030309677124023,-0.0325753279030323,-2.397291761335163,0.349920493537294,-1.6330179157888605,-0.3824958214403263,No,True,False,True
is used to dissect,a spade,'',Is a spade used to dissect?,No,random,20.0,4,-2.827075958251953,-0.07750816643238068,-1.1940580424630927,0.3049876550079456,-1.6330179157888605,-0.3824958214403263,No,True,False,True
is used to eat food,a fork,'',Is a fork used to eat food?,Yes,random,20.0,2,-0.9131439328193665,-0.5385550260543823,0.7147301574548086,-0.14864990453435373,-1.627874090274175,-0.3899051215200286,No,False,True,True
is used to eat food,an ox,'',Is an ox used to eat food?,No,random,20.0,0,-2.827075958251953,-0.08043606579303741,-1.2093273377223384,0.3081254851849129,-1.6177486205296148,-0.3885615509779503,No,True,False,True
is used to grate cheese,a grater,'',Is a grater used to grate cheese?,Yes,random,20.0,1,-0.5889357924461365,-0.8393726348876953,1.0414497646015315,-0.45484945976973645,-1.630385557047668,-0.38452317511795886,Yes,True,True,True
is used to harvest,a pie,'',Is a pie used to harvest?,No,random,20.0,1,-2.717970371246338,-0.0918273776769638,-1.08758481419867,0.29269579744099505,-1.630385557047668,-0.38452317511795886,No,True,False,True
is used to hit nails,a gerbil,'',Is a gerbil used to hit nails?,No,random,20.0,1,-2.717970371246338,-0.09234318137168884,-1.08758481419867,0.29217999374627,-1.630385557047668,-0.38452317511795886,No,True,False,True
is used to inhale air,a nose,'',Is a nose used to inhale air?,Yes,random,20.0,0,-0.40131503343582153,-1.1479378938674927,1.2164335870937932,-0.7593763428895424,-1.6177486205296148,-0.3885615509779503,Yes,True,True,True
is used to inhale air,a ferry,'',Is a ferry used to inhale air?,No,random,20.0,1,-3.608292579650879,-0.0474383607506752,-1.977907022603211,0.33708481436728366,-1.630385557047668,-0.38452317511795886,No,True,False,True
is used to jump,a foot,'',Is a foot used to jump?,Yes,random,20.0,3,-1.2411627769470215,-0.3685177266597748,0.38474531944486356,0.016765151260465017,-1.625908096391885,-0.3852828779202398,No,False,True,True
is used to loosen bolts,a spanner,'',Is a spanner used to loosen bolts?,Yes,random,20.0,1,-0.6476393342018127,-0.773048460483551,0.9827462228458552,-0.38852528536559217,-1.630385557047668,-0.38452317511795886,Yes,True,True,True
is used to make a drink,a coffee maker,'',Is a coffee maker used to make a drink?,Yes,random,20.0,4,-0.7762486934661865,-0.6517755389213562,0.8567692223226739,-0.2692797174810299,-1.6330179157888605,-0.3824958214403263,No,False,True,True
is used to make aspirin,mushroom,'',Is mushroom used to make aspirin?,No,random,20.0,1,-1.9364006519317627,-0.18878494203090668,-0.30601509488409473,0.19573823308705218,-1.630385557047668,-0.38452317511795886,No,True,False,True
is used to make chips,an olive,'',Is an olive used to make chips?,No,random,20.0,1,-2.139807939529419,-0.14307284355163574,-0.509422382481751,0.24145033156632312,-1.630385557047668,-0.38452317511795886,No,True,False,True
is used to make drugs,a poppy,'',Is a poppy used to make drugs?,Yes,random,20.0,3,-1.3351140022277832,-0.3394012153148651,0.29079409416410185,0.045881662605374685,-1.625908096391885,-0.3852828779202398,No,False,True,True
is used to make guacamole,a jellyfish,'',Is a jellyfish used to make guacamole?,No,random,20.0,4,-2.718017578125,-0.09383352845907211,-1.0849996623361395,0.2886622929812542,-1.6330179157888605,-0.3824958214403263,No,True,False,True
is used to make holes in walls,a drill,'',Is a drill used to make holes in walls?,Yes,random,20.0,0,-0.9872605204582214,-0.48766201734542847,0.6304881000713933,-0.09910046636747816,-1.6177486205296148,-0.3885615509779503,No,False,True,True
is used to make holes in walls,pear,'',Is pear used to make holes in walls?,No,random,20.0,0,-2.7178666591644287,-0.09026899933815002,-1.100118038634814,0.2982925516398003,-1.6177486205296148,-0.3885615509779503,No,True,False,True
is used to make jam,strawberry,'',Is strawberry used to make jam?,Yes,random,20.0,4,-0.7763150334358215,-0.6517388224601746,0.8567028823530389,-0.26924300101984827,-1.6330179157888605,-0.3824958214403263,No,False,True,True
is used to make lemonade,a mug,'',Is a mug used to make lemonade?,No,random,20.0,3,-2.0303666591644287,-0.16252925992012024,-0.40445856277254366,0.22275361800011956,-1.625908096391885,-0.3852828779202398,No,True,False,True
is used to make opium,a poppy,'',Is a poppy used to make opium?,Yes,random,20.0,1,-0.9131995439529419,-0.5385857820510864,0.7171860130947261,-0.15406260693312757,-1.630385557047668,-0.38452317511795886,No,False,True,True
is used to make statues,a gerbil,'',Is a gerbil used to make statues?,No,random,20.0,0,-2.718061923980713,-0.09480973333120346,-1.1003133034510981,0.29375181764674685,-1.6177486205296148,-0.3885615509779503,No,True,False,True
is used to mix eggs,a whisk,'',Is a whisk used to mix eggs?,Yes,random,20.0,3,-1.6161627769470215,-0.24261489510536194,0.009745319444863565,0.14266798281487786,-1.625908096391885,-0.3852828779202398,No,False,False,False
is used to mix eggs,a buggy,'',Is a buggy used to mix eggs?,No,random,20.0,4,-2.7179200649261475,-0.0899028480052948,-1.084902149137287,0.2925929734350315,-1.6330179157888605,-0.3824958214403263,No,True,False,True
is used to pluck eyebrows,a tweezer,'',Is a tweezer used to pluck eyebrows?,Yes,random,20.0,3,-1.7257767915725708,-0.22314250469207764,-0.09986869518068575,0.16214037322816216,-1.625908096391885,-0.3852828779202398,No,False,False,False
is used to pluck eyebrows,castanets,'',Is castanets used to pluck eyebrows?,No,random,20.0,4,-2.858531951904297,-0.10692715644836426,-1.2255140361154364,0.27556866499196203,-1.6330179157888605,-0.3824958214403263,No,True,False,True
is used to pot plants,a tarantula,'',Is a tarantula used to pot plants?,No,random,20.0,4,-3.2491438388824463,-0.05954040586948395,-1.6161259230935858,0.32295541557084234,-1.6330179157888605,-0.3824958214403263,No,True,False,True
is used to put out a fire,an alligator,'',Is an alligator used to put out a fire?,No,random,20.0,1,-3.2491438388824463,-0.06198050081729889,-1.6187582818347783,0.32254267430065997,-1.630385557047668,-0.38452317511795886,No,True,False,True
is used to raise toast,an apple,'',Is an apple used to raise toast?,No,random,20.0,0,-2.717970371246338,-0.09030236303806305,-1.1002217507167231,0.29825918793988726,-1.6177486205296148,-0.3885615509779503,No,True,False,True
is used to reach something at a height,a dressing gown,'',Is a dressing gown used to reach something at a height?,No,random,20.0,3,-1.4285967350006104,-0.3040257394313812,0.1973113613912747,0.08125713848885857,-1.625908096391885,-0.3852828779202398,No,True,True,False
is used to scrape bowls,a spatula,'',Is a spatula used to scrape bowls?,Yes,random,20.0,3,-0.9209776520729065,-0.5463945865631104,0.7049304443189786,-0.16111170864287055,-1.625908096391885,-0.3852828779202398,No,False,True,True
is used to serve food,a ladle,'',Is a ladle used to serve food?,Yes,random,20.0,1,-0.8427797555923462,-0.593277096748352,0.7876058014553218,-0.2087539216303932,-1.630385557047668,-0.38452317511795886,No,False,True,True
is used to serve food,a brussels sprout,'',Is a brussels sprout used to serve food?,No,random,20.0,0,-1.4289376735687256,-0.3062627911567688,0.18881094696088918,0.08229875982118151,-1.6177486205296148,-0.3885615509779503,No,True,True,False
is used to spread,a sweater,'',Is a sweater used to spread?,No,random,20.0,1,-2.155561923980713,-0.15389306843280792,-0.5251763669330449,0.23063010668515094,-1.630385557047668,-0.38452317511795886,No,True,False,True
is used to stir,a ladle,'',Is a ladle used to stir?,Yes,random,20.0,3,-0.7764357924461365,-0.6518726348876953,0.8494723039457486,-0.2665897569674555,-1.625908096391885,-0.3852828779202398,No,False,True,True
is used to turn food,a goat,'',Is a goat used to turn food?,No,random,20.0,3,-2.952404022216797,-0.07867714762687683,-1.3264959258249118,0.30660573029336297,-1.625908096391885,-0.3852828779202398,No,True,False,True
is used to warm food quickly,a microwave,'',Is a microwave used to warm food quickly?,Yes,random,20.0,1,-0.4013773202896118,-1.1479378938674927,1.2290082367580561,-0.7634147187495338,-1.630385557047668,-0.38452317511795886,Yes,True,True,True
is used to wash,a hose,'',Is a hose used to wash?,Yes,random,20.0,3,-0.8465526103973389,-0.5970272421836853,0.7793554859945462,-0.2117443642634455,-1.625908096391885,-0.3852828779202398,No,False,True,True
is used to wash,a ball,'',Is a ball used to wash?,No,random,20.0,3,-2.3740296363830566,-0.1311211735010147,-0.7481215399911716,0.2541617044192251,-1.625908096391885,-0.3852828779202398,No,True,False,True
is used to write,cheese,'',Is cheese used to write?,No,random,20.0,1,-2.4835829734802246,-0.11234007775783539,-0.8531974164325566,0.27218309736012347,-1.630385557047668,-0.38452317511795886,No,True,False,True
is used while eating,a lobster,'',Is a lobster used while eating?,No,random,20.0,4,-1.7257260084152222,-0.22902880609035492,-0.0927080926263617,0.15346701534997137,-1.6330179157888605,-0.3824958214403263,No,True,False,True
is used with cutlery,a plate,'',Is a plate used with cutlery?,Yes,random,20.0,2,-0.6513773202896118,-0.7768422365188599,0.9764967699845633,-0.38693711499883127,-1.627874090274175,-0.3899051215200286,Yes,True,True,True
is used with saucepans,parsley,'',Is parsley used with saucepans?,No,random,20.0,3,-2.046031951904297,-0.17037130892276764,-0.4201238555124118,0.21491156899747216,-1.625908096391885,-0.3852828779202398,No,True,False,True
is useful for athletics,banana,'',Is banana useful for athletics?,Yes,random,20.0,2,-1.4520760774612427,-0.32956576347351074,0.1757980128129324,0.060339358046517855,-1.627874090274175,-0.3899051215200286,No,False,True,True
is usually sat on by old people,a limousine,'',Is a limousine usually sat on by old people?,No,random,20.0,2,-1.655470371246338,-0.2788393497467041,-0.027596280972162823,0.1110657717733245,-1.627874090274175,-0.3899051215200286,No,True,False,True
is usually taller than wide,a bottle,'',Is a bottle usually taller than wide?,Yes,random,20.0,1,-1.084944248199463,-0.4623577892780304,0.5454413088482051,-0.07783461416007154,-1.630385557047668,-0.38452317511795886,No,False,True,True
is usually taller than wide,a starling,'',Is a starling usually taller than wide?,No,random,20.0,0,-1.3584775924682617,-0.35697147250175476,0.25927102806135305,0.03159007847619555,-1.6177486205296148,-0.3885615509779503,No,True,True,False
is v-shaped,a boomerang,'',Is a boomerang v-shaped?,Yes,random,20.0,3,-1.4210319519042969,-0.3003556430339813,0.20487614448758817,0.08492723488625847,-1.625908096391885,-0.3852828779202398,No,False,True,True
