task,QID,AnsRefIDs,Context,Question,Correct Answer,eval_split_ratio,fold,raw_yes_logprob,raw_no_logprob,corrected_yes_logprob,corrected_no_logprob,calib_yes_mean,calib_no_mean,raw_predicted_answer,raw_is_correct,kfold_predicted_answer,kfold_is_correct
qa2,22,"[20, 18]",Daniel discarded the apple. Daniel moved to the kitchen.,Is the apple in the kitchen?,Yes,20.0,1,-1.7045865058898926,-1.4577022790908813,-0.07193849577258038,0.1776107270270586,-1.6326480101173122,-1.63531300611794,No,False,False,False
qa2,22,"[20, 18]",Daniel discarded the apple. Daniel moved to the kitchen.,Is the apple in the bedroom?,No,20.0,3,-2.0131001472473145,-1.2702022790908813,-0.3789297634114821,0.35575488240768505,-1.6341703838358324,-1.6259571614985664,No,True,False,True
qa2,14,"[10, 9]",John left the football. John moved to the bedroom.,Is the football in the bedroom?,Yes,20.0,4,-1.649788737297058,-1.4053807258605957,-0.020857440742353628,0.22277200327565283,-1.6289312965547045,-1.6281527291362485,No,False,False,False
qa2,14,"[10, 9]",John left the football. John moved to the bedroom.,Is the football in the garden?,No,20.0,0,-1.6968834400177002,-1.4499752521514893,-0.06457780332614971,0.1766370838508009,-1.6323056366915505,-1.6266123360022902,No,True,False,True
qa2,12,"[7, 8]",Mary picked up the football there. Mary journeyed to the kitchen.,Is the football in the kitchen?,Yes,20.0,3,-1.4341785907745361,-1.4366307258605957,0.19999179306129622,0.1893264356379707,-1.6341703838358324,-1.6259571614985664,Yes,True,True,True
qa2,12,"[7, 8]",Mary picked up the football there. Mary journeyed to the kitchen.,Is the football in the hallway?,No,20.0,1,-1.7624752521514893,-1.516774296760559,-0.12982724203417706,0.11853870935738087,-1.6326480101173122,-1.63531300611794,No,True,False,True
qa2,18,"[13, 7]",John discarded the football. John went to the garden.,Is the football in the garden?,Yes,20.0,2,-1.5904285907745361,-1.344794750213623,0.04196554192652302,0.28171561453491445,-1.6323941327010592,-1.6265103647485375,No,False,False,False
qa2,18,"[13, 7]",John discarded the football. John went to the garden.,Is the football in the bathroom?,No,20.0,2,-1.7824901342391968,-1.5356541872024536,-0.15009600153813762,0.09085617754608388,-1.6323941327010592,-1.6265103647485375,No,True,False,True
qa2,11,"[10, 1]",Daniel left the football. Daniel moved to the office.,Is the football in the office?,Yes,20.0,1,-1.743538737297058,-1.4966785907745361,-0.11089072717974591,0.13863441534340382,-1.6326480101173122,-1.63531300611794,No,False,False,False
qa2,11,"[10, 1]",Daniel left the football. Daniel moved to the office.,Is the football in the hallway?,No,20.0,1,-1.7512401342391968,-1.5044041872024536,-0.11859212412188458,0.13090881891548634,-1.6326480101173122,-1.63531300611794,No,True,False,True
qa2,28,"[25, 26]",Mary got the milk there. Mary went to the bathroom.,Is the milk in the bathroom?,Yes,20.0,4,-1.8249752521514893,-1.079274296760559,-0.19604395559678478,0.5488784323756895,-1.6289312965547045,-1.6281527291362485,No,False,False,False
qa2,28,"[25, 26]",Mary got the milk there. Mary went to the bathroom.,Is the milk in the kitchen?,No,20.0,4,-1.5672476291656494,-1.3215134143829346,0.061683667389055064,0.30663931475331396,-1.6289312965547045,-1.6281527291362485,No,True,False,True
qa2,21,"[20, 7]",John put down the football there. John went back to the garden.,Is the football in the garden?,Yes,20.0,2,-1.5749752521514893,-1.579274296760559,0.057418880549569895,0.047236067987978414,-1.6323941327010592,-1.6265103647485375,Yes,True,True,True
qa2,21,"[20, 7]",John put down the football there. John went back to the garden.,Is the football in the kitchen?,No,20.0,0,-1.6297476291656494,-1.6321436166763306,0.0025580075259010737,-0.005531280674040406,-1.6323056366915505,-1.6266123360022902,Yes,False,True,False
qa2,17,"[16, 6]",Mary dropped the milk. Mary went to the bathroom.,Is the milk in the bathroom?,Yes,20.0,4,-1.7466785907745361,-1.251044750213623,-0.11774729421983166,0.3771079789226255,-1.6289312965547045,-1.6281527291362485,No,False,False,False
qa2,17,"[16, 6]",Mary dropped the milk. Mary went to the bathroom.,Is the milk in the hallway?,No,20.0,0,-1.9264522790908813,-1.4307847023010254,-0.29414664239933086,0.19582763370126477,-1.6323056366915505,-1.6266123360022902,No,True,False,True
qa2,9,"[6, 8]",Sandra grabbed the apple there. Sandra moved to the garden.,Is the apple in the garden?,Yes,20.0,0,-1.806038737297058,-1.313544750213623,-0.17373310060550762,0.3130675857886671,-1.6323056366915505,-1.6266123360022902,No,False,False,False
qa2,9,"[6, 8]",Sandra grabbed the apple there. Sandra moved to the garden.,Is the apple in the office?,No,20.0,4,-1.9387401342391968,-1.4443753957748413,-0.3098088376844923,0.18377733336140722,-1.6289312965547045,-1.6281527291362485,No,True,False,True
qa2,12,"[11, 4]",Daniel discarded the milk. Daniel went to the office.,Is the milk in the office?,Yes,20.0,0,-1.8608365058898926,-1.3682847023010254,-0.2285308691983421,0.25832763370126477,-1.6323056366915505,-1.6266123360022902,No,False,False,False
qa2,12,"[11, 4]",Daniel discarded the milk. Daniel went to the office.,Is the milk in the hallway?,No,20.0,0,-2.0170865058898926,-1.5226354598999023,-0.3847808691983421,0.10397687610238782,-1.6323056366915505,-1.6266123360022902,No,True,False,True
qa2,16,"[15, 14]",Daniel dropped the football. Daniel journeyed to the hallway.,Is the football in the hallway?,Yes,20.0,4,-1.9156334400177002,-1.4211397171020508,-0.2867021434629957,0.20701301203419775,-1.6289312965547045,-1.6281527291362485,No,False,False,False
qa2,16,"[15, 14]",Daniel dropped the football. Daniel journeyed to the hallway.,Is the football in the bathroom?,No,20.0,2,-1.8920865058898926,-1.6452022790908813,-0.2596923731888334,-0.01869191434234385,-1.6323941327010592,-1.6265103647485375,No,True,False,True
qa2,15,"[8, 3]",Daniel discarded the milk. Daniel went to the garden.,Is the milk in the garden?,Yes,20.0,3,-1.837288737297058,-1.3428807258605957,-0.20311835346122575,0.2830764356379707,-1.6341703838358324,-1.6259571614985664,No,False,False,False
qa2,15,"[8, 3]",Daniel discarded the milk. Daniel went to the garden.,Is the milk in the bedroom?,No,20.0,4,-1.9346919059753418,-1.4419041872024536,-0.3057606094206373,0.18624854193379492,-1.6289312965547045,-1.6281527291362485,No,True,False,True
qa2,31,"[29, 26]",Daniel dropped the apple. Daniel journeyed to the bedroom.,Is the apple in the bedroom?,Yes,20.0,1,-1.794350028038025,-1.5483365058898926,-0.1617020179207127,0.08697650022804737,-1.6326480101173122,-1.63531300611794,No,False,False,False
qa2,31,"[29, 26]",Daniel dropped the apple. Daniel journeyed to the bedroom.,Is the apple in the office?,No,20.0,2,-1.950600028038025,-1.4577022790908813,-0.31820589533696575,0.16880808565765615,-1.6323941327010592,-1.6265103647485375,No,True,False,True
qa2,18,"[17, 16]",John left the milk. John journeyed to the bathroom.,Is the milk in the bathroom?,Yes,20.0,4,-1.6139522790908813,-1.3663854598999023,0.01497901746382313,0.2617672692363462,-1.6289312965547045,-1.6281527291362485,No,False,False,False
qa2,18,"[17, 16]",John left the milk. John journeyed to the bathroom.,Is the milk in the bedroom?,No,20.0,1,-1.6687252521514893,-1.4211397171020508,-0.03607724203417706,0.21417328901588917,-1.6326480101173122,-1.63531300611794,No,True,False,True
qa2,31,"[30, 16]",Daniel put down the milk there. Daniel moved to the garden.,Is the milk in the garden?,Yes,20.0,0,-1.5795865058898926,-1.5827022790908813,0.05271913080165791,0.04391005691140881,-1.6323056366915505,-1.6266123360022902,Yes,True,True,True
qa2,31,"[30, 16]",Daniel put down the milk there. Daniel moved to the garden.,Is the milk in the kitchen?,No,20.0,4,-1.751679539680481,-1.5047476291656494,-0.12274824312577648,0.12340509997059912,-1.6289312965547045,-1.6281527291362485,No,True,False,True
qa2,10,"[4, 5]",Daniel got the milk there. Daniel journeyed to the bedroom.,Is the milk in the bedroom?,Yes,20.0,1,-1.630427598953247,-1.6343834400177002,0.002220411164065128,0.0009295661002397537,-1.6326480101173122,-1.63531300611794,Yes,True,True,True
qa2,10,"[4, 5]",Daniel got the milk there. Daniel journeyed to the bedroom.,Is the milk in the office?,No,20.0,0,-1.7670865058898926,-1.5202022790908813,-0.1347808691983421,0.10641005691140881,-1.6323056366915505,-1.6266123360022902,No,True,False,True
qa2,15,"[14, 5]",Daniel discarded the milk. Daniel journeyed to the bedroom.,Is the milk in the bedroom?,Yes,20.0,0,-1.755427598953247,-1.5124752521514893,-0.12312196226169658,0.1141370838508009,-1.6323056366915505,-1.6266123360022902,No,False,False,False
qa2,15,"[14, 5]",Daniel discarded the milk. Daniel journeyed to the bedroom.,Is the milk in the hallway?,No,20.0,4,-2.0170865058898926,-1.5279285907745361,-0.3881552093351881,0.1002241383617124,-1.6289312965547045,-1.6281527291362485,No,True,False,True
qa2,29,"[28, 16]",Daniel left the milk. Daniel travelled to the bathroom.,Is the milk in the bathroom?,Yes,20.0,2,-1.720429539680481,-1.4734976291656494,-0.0880354069794218,0.15301273558288808,-1.6323941327010592,-1.6265103647485375,No,False,False,False
qa2,29,"[28, 16]",Daniel left the milk. Daniel travelled to the bathroom.,Is the milk in the bedroom?,No,20.0,3,-1.8957715034484863,-1.4029285907745361,-0.261601119612654,0.22302857072403026,-1.6341703838358324,-1.6259571614985664,No,True,False,True
qa2,26,"[22, 24]",Mary took the football there. Mary went to the bathroom.,Is the football in the bathroom?,Yes,20.0,0,-1.7336397171020508,-1.235524296760559,-0.1013340804105003,0.3910880392417311,-1.6323056366915505,-1.6266123360022902,No,False,False,False
qa2,26,"[22, 24]",Mary took the football there. Mary went to the bathroom.,Is the football in the kitchen?,No,20.0,0,-1.6553807258605957,-1.4053807258605957,-0.023075089169045215,0.22123161014169446,-1.6323056366915505,-1.6266123360022902,No,True,False,True
qa2,19,"[17, 12]",Sandra left the milk there. Sandra travelled to the kitchen.,Is the milk in the kitchen?,Yes,20.0,2,-1.7199901342391968,-1.7231541872024536,-0.08759600153813762,-0.09664382245391612,-1.6323941327010592,-1.6265103647485375,Yes,True,True,True
qa2,19,"[17, 12]",Sandra left the milk there. Sandra travelled to the kitchen.,Is the milk in the garden?,No,20.0,0,-2.2204296588897705,-1.4836397171020508,-0.58812402219822,0.14297261890023938,-1.6323056366915505,-1.6266123360022902,No,True,False,True
qa2,24,"[23, 19]",Mary left the apple. Mary travelled to the kitchen.,Is the apple in the kitchen?,Yes,20.0,1,-1.5827022790908813,-1.3370347023010254,0.04994573102643085,0.29827830381691456,-1.6326480101173122,-1.63531300611794,No,False,False,False
qa2,24,"[23, 19]",Mary left the apple. Mary travelled to the kitchen.,Is the apple in the office?,No,20.0,4,-1.6841785907745361,-1.4366307258605957,-0.055247294219831655,0.19152200327565283,-1.6289312965547045,-1.6281527291362485,No,True,False,True
qa2,29,"[26, 27]",Mary picked up the apple there. Mary travelled to the office.,Is the apple in the office?,Yes,20.0,2,-1.5928807258605957,-1.344794750213623,0.03951340684046345,0.28171561453491445,-1.6323941327010592,-1.6265103647485375,No,False,False,False
qa2,29,"[26, 27]",Mary picked up the apple there. Mary travelled to the office.,Is the apple in the bedroom?,No,20.0,0,-1.5928807258605957,-1.344794750213623,0.039424910830954785,0.2818175857886671,-1.6323056366915505,-1.6266123360022902,No,True,False,True
qa2,8,"[6, 4]",John dropped the football. John moved to the kitchen.,Is the football in the kitchen?,Yes,20.0,1,-1.6764522790908813,-1.4307847023010254,-0.04380426897356915,0.20452830381691456,-1.6326480101173122,-1.63531300611794,No,False,False,False
qa2,8,"[6, 4]",John dropped the football. John moved to the kitchen.,Is the football in the bedroom?,No,20.0,1,-1.8562252521514893,-1.3586397171020508,-0.22357724203417706,0.27667328901588917,-1.6326480101173122,-1.63531300611794,No,True,False,True
qa4,3,[2],The kitchen is south of the garden.,Is the garden north of the kitchen?,Yes,20.0,0,-1.4654285907745361,-1.7178807258605957,0.16687704591701435,-0.09126838985830554,-1.6323056366915505,-1.6266123360022902,Yes,True,True,True
qa4,3,[2],The kitchen is south of the garden.,Is the garden north of the garden?,No,20.0,4,-1.5279285907745361,-1.532294750213623,0.10100270578016834,0.09585797892262549,-1.6289312965547045,-1.6281527291362485,Yes,False,True,False
qa4,3,[1],The bedroom is west of the hallway.,Is the hallway east of the bedroom?,Yes,20.0,0,-1.6733365058898926,-1.6788854598999023,-0.04103086919834209,-0.052273123897612184,-1.6323056366915505,-1.6266123360022902,Yes,True,True,True
qa4,3,[1],The bedroom is west of the hallway.,Is the hallway east of the garden?,No,20.0,0,-1.6733365058898926,-1.6788854598999023,-0.04103086919834209,-0.052273123897612184,-1.6323056366915505,-1.6266123360022902,Yes,False,True,False
qa4,3,[1],The bedroom is east of the kitchen.,Is the kitchen west of the bedroom?,Yes,20.0,0,-1.4699901342391968,-1.7231541872024536,0.1623155024523537,-0.09654185120016345,-1.6323056366915505,-1.6266123360022902,Yes,True,True,True
qa4,3,[1],The bedroom is east of the kitchen.,Is the kitchen west of the kitchen?,No,20.0,0,-1.6846919059753418,-1.4419041872024536,-0.05238626928379131,0.18470814879983655,-1.6323056366915505,-1.6266123360022902,No,True,False,True
qa4,3,[2],The kitchen is south of the hallway.,Is the kitchen south of the hallway?,Yes,20.0,1,-1.1764522790908813,-1.9288854598999023,0.45619573102643085,-0.2935724537819624,-1.6326480101173122,-1.63531300611794,Yes,True,True,True
qa4,3,[2],The kitchen is south of the hallway.,Is the bedroom south of the hallway?,No,20.0,3,-1.3562252521514893,-1.8586397171020508,0.2779451316843431,-0.2326825556034844,-1.6341703838358324,-1.6259571614985664,Yes,False,True,False
qa4,3,[2],The bathroom is north of the bedroom.,Is the bedroom south of the bathroom?,Yes,20.0,1,-1.5637401342391968,-1.8193753957748413,0.06890787587811542,-0.18406238965690136,-1.6326480101173122,-1.63531300611794,Yes,True,True,True
qa4,3,[2],The bathroom is north of the bedroom.,Is the bedroom south of the bedroom?,No,20.0,4,-1.5591785907745361,-1.5616307258605957,0.06975270578016834,0.06652200327565283,-1.6289312965547045,-1.6281527291362485,Yes,False,True,False
qa4,3,[2],The hallway is west of the kitchen.,Is the hallway west of the kitchen?,Yes,20.0,1,-1.3484976291656494,-1.8508936166763306,0.2841503809516628,-0.21558061055839062,-1.6326480101173122,-1.63531300611794,Yes,True,True,True
qa4,3,[2],The hallway is west of the kitchen.,Is the office west of the kitchen?,No,20.0,4,-1.5290039777755737,-1.7883936166763306,0.09992731877913075,-0.16024088754008203,-1.6289312965547045,-1.6281527291362485,Yes,False,True,False
qa4,3,[2],The bathroom is south of the office.,Is the bathroom south of the office?,Yes,20.0,3,-1.2389522790908813,-1.9913854598999023,0.395218104744951,-0.36542829840133595,-1.6341703838358324,-1.6259571614985664,Yes,True,True,True
qa4,3,[2],The bathroom is south of the office.,Is the hallway south of the office?,No,20.0,1,-1.4211397171020508,-1.6744942665100098,0.21150829301526142,-0.03918126039206982,-1.6326480101173122,-1.63531300611794,Yes,False,True,False
qa4,3,[1],The garden is south of the hallway.,Is the garden south of the hallway?,Yes,20.0,4,-1.1687252521514893,-1.923024296760559,0.4602060444032152,-0.29487156762431055,-1.6289312965547045,-1.6281527291362485,Yes,True,True,True
qa4,3,[1],The garden is south of the hallway.,Is the kitchen south of the hallway?,No,20.0,2,-1.4468834400177002,-1.7023897171020508,0.18551069268335896,-0.07587935235351329,-1.6323941327010592,-1.6265103647485375,Yes,False,True,False
qa4,3,[2],The office is south of the bedroom.,Is the office south of the bedroom?,Yes,20.0,1,-1.220429539680481,-1.9758936166763306,0.41221847043683124,-0.3405806105583906,-1.6326480101173122,-1.63531300611794,Yes,True,True,True
qa4,3,[2],The office is south of the bedroom.,Is the kitchen south of the bedroom?,No,20.0,4,-1.439179539680481,-1.6946436166763306,0.18975175687422352,-0.06649088754008203,-1.6289312965547045,-1.6281527291362485,Yes,False,True,False
qa4,3,[1],The kitchen is east of the bedroom.,Is the kitchen east of the bedroom?,Yes,20.0,4,-1.3295865058898926,-1.8327022790908813,0.2993447906648119,-0.20454954995463281,-1.6289312965547045,-1.6281527291362485,Yes,True,True,True
qa4,3,[1],The kitchen is east of the bedroom.,Is the hallway east of the bedroom?,No,20.0,0,-1.4264522790908813,-1.6807847023010254,0.20585335760066914,-0.05417236629873523,-1.6323056366915505,-1.6266123360022902,Yes,False,True,False
qa4,3,[1],The bathroom is east of the garden.,Is the bathroom east of the garden?,Yes,20.0,0,-1.1764522790908813,-1.9288854598999023,0.45585335760066914,-0.3022731238976122,-1.6323056366915505,-1.6266123360022902,Yes,True,True,True
qa4,3,[1],The bathroom is east of the garden.,Is the hallway east of the garden?,No,20.0,2,-1.4053807258605957,-1.657294750213623,0.22701340684046345,-0.03078438546508555,-1.6323941327010592,-1.6265103647485375,Yes,False,True,False
qa4,3,[2],The hallway is north of the garden.,Is the hallway north of the garden?,Yes,20.0,0,-1.3091785907745361,-1.813544750213623,0.32312704591701435,-0.1869324142113329,-1.6323056366915505,-1.6266123360022902,Yes,True,True,True
qa4,3,[2],The hallway is north of the garden.,Is the kitchen north of the garden?,No,20.0,3,-1.3484976291656494,-1.8508936166763306,0.28567275467018294,-0.22493645517776417,-1.6341703838358324,-1.6259571614985664,Yes,False,True,False
qa4,3,[2],The kitchen is west of the bathroom.,Is the bathroom east of the kitchen?,Yes,20.0,2,-1.524788737297058,-1.7779285907745361,0.10760539540400105,-0.15141822602599864,-1.6323941327010592,-1.6265103647485375,Yes,True,True,True
qa4,3,[2],The kitchen is west of the bathroom.,Is the bathroom east of the bathroom?,No,20.0,3,-1.5672476291656494,-1.5696436166763306,0.06692275467018294,0.05631354482223583,-1.6341703838358324,-1.6259571614985664,Yes,False,True,False
qa4,3,[2],The bathroom is east of the garden.,Is the bathroom east of the garden?,Yes,20.0,4,-1.1764522790908813,-1.9288854598999023,0.45247901746382313,-0.3007327307636538,-1.6289312965547045,-1.6281527291362485,Yes,True,True,True
qa4,3,[2],The bathroom is east of the garden.,Is the garden east of the garden?,No,20.0,0,-1.4422476291656494,-1.4465134143829346,0.19005800752590107,0.1800989216193556,-1.6323056366915505,-1.6266123360022902,Yes,False,True,False
qa4,3,[1],The hallway is west of the garden.,Is the garden east of the hallway?,Yes,20.0,2,-1.5672476291656494,-1.5715134143829346,0.06514650353540974,0.054996950365602926,-1.6323941327010592,-1.6265103647485375,Yes,True,True,True
qa4,3,[1],The hallway is west of the garden.,Is the garden east of the kitchen?,No,20.0,0,-1.524788737297058,-1.7803807258605957,0.10751689939449238,-0.15376838985830554,-1.6323056366915505,-1.6266123360022902,Yes,False,True,False
qa4,3,[1],The bathroom is east of the garden.,Is the garden west of the bathroom?,Yes,20.0,4,-1.4699901342391968,-1.7256253957748413,0.1589411623155077,-0.09747266663859278,-1.6289312965547045,-1.6281527291362485,Yes,True,True,True
qa4,3,[1],The bathroom is east of the garden.,Is the garden west of the garden?,No,20.0,0,-1.5356541872024536,-1.5381253957748413,0.09665144948909687,0.08848694022744885,-1.6323056366915505,-1.6266123360022902,Yes,False,True,False
qa4,3,[2],The garden is west of the office.,Is the garden west of the office?,Yes,20.0,1,-1.1841785907745361,-1.9366307258605957,0.44846941934277607,-0.30131771974265575,-1.6326480101173122,-1.63531300611794,Yes,True,True,True
qa4,3,[2],The garden is west of the office.,Is the bathroom west of the office?,No,20.0,4,-1.3562252521514893,-1.610524296760559,0.2727060444032152,0.01762843237568945,-1.6289312965547045,-1.6281527291362485,Yes,False,True,False
qa4,3,[2],The bathroom is north of the garden.,Is the garden south of the bathroom?,Yes,20.0,3,-1.4106541872024536,-1.6631253957748413,0.22351619663337874,-0.037168234276274914,-1.6341703838358324,-1.6259571614985664,Yes,True,True,True
qa4,3,[2],The bathroom is north of the garden.,Is the garden south of the hallway?,No,20.0,4,-1.5437252521514893,-1.7961397171020508,0.08520604440321522,-0.16798698796580225,-1.6289312965547045,-1.6281527291362485,Yes,False,True,False
qa4,3,[2],The bathroom is east of the hallway.,Is the hallway west of the bathroom?,Yes,20.0,4,-1.4812252521514893,-1.735524296760559,0.14770604440321522,-0.10737156762431055,-1.6289312965547045,-1.6281527291362485,Yes,True,True,True
qa4,3,[2],The bathroom is east of the hallway.,Is the hallway west of the bedroom?,No,20.0,3,-1.5012401342391968,-1.7568753957748413,0.13293024959663557,-0.13091823427627491,-1.6341703838358324,-1.6259571614985664,Yes,False,True,False
qa4,3,[2],The hallway is north of the kitchen.,Is the hallway north of the kitchen?,Yes,20.0,0,-1.2937252521514893,-1.798024296760559,0.33858038454006123,-0.17141196075826892,-1.6323056366915505,-1.6266123360022902,Yes,True,True,True
qa4,3,[2],The hallway is north of the kitchen.,Is the office north of the kitchen?,No,20.0,2,-1.3952022790908813,-1.8976354598999023,0.2371918536101778,-0.27112509515136485,-1.6323941327010592,-1.6265103647485375,Yes,False,True,False
qa4,3,[1],The garden is north of the office.,Is the office south of the garden?,Yes,20.0,4,-1.4419041872024536,-1.6963043212890625,0.18702710935225086,-0.06815159215281397,-1.6289312965547045,-1.6281527291362485,Yes,True,True,True
qa4,3,[1],The garden is north of the office.,Is the office south of the bathroom?,No,20.0,2,-1.501679539680481,-1.7571436166763306,0.1307145930205782,-0.13063325192779307,-1.6323941327010592,-1.6265103647485375,Yes,False,True,False
qa4,3,[1],The hallway is north of the bathroom.,Is the bathroom south of the hallway?,Yes,20.0,4,-1.4029285907745361,-1.657294750213623,0.22600270578016834,-0.029142021077374514,-1.6289312965547045,-1.6281527291362485,Yes,True,True,True
qa4,3,[1],The hallway is north of the bathroom.,Is the bathroom south of the garden?,No,20.0,4,-1.5170865058898926,-1.7702022790908813,0.1118447906648119,-0.14204954995463281,-1.6289312965547045,-1.6281527291362485,Yes,False,True,False
qa4,3,[1],The garden is north of the office.,Is the garden north of the office?,Yes,20.0,1,-1.1529285907745361,-1.907294750213623,0.47971941934277607,-0.2719817440956831,-1.6326480101173122,-1.63531300611794,Yes,True,True,True
qa4,3,[1],The garden is north of the office.,Is the hallway north of the office?,No,20.0,4,-1.4523897171020508,-1.7057442665100098,0.1765415794526537,-0.07759153737376123,-1.6289312965547045,-1.6281527291362485,Yes,False,True,False
qa4,3,[2],The hallway is west of the bathroom.,Is the hallway west of the bathroom?,Yes,20.0,3,-1.4387401342391968,-1.6963043212890625,0.19543024959663557,-0.0703471597904961,-1.6341703838358324,-1.6259571614985664,Yes,True,True,True
qa4,3,[2],The hallway is west of the bathroom.,Is the garden west of the bathroom?,No,20.0,0,-1.3404285907745361,-1.8428807258605957,0.29187704591701435,-0.21626838985830554,-1.6323056366915505,-1.6266123360022902,Yes,False,True,False
qa4,3,[2],The bathroom is west of the garden.,Is the bathroom west of the garden?,Yes,20.0,2,-1.2547476291656494,-1.7571436166763306,0.37764650353540974,-0.13063325192779307,-1.6323941327010592,-1.6265103647485375,Yes,True,True,True
qa4,3,[2],The bathroom is west of the garden.,Is the office west of the garden?,No,20.0,2,-1.4499752521514893,-1.704274296760559,0.1824188805495699,-0.07776393201202159,-1.6323941327010592,-1.6265103647485375,Yes,False,True,False
qa4,3,[1],The hallway is south of the bathroom.,Is the hallway south of the bathroom?,Yes,20.0,2,-1.2154285907745361,-1.9678807258605957,0.416965541926523,-0.3413703611120582,-1.6323941327010592,-1.6265103647485375,Yes,True,True,True
qa4,3,[1],The hallway is south of the bathroom.,Is the office south of the bathroom?,No,20.0,2,-1.4699901342391968,-1.7256253957748413,0.16240399846186238,-0.09911503102630381,-1.6323941327010592,-1.6265103647485375,Yes,False,True,False
qa4,3,[2],The hallway is south of the bedroom.,Is the bedroom north of the hallway?,Yes,20.0,3,-1.4654285907745361,-1.719794750213623,0.16874179306129622,-0.09383758871505665,-1.6341703838358324,-1.6259571614985664,Yes,True,True,True
qa4,3,[2],The hallway is south of the bedroom.,Is the bedroom north of the kitchen?,No,20.0,2,-1.6262401342391968,-1.8818753957748413,0.0061539984618623755,-0.2553650310263038,-1.6323941327010592,-1.6265103647485375,Yes,False,True,False
qa4,3,[2],The kitchen is north of the bathroom.,Is the bathroom south of the kitchen?,Yes,20.0,2,-1.618538737297058,-1.6241307258605957,0.013855395404001047,0.002379638887941793,-1.6323941327010592,-1.6265103647485375,Yes,True,True,True
qa4,3,[2],The kitchen is north of the bathroom.,Is the bathroom south of the office?,No,20.0,1,-1.681038737297058,-1.688544750213623,-0.04839072717974591,-0.0532317440956831,-1.6326480101173122,-1.63531300611794,Yes,False,True,False
qa4,3,[1],The office is north of the kitchen.,Is the kitchen south of the office?,Yes,20.0,1,-1.4029285907745361,-1.6553807258605957,0.22971941934277607,-0.020067719742655754,-1.6326480101173122,-1.63531300611794,Yes,True,True,True
qa4,3,[1],The office is north of the kitchen.,Is the kitchen south of the hallway?,No,20.0,1,-1.5093834400177002,-1.7648897171020508,0.123264570099612,-0.12957671098411083,-1.6326480101173122,-1.63531300611794,Yes,False,True,False
qa4,3,[2],The office is south of the garden.,Is the garden north of the office?,Yes,20.0,0,-1.5406334400177002,-1.548024296760559,0.09167219667385029,0.07858803924173108,-1.6323056366915505,-1.6266123360022902,Yes,True,True,True
qa4,3,[2],The office is south of the garden.,Is the garden north of the hallway?,No,20.0,1,-1.5827022790908813,-1.5870347023010254,0.04994573102643085,0.04827830381691456,-1.6326480101173122,-1.63531300611794,Yes,False,True,False
qa4,3,[1],The bedroom is east of the kitchen.,Is the kitchen west of the bedroom?,Yes,20.0,2,-1.4699901342391968,-1.7231541872024536,0.16240399846186238,-0.09664382245391612,-1.6323941327010592,-1.6265103647485375,Yes,True,True,True
qa4,3,[1],The bedroom is east of the kitchen.,Is the kitchen west of the bathroom?,No,20.0,1,-1.599177598953247,-1.6086397171020508,0.03347041116406513,0.026673289015889168,-1.6326480101173122,-1.63531300611794,Yes,False,True,False
qa4,3,[1],The kitchen is west of the garden.,Is the garden east of the kitchen?,Yes,20.0,4,-1.5637401342391968,-1.5713043212890625,0.0651911623155077,0.05684840784718603,-1.6289312965547045,-1.6281527291362485,Yes,True,True,True
qa4,3,[1],The kitchen is west of the garden.,Is the garden east of the office?,No,20.0,0,-1.5904285907745361,-1.594794750213623,0.041877045917014355,0.03181758578866711,-1.6323056366915505,-1.6266123360022902,Yes,False,True,False
qa4,3,[1],The garden is north of the bedroom.,Is the bedroom south of the garden?,Yes,20.0,4,-1.5207715034484863,-1.7779285907745361,0.10815979310621815,-0.1497758616382876,-1.6289312965547045,-1.6281527291362485,Yes,True,True,True
qa4,3,[1],The garden is north of the bedroom.,Is the bedroom south of the bathroom?,No,20.0,3,-1.4858365058898926,-1.7413854598999023,0.14833387794593977,-0.11542829840133595,-1.6341703838358324,-1.6259571614985664,Yes,False,True,False
qa4,3,[2],The office is west of the bathroom.,Is the office west of the bathroom?,Yes,20.0,3,-1.306038737297058,-1.8116307258605957,0.32813164653877425,-0.1856735643620293,-1.6341703838358324,-1.6259571614985664,Yes,True,True,True
qa4,3,[2],The office is west of the bathroom.,Is the bedroom west of the bathroom?,No,20.0,2,-1.431038737297058,-1.6866307258605957,0.20135539540400105,-0.06012036111205821,-1.6323941327010592,-1.6265103647485375,Yes,False,True,False
qa4,3,[2],The bedroom is west of the kitchen.,Is the bedroom west of the kitchen?,Yes,20.0,0,-1.2045865058898926,-1.9577022790908813,0.4277191308016579,-0.3310899430885912,-1.6323056366915505,-1.6266123360022902,Yes,True,True,True
qa4,3,[2],The bedroom is west of the kitchen.,Is the kitchen west of the kitchen?,No,20.0,0,-1.5170865058898926,-1.5226354598999023,0.11521913080165791,0.10397687610238782,-1.6323056366915505,-1.6266123360022902,Yes,False,True,False
qa4,3,[1],The hallway is west of the garden.,Is the garden east of the hallway?,Yes,20.0,1,-1.5672476291656494,-1.5715134143829346,0.06540038095166278,0.06379959173500538,-1.6326480101173122,-1.63531300611794,Yes,True,True,True
qa4,3,[1],The hallway is west of the garden.,Is the garden east of the garden?,No,20.0,0,-1.5514522790908813,-1.5557847023010254,0.08085335760066914,0.07082763370126477,-1.6323056366915505,-1.6266123360022902,Yes,False,True,False
