property,prefix,Context,Question,Correct Answer,negative_sample_type,fold,raw_yes_logprob,raw_no_logprob,corrected_yes_logprob,corrected_no_logprob,bias_correction,predicted_answer,is_correct
is boiled alive,a mackerel,'',Is a mackerel boiled alive?,No,random,3,-3.1560873985290527,-2.0954296588897705,-3.4716180222995936,-1.7798990351192296,0.31553062377054086,No,True
is bought from a butchers,an apricot,'',Is an apricot bought from a butchers?,No,random,3,-4.334292888641357,-1.3131097555160522,-4.649823512411898,-0.9975791317455114,0.31553062377054086,No,True
is bred,a gerbil,'',Is a gerbil bred?,No,random,3,-1.9926271438598633,-3.070155382156372,-2.308157767630404,-2.754624758385831,0.31553062377054086,Yes,False
is brewed,beer,'',Is beer brewed?,Yes,random,3,-1.627699613571167,-3.604222059249878,-1.9432302373417079,-3.288691435479337,0.31553062377054086,Yes,True
is brittle,a finger,'',Is a finger brittle?,Yes,random,3,-2.4429032802581787,-1.5461397171020508,-2.7584339040287196,-1.23060909333151,0.31553062377054086,No,False
is brushed,hair,'',Is hair brushed?,Yes,random,3,-2.0483365058898926,-4.262529373168945,-2.3638671296604334,-3.9469987493984044,0.31553062377054086,Yes,True
is caught by tickling,a trout,'',Is a trout caught by tickling?,Yes,random,3,-2.0491890907287598,-2.3655428886413574,-2.3647197144993006,-2.0500122648708166,0.31553062377054086,No,False
is caught by tickling,tangerine,'',Is tangerine caught by tickling?,No,random,3,-2.3454296588897705,-2.0613276958465576,-2.6609602826603114,-1.7457970720760168,0.31553062377054086,No,True
is chewy,a squid,'',Is a squid chewy?,Yes,random,3,-3.069023609161377,-4.164254665374756,-3.384554232931918,-3.848724041604215,0.31553062377054086,Yes,True
is coiled,blueberry,'',Is blueberry coiled?,No,random,3,-2.4794580936431885,-2.0641796588897705,-2.7949887174137293,-1.7486490351192296,0.31553062377054086,No,True
is cold blooded,a minnow,'',Is a minnow cold blooded?,Yes,random,3,-1.4073227643966675,-3.619762897491455,-1.7228533881672083,-3.304232273720914,0.31553062377054086,Yes,True
is common in developing countries,a car,'',Is a car common in developing countries?,No,random,3,-1.9522110223770142,-2.076153516769409,-2.267741646147555,-1.7606228929988683,0.31553062377054086,No,True
is common in processed food,brandy,'',Is brandy common in processed food?,No,random,3,-2.153441905975342,-1.9156477451324463,-2.4689725297458827,-1.6001171213619054,0.31553062377054086,No,True
is common in summer,a dragonfly,'',Is a dragonfly common in summer?,Yes,random,3,-1.0218702554702759,-4.082353591918945,-1.3374008792408167,-3.7668229681484044,0.31553062377054086,Yes,True
is composed of florets,a trowel,'',Is a trowel composed of florets?,No,random,3,-2.161330461502075,-1.256598949432373,-2.476861085272616,-0.9410683256618322,0.31553062377054086,No,True
is concave in shape,a bowl,'',Is a bowl concave in shape?,Yes,random,3,-1.4249904155731201,-2.2866532802581787,-1.740521039343661,-1.9711226564876378,0.31553062377054086,Yes,True
is confining,a hutch,'',Is a hutch confining?,Yes,random,3,-2.4472880363464355,-3.5106301307678223,-2.7628186601169764,-3.1950995069972814,0.31553062377054086,Yes,True
is conical in shape,a pine tree,'',Is a pine tree conical in shape?,Yes,random,3,-0.7482814788818359,-4.1190714836120605,-1.0638121026523768,-3.8035408598415197,0.31553062377054086,Yes,True
is connected by strings,a bone,'',Is a bone connected by strings?,No,random,3,-3.48749041557312,-2.177435874938965,-3.803021039343661,-1.861905251168424,0.31553062377054086,No,True
is connected to muscles,a bone,'',Is a bone connected to muscles?,Yes,random,3,-2.390718936920166,-3.565777063369751,-2.706249560690707,-3.25024643959921,0.31553062377054086,Yes,True
is connected to the hip,a leg,'',Is a leg connected to the hip?,Yes,random,3,-2.017519235610962,-4.4806904792785645,-2.3330498593815028,-4.165159855508024,0.31553062377054086,Yes,True
is construction material,a buggy,'',Is a buggy construction material?,No,random,3,-3.7413854598999023,-2.868490695953369,-4.056916083670443,-2.5529600721828283,0.31553062377054086,No,True
is consumed by drinking,a carriage,'',Is a carriage consumed by drinking?,No,random,3,-3.774322271347046,-2.590035915374756,-4.089852895117587,-2.274505291604215,0.31553062377054086,No,True
is consumed by licking,a balloon,'',Is a balloon consumed by licking?,No,random,3,-2.5853993892669678,-2.0878214836120605,-2.9009300130375086,-1.7722908598415197,0.31553062377054086,No,True
is consumed to celebrate,a cookie,'',Is a cookie consumed to celebrate?,Yes,random,3,-1.027296781539917,-2.2463998794555664,-1.3428274053104579,-1.9308692556850255,0.31553062377054086,Yes,True
is consumed with tea,a seagull,'',Is a seagull consumed with tea?,No,random,3,-3.875319480895996,-1.407929539680481,-4.190850104666537,-1.09239891590994,0.31553062377054086,No,True
is controlled,a skateboard,'',Is a skateboard controlled?,No,random,3,-1.7691229581832886,-4.11168909072876,-2.0846535819538294,-3.796158466958219,0.31553062377054086,Yes,False
is controlled by a human,a puppet,'',Is a puppet controlled by a human?,Yes,random,3,-0.9589940905570984,-2.6963043212890625,-1.2745247143276393,-2.3807736975185216,0.31553062377054086,Yes,True
is controlled by computers,a fork,'',Is a fork controlled by computers?,No,random,3,-2.3370347023010254,-2.3860762119293213,-2.6525653260715663,-2.0705455881587804,0.31553062377054086,No,True
is cooked in water,a heron,'',Is a heron cooked in water?,No,random,3,-2.9074902534484863,-2.4060873985290527,-3.223020877219027,-2.090556774758512,0.31553062377054086,No,True
is cruel,a catapult,'',Is a catapult cruel?,No,random,3,-3.2728993892669678,-2.914149522781372,-3.5884300130375086,-2.598618899010831,0.31553062377054086,No,True
is crystalline,a heron,'',Is a heron crystalline?,No,random,3,-2.5580215454101562,-1.949795126914978,-2.873552169180697,-1.6342645031444372,0.31553062377054086,No,True
is cuboid in shape,yoghurt,'',Is yoghurt cuboid in shape?,No,random,3,-2.4169580936431885,-1.6166534423828125,-2.7324887174137293,-1.3011228186122716,0.31553062377054086,No,True
is curved in shape,banana,'',Is banana curved in shape?,Yes,random,3,-1.4532188177108765,-2.600273609161377,-1.7687494414814173,-2.284742985390836,0.31553062377054086,Yes,True
is cut into rings,a tugboat,'',Is a tugboat cut into rings?,No,random,3,-2.804893970489502,-1.8594017028808594,-3.120424594260043,-1.5438710791103185,0.31553062377054086,No,True
is cylindrical in shape,a barrel,'',Is a barrel cylindrical in shape?,Yes,random,3,-1.10223388671875,-2.911330461502075,-1.4177645104892909,-2.5957998377315343,0.31553062377054086,Yes,True
is dark blue,blueberry,'',Is blueberry dark blue?,Yes,random,3,-3.820399522781372,-3.0895423889160156,-4.135930146551913,-2.7740117651454748,0.31553062377054086,No,False
is decorative,an orchid,'',Is an orchid decorative?,Yes,random,3,-1.383588433265686,-4.432582378387451,-1.699119057036227,-4.11705175461691,0.31553062377054086,Yes,True
is difficult to balance on,a gorilla,'',Is a gorilla difficult to balance on?,No,random,3,-2.4641482830047607,-1.4794580936431885,-2.7796789067753016,-1.1639274698726476,0.31553062377054086,No,True
is digital,a radio,'',Is a radio digital?,Yes,random,3,-1.9836397171020508,-2.414149522781372,-2.2991703408725916,-2.098618899010831,0.31553062377054086,No,False
is displayed on walls,a plate,'',Is a plate displayed on walls?,Yes,random,3,-1.3779196739196777,-2.265705108642578,-1.6934502976902186,-1.9501744848720373,0.31553062377054086,Yes,True
is distilled,an eye,'',Is an eye distilled?,No,random,3,-4.522363185882568,-1.9272310733795166,-4.837893809653109,-1.6117004496089757,0.31553062377054086,No,True
is domesticated,a goldfish,'',Is a goldfish domesticated?,Yes,random,3,-1.4939749240875244,-3.269493818283081,-1.8095055478580653,-2.95396319451254,0.31553062377054086,Yes,True
is draped,a gown,'',Is a gown draped?,Yes,random,3,-2.5016796588897705,-4.046465873718262,-2.8172102826603114,-3.730935249947721,0.31553062377054086,Yes,True
is dried,a currant,'',Is a currant dried?,Yes,random,3,-2.679893970489502,-2.6484034061431885,-2.995424594260043,-2.3328727823726476,0.31553062377054086,No,False
is driven on roads,a tractor,'',Is a tractor driven on roads?,Yes,random,3,-1.561840295791626,-3.0147109031677246,-1.8773709195621668,-2.6991802793971837,0.31553062377054086,Yes,True
is drunk alone,whiskey,'',Is whiskey drunk alone?,Yes,random,3,-2.739290237426758,-2.8474349975585938,-3.0548208611972987,-2.531904373788053,0.31553062377054086,No,False
is drunk alone,a mug,'',Is a mug drunk alone?,No,random,3,-3.350348949432373,-1.969794750213623,-3.665879573202914,-1.6542641264430822,0.31553062377054086,No,True
is dry,a falcon,'',Is a falcon dry?,No,random,3,-3.098154306411743,-2.4913854598999023,-3.413684930182284,-2.1758548361293615,0.31553062377054086,No,True
is durable,a hedgehog,'',Is a hedgehog durable?,No,random,3,-2.5954296588897705,-5.172430038452148,-2.9109602826603114,-4.856899414681608,0.31553062377054086,Yes,False
is easy to carry,a box,'',Is a box easy to carry?,No,random,3,-2.00813627243042,-3.3353993892669678,-2.323666896200961,-3.019868765496427,0.31553062377054086,Yes,False
is easy to store,a deckchair,'',Is a deckchair easy to store?,Yes,random,3,-1.817927598953247,-4.196211814880371,-2.133458222723788,-3.8806811911098302,0.31553062377054086,Yes,True
is easy to store,a barge,'',Is a barge easy to store?,No,random,3,-2.2787911891937256,-3.402264356613159,-2.5943218129642664,-3.0867337328426183,0.31553062377054086,Yes,False
is eaten as beef,a cow,'',Is a cow eaten as beef?,Yes,random,3,-1.0234034061431885,-3.087240695953369,-1.3389340299137293,-2.7717100721828283,0.31553062377054086,Yes,True
is eaten at thanksgiving,a turkey,'',Is a turkey eaten at thanksgiving?,Yes,random,3,-1.2470192909240723,-2.4598634243011475,-1.5625499146946131,-2.1443328005306066,0.31553062377054086,Yes,True
is eaten at thanksgiving,plum,'',Is plum eaten at thanksgiving?,No,random,3,-3.3433609008789062,-3.956829786300659,-3.658891524649447,-3.6412991625301183,0.31553062377054086,No,True
is eaten by Koala bears,a eucalyptus tree,'',Is a eucalyptus tree eaten by koala bears?,Yes,random,3,-1.1696138381958008,-3.1451661586761475,-1.4851444619663416,-2.8296355349056066,0.31553062377054086,Yes,True
is eaten by anteaters,a saxophone,'',Is a saxophone eaten by anteaters?,No,random,3,-3.337857723236084,-1.346803903579712,-3.653388347006625,-1.031273279809171,0.31553062377054086,No,True
is eaten by caterpillars,lettuce,'',Is lettuce eaten by caterpillars?,Yes,random,3,-2.015718936920166,-3.421968936920166,-2.331249560690707,-3.106438313149625,0.31553062377054086,Yes,True
is eaten by elephants,a desk,'',Is a desk eaten by elephants?,No,random,3,-3.144123077392578,-1.5981541872024536,-3.459653701163119,-1.2826235634319127,0.31553062377054086,No,True
is eaten by humans,a crayfish,'',Is a crayfish eaten by humans?,Yes,random,3,-2.056607723236084,-4.811122894287109,-2.372138347006625,-4.4955922705165685,0.31553062377054086,Yes,True
is eaten by rabbits,a gown,'',Is a gown eaten by rabbits?,No,random,3,-3.020202159881592,-1.3353993892669678,-3.3357327836521327,-1.019868765496427,0.31553062377054086,No,True
is eaten by squirrels,a nut,'',Is a nut eaten by squirrels?,Yes,random,3,-1.4032692909240723,-3.115832567214966,-1.7187999146946131,-2.800301943444425,0.31553062377054086,Yes,True
is eaten by squirrels,a bullet,'',Is a bullet eaten by squirrels?,No,random,3,-3.0674498081207275,-2.2725274562835693,-3.3829804318912684,-1.9569968325130285,0.31553062377054086,No,True
is eaten with a spoon,a dagger,'',Is a dagger eaten with a spoon?,No,random,3,-5.390705108642578,-2.425743818283081,-5.706235732413119,-2.11021319451254,0.31553062377054086,No,True
is eaten with crackers,cheese,'',Is cheese eaten with crackers?,Yes,random,3,-2.286330461502075,-4.267519474029541,-2.601861085272616,-3.951988850259,0.31553062377054086,Yes,True
is eaten with crackers,a marble,'',Is a marble eaten with crackers?,No,random,3,-2.286966323852539,-2.3484976291656494,-2.60249694762308,-2.0329670053951086,0.31553062377054086,No,True
is eaten with custard,a bagpipe,'',Is a bagpipe eaten with custard?,No,random,3,-3.0341696739196777,-0.8389554619789124,-3.3497002976902186,-0.5234248382083715,0.31553062377054086,No,True
is eaten with eggs,bread,'',Is bread eaten with eggs?,Yes,random,3,-2.3057847023010254,-3.274322271347046,-2.6213153260715663,-2.958791647576505,0.31553062377054086,Yes,True
is eaten with gravy,a skateboard,'',Is a skateboard eaten with gravy?,No,random,3,-3.619762897491455,-0.6535026431083679,-3.935293521261996,-0.33797201933782706,0.31553062377054086,No,True
is eaten with wine,a ball,'',Is a ball eaten with wine?,No,random,3,-3.4152634143829346,-2.510932207107544,-3.7307940381534754,-2.195401583337003,0.31553062377054086,No,True
is edged,a screwdriver,'',Is a screwdriver edged?,No,random,3,-1.8840134143829346,-2.056929588317871,-2.1995440381534754,-1.7413989645473302,0.31553062377054086,No,True
is emulsified,a drill,'',Is a drill emulsified?,No,random,3,-2.377105712890625,-2.034558057785034,-2.692636336661166,-1.7190274340144933,0.31553062377054086,No,True
is essential,a harpoon,'',Is a harpoon essential?,No,random,3,-2.7866532802581787,-2.03938627243042,-3.1021839040287196,-1.723855648659879,0.31553062377054086,No,True
is evergreen,a mug,'',Is a mug evergreen?,No,random,3,-2.853353261947632,-2.2616095542907715,-3.1688838857181727,-1.9460789305202306,0.31553062377054086,No,True
is extinct in the United Kingdom,an elm tree,'',Is an elm tree extinct in the united kingdom?,Yes,random,3,-3.7518579959869385,-1.422011375427246,-4.067388619757479,-1.1064807516567052,0.31553062377054086,No,False
is fastened at the front,a helmet,'',Is a helmet fastened at the front?,Yes,random,3,-1.8810195922851562,-2.737873077392578,-2.196550216055697,-2.4223424536220373,0.31553062377054086,Yes,True
is fastened at the front,a duck,'',Is a duck fastened at the front?,No,random,3,-2.8853089809417725,-1.6982835531234741,-3.2008396047123133,-1.3827529293529333,0.31553062377054086,No,True
is faster than walking,a bicycle,'',Is a bicycle faster than walking?,Yes,random,3,-1.684112310409546,-4.982940196990967,-1.9996429341800868,-4.667409573220426,0.31553062377054086,Yes,True
is fed to babies,milk,'',Is milk fed to babies?,Yes,random,3,-1.5124752521514893,-3.9224300384521484,-1.8280058759220301,-3.6068994146816076,0.31553062377054086,Yes,True
is feminine,a fir tree,'',Is a fir tree feminine?,No,random,3,-3.374340295791626,-2.8810195922851562,-3.689870919562167,-2.5654889685146154,0.31553062377054086,No,True
is fermented,whiskey,'',Is whiskey fermented?,Yes,random,3,-1.595855712890625,-2.828205108642578,-1.9113863366611659,-2.5126744848720373,0.31553062377054086,Yes,True
is fine-grained,flour,'',Is flour fine-grained?,Yes,random,3,-1.6711397171020508,-3.507899522781372,-1.9866703408725916,-3.192368899010831,0.31553062377054086,Yes,True
is fired from guns,a bullet,'',Is a bullet fired from guns?,Yes,random,3,-1.5406334400177002,-2.5054032802581787,-1.856164063788241,-2.189872656487638,0.31553062377054086,Yes,True
is flaky,a cod,'',Is a cod flaky?,Yes,random,3,-4.484930038452148,-3.788393497467041,-4.800460662222689,-3.4728628736965,0.31553062377054086,No,False
is flammable,a toaster,'',Is a toaster flammable?,No,random,3,-2.090941905975342,-2.8875293731689453,-2.4064725297458827,-2.5719987493984044,0.31553062377054086,Yes,False
is flown,a rocket,'',Is a rocket flown?,Yes,random,3,-2.4322662353515625,-2.5428595542907715,-2.7477968591221034,-2.2273289305202306,0.31553062377054086,No,False
is footwear,a rollerskate,'',Is a rollerskate footwear?,Yes,random,3,-1.7785996198654175,-2.237873077392578,-2.0941302436359583,-1.9223424536220373,0.31553062377054086,No,False
is for a ruler,a thumb,'',Is a thumb for a ruler?,No,random,3,-3.3984034061431885,-2.5876338481903076,-3.7139340299137293,-2.2721032244197668,0.31553062377054086,No,True
is for small animals,a scalpel,'',Is a scalpel for small animals?,No,random,3,-2.475273609161377,-1.508711814880371,-2.790804232931918,-1.1931811911098302,0.31553062377054086,No,True
is for toddlers,a cradle,'',Is a cradle for toddlers?,Yes,random,3,-2.0826661586761475,-2.3166260719299316,-2.3981967824466883,-2.0010954481593908,0.31553062377054086,No,False
is for toddlers,a sweater,'',Is a sweater for toddlers?,No,random,3,-3.061523199081421,-3.392089366912842,-3.3770538228519618,-3.076558743142301,0.31553062377054086,No,True
is for work,a crab,'',Is a crab for work?,No,random,3,-3.1733365058898926,-2.175373077392578,-3.4888671296604334,-1.8598424536220373,0.31553062377054086,No,True
is found in a harbor,a tugboat,'',Is a tugboat found in a harbor?,Yes,random,3,-0.8650013208389282,-3.963350534439087,-1.180531944609469,-3.647819910668546,0.31553062377054086,Yes,True
is found in airports,an airplane,'',Is an airplane found in airports?,Yes,random,3,-0.6852661967277527,-3.4959216117858887,-1.0007968204982935,-3.180390988015348,0.31553062377054086,Yes,True
is found in bathrooms,a slug,'',Is a slug found in bathrooms?,No,random,3,-3.1488137245178223,-3.6421968936920166,-3.464344348288363,-3.3266662699214757,0.31553062377054086,No,True
is found in circuses,a pine tree,'',Is a pine tree found in circuses?,No,random,3,-2.5386533737182617,-0.6347880363464355,-2.8541839974888026,-0.3192574125758947,0.31553062377054086,No,True
is found in grass,a buttercup,'',Is a buttercup found in grass?,Yes,random,3,-1.3046468496322632,-2.560253858566284,-1.620177473402804,-2.2447232347957433,0.31553062377054086,Yes,True
is found in hospitals,an ambulance,'',Is an ambulance found in hospitals?,Yes,random,3,-3.0161800384521484,-1.0816229581832886,-3.3317106622226893,-0.7660923344127477,0.31553062377054086,No,False
is found in libraries,a lip,'',Is a lip found in libraries?,No,random,3,-2.1320438385009766,-0.7671707272529602,-2.4475744622715174,-0.45164010348241934,0.31553062377054086,No,True
is found in pods,a bean,'',Is a bean found in pods?,Yes,random,3,-0.7953342795372009,-2.9288854598999023,-1.1108649033077418,-2.6133548361293615,0.31553062377054086,Yes,True
is found in pods,a refrigerator,'',Is a refrigerator found in pods?,No,random,3,-2.6709609031677246,-1.4219552278518677,-2.9864915269382655,-1.1064246040813268,0.31553062377054086,No,True
is found in the arctic,an elm tree,'',Is an elm tree found in the arctic?,No,random,3,-3.6728901863098145,-1.280590295791626,-3.9884208100803553,-0.9650596720210851,0.31553062377054086,No,True
is found in the chest,a heart,'',Is a heart found in the chest?,Yes,random,3,-1.2173234224319458,-2.6786134243011475,-1.5328540462024867,-2.3630828005306066,0.31553062377054086,Yes,True
is found in unhygienic conditions,a bagpipe,'',Is a bagpipe found in unhygienic conditions?,No,random,3,-2.302744150161743,-2.413905382156372,-2.618274773932284,-2.098374758385831,0.31553062377054086,No,True
is found in warm waters,a seahorse,'',Is a seahorse found in warm waters?,Yes,random,3,-1.1170177459716797,-3.3703982830047607,-1.4325483697422206,-3.05486765923422,0.31553062377054086,Yes,True
is found on hills,a squirrel,'',Is a squirrel found on hills?,No,random,3,-1.2104034423828125,-2.455019235610962,-1.5259340661533534,-2.139488611840421,0.31553062377054086,Yes,False
is found on ships,a harpoon,'',Is a harpoon found on ships?,Yes,random,3,-1.745679259300232,-2.4361226558685303,-2.061209883070773,-2.1205920320979894,0.31553062377054086,Yes,True
is found on the side of head,an ear,'',Is an ear found on the side of head?,Yes,random,3,-0.9051513671875,-2.357940435409546,-1.2206819909580409,-2.042409811639005,0.31553062377054086,Yes,True
is found outdoors,a swing,'',Is a swing found outdoors?,Yes,random,3,-1.1006253957748413,-3.476405382156372,-1.4161560195453822,-3.160874758385831,0.31553062377054086,Yes,True
is fragile and delicate,bacon,'',Is bacon fragile and delicate?,No,random,3,-2.713676929473877,-1.9187464714050293,-3.029207553244418,-1.6032158476344884,0.31553062377054086,No,True
is frozen,yoghurt,'',Is yoghurt frozen?,Yes,random,3,-3.286330461502075,-1.6249046325683594,-3.601861085272616,-1.3093740087978185,0.31553062377054086,No,False
is frozen,a wheelbarrow,'',Is a wheelbarrow frozen?,No,random,3,-2.3676271438598633,-2.196716070175171,-2.683157767630404,-1.88118544640463,0.31553062377054086,No,True
is fruity,jelly,'',Is jelly fruity?,Yes,random,3,-3.005716323852539,-3.5372695922851562,-3.32124694762308,-3.2217389685146154,0.31553062377054086,No,False
is given on valentines day,a rose,'',Is a rose given on valentines day?,Yes,random,3,-1.7182852029800415,-2.9792943000793457,-2.0338158267505824,-2.663763676308805,0.31553062377054086,Yes,True
is gloopy,mayonnaise,'',Is mayonnaise gloopy?,Yes,random,3,-3.194375514984131,-3.9913854598999023,-3.5099061387546717,-3.6758548361293615,0.31553062377054086,Yes,True
is good for digestion,a prune,'',Is a prune good for digestion?,Yes,random,3,-2.7675790786743164,-6.53452730178833,-3.0831097024448573,-6.218996678017789,0.31553062377054086,Yes,True
is good for soil,a worm,'',Is a worm good for soil?,Yes,random,3,-2.1975629329681396,-5.296465873718262,-2.5130935567386805,-4.980935249947721,0.31553062377054086,Yes,True
is grainy,sugar,'',Is sugar grainy?,Yes,random,3,-3.482940435409546,-3.609455108642578,-3.7984710591800868,-3.2939244848720373,0.31553062377054086,No,False
is ground,flour,'',Is flour ground?,Yes,random,3,-3.0231552124023438,-3.72688627243042,-3.3386858361728846,-3.411355648659879,0.31553062377054086,Yes,True
is grown in fields,corn,'',Is corn grown in fields?,Yes,random,3,-0.8957715034484863,-3.844536781311035,-1.2113021272190272,-3.5290061575404943,0.31553062377054086,Yes,True
is grown in paddy fields,rice,'',Is rice grown in paddy fields?,Yes,random,3,-1.0867422819137573,-4.224498748779297,-1.4022729056842982,-3.908968125008756,0.31553062377054086,Yes,True
is grown in paddy fields,a sword,'',Is a sword grown in paddy fields?,No,random,3,-5.3291401863098145,-2.7428531646728516,-5.644670810080355,-2.4273225409023107,0.31553062377054086,No,True
is grown in summer,an asparagus,'',Is an asparagus grown in summer?,Yes,random,3,-3.3616890907287598,-1.6128729581832886,-3.6772197144993006,-1.2973423344127477,0.31553062377054086,No,False
is grown in summer,a goose,'',Is a goose grown in summer?,No,random,3,-3.53938627243042,-2.1985762119293213,-3.854916896200961,-1.8830455881587804,0.31553062377054086,No,True
is grown in warm climate,a sandwich,'',Is a sandwich grown in warm climate?,No,random,3,-2.5842928886413574,-1.725348949432373,-2.8998235124118983,-1.4098183256618322,0.31553062377054086,No,True
is hard to get off,a pelican,'',Is a pelican hard to get off?,No,random,3,-4.13633394241333,-3.2593977451324463,-4.451864566183871,-2.9438671213619054,0.31553062377054086,No,True
is hard to open,a television,'',Is a television hard to open?,No,random,3,-3.1204726696014404,-2.6506078243255615,-3.4360032933719813,-2.3350772005550207,0.31553062377054086,No,True
is hard when raw,a cup,'',Is a cup hard when raw?,No,random,3,-2.014190435409546,-2.280590295791626,-2.3297210591800868,-1.9650596720210851,0.31553062377054086,No,True
is headwear,a cap,'',Is a cap headwear?,Yes,random,3,-1.3131097555160522,-2.381598949432373,-1.628640379286593,-2.066068325661832,0.31553062377054086,Yes,True
is heart shaped,strawberry,'',Is strawberry heart shaped?,Yes,random,3,-3.4283041954040527,-2.7269959449768066,-3.7438348191745936,-2.4114653212062658,0.31553062377054086,No,False
is held by ropes,a swing,'',Is a swing held by ropes?,Yes,random,3,-1.883940577507019,-2.2512402534484863,-2.19947120127756,-1.9357096296779455,0.31553062377054086,No,False
is held in hand,a finger,'',Is a finger held in hand?,No,random,3,-2.8497695922851562,-2.6958658695220947,-3.165300216055697,-2.380335245751554,0.31553062377054086,No,True
is held under the chin,a violin,'',Is a violin held under the chin?,Yes,random,3,-0.6558972597122192,-3.943248748779297,-0.9714278834827601,-3.627718125008756,0.31553062377054086,Yes,True
is hit with a stick,a spatula,'',Is a spatula hit with a stick?,No,random,3,-2.006875514984131,-2.0541493892669678,-2.3224061387546717,-1.738618765496427,0.31553062377054086,No,True
is hunted,an eel,'',Is an eel hunted?,Yes,random,3,-1.9424761533737183,-3.346132755279541,-2.258006777144259,-3.030602131509,0.31553062377054086,Yes,True
is hunted by foxes,a chicken,'',Is a chicken hunted by foxes?,Yes,random,3,-2.1794052124023438,-1.6346032619476318,-2.4949358361728846,-1.319072638177091,0.31553062377054086,No,False
is hunted by humans,a hose,'',Is a hose hunted by humans?,No,random,3,-3.038125514984131,-1.3488304615020752,-3.3536561387546717,-1.0332998377315343,0.31553062377054086,No,True
is hunted by whales,a penguin,'',Is a penguin hunted by whales?,Yes,random,3,-3.081829786300659,-1.4382283687591553,-3.3973604100712,-1.1226977449886144,0.31553062377054086,No,False
is in a tea bag,tea,'',Is tea in a tea bag?,Yes,random,3,-2.337240695953369,-3.151176929473877,-2.65277131972391,-2.835646305703336,0.31553062377054086,Yes,True
is in the centre of the face,a nose,'',Is a nose in the centre of the face?,Yes,random,3,-1.5169785022735596,-2.119253158569336,-1.8325091260441004,-1.803722534798795,0.31553062377054086,No,False
is indulgent,ice cream,'',Is ice cream indulgent?,Yes,random,3,-1.9396984577178955,-4.464542388916016,-2.2552290814884364,-4.149011765145475,0.31553062377054086,Yes,True
is involved in movement,a seagull,'',Is a seagull involved in movement?,No,random,3,-1.7568753957748413,-2.2597880363464355,-2.072406019545382,-1.9442574125758947,0.31553062377054086,No,True
is ironed,a basin,'',Is a basin ironed?,No,random,3,-2.8535380363464355,-2.479682207107544,-3.1690686601169764,-2.164151583337003,0.31553062377054086,No,True
is juicy,a moped,'',Is a moped juicy?,No,random,3,-3.253308057785034,-2.9387402534484863,-3.568838681555575,-2.6232096296779455,0.31553062377054086,No,True
is kept in a hutch,a hedgehog,'',Is a hedgehog kept in a hutch?,No,random,3,-2.752518892288208,-2.11249041557312,-3.068049516058749,-1.7969597918025793,0.31553062377054086,No,True
is kept in falconries,a falcon,'',Is a falcon kept in falconries?,Yes,random,3,-0.7579113841056824,-2.6603002548217773,-1.0734420078762232,-2.3447696310512365,0.31553062377054086,Yes,True
is kept in falconries,a swan,'',Is a swan kept in falconries?,No,random,3,-2.4724349975585938,-1.4164793491363525,-2.7879656213291346,-1.1009487253658117,0.31553062377054086,No,True
is kept in vinegar,a gherkin,'',Is a gherkin kept in vinegar?,Yes,random,3,-1.405646800994873,-2.0223634243011475,-1.721177424765414,-1.7068328005306066,0.31553062377054086,No,False
is killed by salt,a snail,'',Is a snail killed by salt?,Yes,random,3,-2.2465546131134033,-4.427046775817871,-2.562085236883944,-4.11151615204733,0.31553062377054086,Yes,True
is killed by salt,a kangaroo,'',Is a kangaroo killed by salt?,No,random,3,-3.270977258682251,-2.126499652862549,-3.586507882452792,-1.810969029092008,0.31553062377054086,No,True
is killed for ivory,an elephant,'',Is an elephant killed for ivory?,Yes,random,3,-1.8358968496322632,-2.7983365058898926,-2.151427473402804,-2.4828058821193517,0.31553062377054086,Yes,True
is killed for ivory,a hornet,'',Is a hornet killed for ivory?,No,random,3,-3.6369407176971436,-1.325600028038025,-3.9524713414676844,-1.010069404267484,0.31553062377054086,No,True
is knee length,a cannon,'',Is a cannon knee length?,No,random,3,-3.0621109008789062,-2.7639126777648926,-3.377641524649447,-2.4483820539943517,0.31553062377054086,No,True
is known as the king of the jungle,a lorry,'',Is a lorry known as the king of the jungle?,No,random,3,-4.196211814880371,-1.0189917087554932,-4.511742438650912,-0.7034610849849523,0.31553062377054086,No,True
is known to have short memory,a goldfish,'',Is a goldfish known to have short memory?,Yes,random,3,-2.9863290786743164,-2.0842642784118652,-3.3018597024448573,-1.7687336546413244,0.31553062377054086,No,False
is known to have short memory,a nightingale,'',Is a nightingale known to have short memory?,No,random,3,-2.8079726696014404,-2.0217642784118652,-3.1235032933719813,-1.7062336546413244,0.31553062377054086,No,True
is known to headbutt,a shrimp,'',Is a shrimp known to headbutt?,No,random,3,-1.6949033737182617,-2.3342928886413574,-2.0104339974888026,-2.0187622648708166,0.31553062377054086,Yes,False
is light when empty,a bucket,'',Is a bucket light when empty?,Yes,random,3,-1.888100028038025,-1.908355712890625,-2.2036306518085658,-1.5928250891200841,0.31553062377054086,No,False
is liquid,beer,'',Is beer liquid?,Yes,random,3,-1.9982990026474,-3.215941905975342,-2.3138296264179408,-2.900411282204801,0.31553062377054086,Yes,True
is low-powered,a moped,'',Is a moped low-powered?,Yes,random,3,-1.722424864768982,-4.729458332061768,-2.037955488539523,-4.413927708291227,0.31553062377054086,Yes,True
