task,QID,AnsRefIDs,Context,Question,Correct Answer,eval_split_ratio,fold,raw_yes_logprob,raw_no_logprob,corrected_yes_logprob,corrected_no_logprob,calib_yes_mean,calib_no_mean,raw_predicted_answer,raw_is_correct,kfold_predicted_answer,kfold_is_correct
qa2,18,"[13, 7]",John discarded the football. John went to the garden.,Is the football in the bathroom?,No,20.0,2,-1.3344467878341675,-0.33249667286872864,-0.1842364503381153,0.11794699526702362,-1.1502103374960522,-0.45044366813575226,No,True,False,True
qa2,11,"[10, 1]",Daniel left the football. Daniel moved to the office.,Is the football in the office?,Yes,20.0,1,-1.3269363641738892,-0.328923761844635,-0.1877007208764554,0.12714737101923673,-1.1392356432974338,-0.45607113286387174,No,False,False,False
qa2,11,"[10, 1]",Daniel left the football. Daniel moved to the office.,Is the football in the hallway?,No,20.0,1,-0.991283118724823,-0.491026371717453,0.14795252457261077,-0.03495523885358126,-1.1392356432974338,-0.45607113286387174,No,True,True,False
qa2,28,"[25, 26]",Mary got the milk there. Mary went to the bathroom.,Is the milk in the bathroom?,Yes,20.0,4,-1.7172000408172607,-0.21627265214920044,-0.5779517816379667,0.23938129073552167,-1.139248259179294,-0.4556539428847221,No,False,False,False
qa2,28,"[25, 26]",Mary got the milk there. Mary went to the bathroom.,Is the milk in the kitchen?,No,20.0,4,-0.991283118724823,-0.49297723174095154,0.14796514045447107,-0.03732328885622943,-1.139248259179294,-0.4556539428847221,No,True,True,False
qa2,21,"[20, 7]",John put down the football there. John went back to the garden.,Is the football in the garden?,Yes,20.0,2,-0.9871246218681335,-0.48712462186813354,0.16308571562791863,-0.03668095373238128,-1.1502103374960522,-0.45044366813575226,No,False,True,True
qa2,21,"[20, 7]",John put down the football there. John went back to the garden.,Is the football in the kitchen?,No,20.0,0,-0.9945972561836243,-0.49459725618362427,0.15304418802261344,-0.043039371795020986,-1.1476414442062377,-0.4515578843886033,No,True,True,False
qa2,17,"[16, 6]",Mary dropped the milk. Mary went to the bathroom.,Is the milk in the bathroom?,Yes,20.0,4,-1.7168214321136475,-0.21660444140434265,-0.5775731729343534,0.23904950148037946,-1.139248259179294,-0.4556539428847221,No,False,False,False
qa2,17,"[16, 6]",Mary dropped the milk. Mary went to the bathroom.,Is the milk in the hallway?,No,20.0,0,-1.3344467878341675,-0.334776371717453,-0.18680534362792978,0.11678151267115028,-1.1476414442062377,-0.4515578843886033,No,True,False,True
qa2,9,"[6, 8]",Sandra grabbed the apple there. Sandra moved to the garden.,Is the apple in the garden?,Yes,20.0,0,-0.9949280619621277,-0.49264708161354065,0.15271338224411002,-0.04108919722493737,-1.1476414442062377,-0.4515578843886033,No,False,True,True
qa2,9,"[6, 8]",Sandra grabbed the apple there. Sandra moved to the garden.,Is the apple in the office?,No,20.0,4,-0.9988297820091248,-0.4984976649284363,0.1404184771701693,-0.04284372204371417,-1.139248259179294,-0.4556539428847221,No,True,True,False
qa2,12,"[11, 4]",Daniel discarded the milk. Daniel went to the office.,Is the milk in the office?,Yes,20.0,0,-1.3344467878341675,-0.33249667286872864,-0.18680534362792978,0.11906121151987464,-1.1476414442062377,-0.4515578843886033,No,False,False,False
qa2,12,"[11, 4]",Daniel discarded the milk. Daniel went to the office.,Is the milk in the hallway?,No,20.0,0,-1.3344467878341675,-0.33444681763648987,-0.18680534362792978,0.11711106675211341,-1.1476414442062377,-0.4515578843886033,No,True,False,True
qa2,16,"[15, 14]",Daniel dropped the football. Daniel journeyed to the hallway.,Is the football in the hallway?,Yes,20.0,4,-1.3347395658493042,-0.33087462186813354,-0.19549130667001013,0.12477932101658856,-1.139248259179294,-0.4556539428847221,No,False,False,False
qa2,16,"[15, 14]",Daniel dropped the football. Daniel journeyed to the hallway.,Is the football in the bathroom?,No,20.0,2,-1.3344467878341675,-0.33834725618362427,-0.1842364503381153,0.112096411952128,-1.1502103374960522,-0.45044366813575226,No,True,False,True
qa2,15,"[8, 3]",Daniel discarded the milk. Daniel went to the garden.,Is the milk in the garden?,Yes,20.0,3,-1.7172000408172607,-0.21465358138084412,-0.5740093949871758,0.23888380203473691,-1.143190645830085,-0.45353738341558103,No,False,False,False
qa2,15,"[8, 3]",Daniel discarded the milk. Daniel went to the garden.,Is the milk in the bedroom?,No,20.0,4,-1.3344467878341675,-0.33444681763648987,-0.19519852865487342,0.12120712524823224,-1.139248259179294,-0.4556539428847221,No,True,False,True
qa2,31,"[29, 26]",Daniel dropped the apple. Daniel journeyed to the bedroom.,Is the apple in the bedroom?,Yes,20.0,1,-0.9910263419151306,-0.49069681763648987,0.14820930138230315,-0.034625684772618126,-1.1392356432974338,-0.45607113286387174,No,False,True,True
qa2,31,"[29, 26]",Daniel dropped the apple. Daniel journeyed to the bedroom.,Is the apple in the office?,No,20.0,2,-0.9949280619621277,-0.49459725618362427,0.15528227553392449,-0.044153588047872006,-1.1502103374960522,-0.45044366813575226,No,True,True,False
qa2,18,"[17, 16]",John left the milk. John journeyed to the bathroom.,Is the milk in the bathroom?,Yes,20.0,4,-1.3269363641738892,-0.3269729018211365,-0.1876881049945951,0.12868104106358563,-1.139248259179294,-0.4556539428847221,No,False,False,False
qa2,18,"[17, 16]",John left the milk. John journeyed to the bathroom.,Is the milk in the bedroom?,No,20.0,1,-0.9949280619621277,-0.49297723174095154,0.14430758133530608,-0.036906098877079796,-1.1392356432974338,-0.45607113286387174,No,True,True,False
qa2,31,"[30, 16]",Daniel put down the milk there. Daniel moved to the garden.,Is the milk in the garden?,Yes,20.0,0,-0.9910263419151306,-0.49222332239151,0.1566151022911071,-0.04066543800290673,-1.1476414442062377,-0.4515578843886033,No,False,True,True
qa2,31,"[30, 16]",Daniel put down the milk there. Daniel moved to the garden.,Is the milk in the kitchen?,No,20.0,4,-0.7136780619621277,-0.7129226326942444,0.4255701972171664,-0.2572686898095223,-1.139248259179294,-0.4556539428847221,No,True,True,False
qa2,10,"[4, 5]",Daniel got the milk there. Daniel journeyed to the bedroom.,Is the milk in the bedroom?,Yes,20.0,1,-0.9910263419151306,-0.49069681763648987,0.14820930138230315,-0.034625684772618126,-1.1392356432974338,-0.45607113286387174,No,False,True,True
qa2,10,"[4, 5]",Daniel got the milk there. Daniel journeyed to the bedroom.,Is the milk in the office?,No,20.0,0,-0.9910263419151306,-0.49264708161354065,0.1566151022911071,-0.04108919722493737,-1.1476414442062377,-0.4515578843886033,No,True,True,False
qa2,15,"[14, 5]",Daniel discarded the milk. Daniel journeyed to the bedroom.,Is the milk in the bedroom?,Yes,20.0,0,-1.3266459703445435,-0.328923761844635,-0.17900452613830575,0.12263412254396827,-1.1476414442062377,-0.4515578843886033,No,False,False,False
qa2,15,"[14, 5]",Daniel discarded the milk. Daniel journeyed to the bedroom.,Is the milk in the hallway?,No,20.0,4,-1.3344467878341675,-0.33249667286872864,-0.19519852865487342,0.12315727001599347,-1.139248259179294,-0.4556539428847221,No,True,False,True
qa2,29,"[28, 16]",Daniel left the milk. Daniel travelled to the bathroom.,Is the milk in the bathroom?,Yes,20.0,2,-1.3269363641738892,-0.328923761844635,-0.176726026677837,0.12151990629111725,-1.1502103374960522,-0.45044366813575226,No,False,False,False
qa2,29,"[28, 16]",Daniel left the milk. Daniel travelled to the bathroom.,Is the milk in the bedroom?,No,20.0,3,-0.9910263419151306,-0.49069681763648987,0.15216430391495428,-0.03715943422090884,-1.143190645830085,-0.45353738341558103,No,True,True,False
qa2,26,"[22, 24]",Mary took the football there. Mary went to the bathroom.,Is the football in the bathroom?,Yes,20.0,0,-1.7175426483154297,-0.21465358138084412,-0.569901204109192,0.23690430300775916,-1.1476414442062377,-0.4515578843886033,No,False,False,False
qa2,26,"[22, 24]",Mary took the football there. Mary went to the bathroom.,Is the football in the kitchen?,No,20.0,0,-1.3347395658493042,-0.33282551169395447,-0.1870981216430665,0.11873237269464881,-1.1476414442062377,-0.4515578843886033,No,True,False,True
qa2,19,"[17, 12]",Sandra left the milk there. Sandra travelled to the kitchen.,Is the milk in the kitchen?,Yes,20.0,2,-0.710033118724823,-0.7097763419151306,0.4401772187712292,-0.25933267377937835,-1.1502103374960522,-0.45044366813575226,No,False,True,True
qa2,19,"[17, 12]",Sandra left the milk there. Sandra travelled to the kitchen.,Is the milk in the garden?,No,20.0,0,-1.3269363641738892,-0.33087462186813354,-0.17929491996765146,0.12068326252046974,-1.1476414442062377,-0.4515578843886033,No,True,False,True
qa2,24,"[23, 19]",Mary left the apple. Mary travelled to the kitchen.,Is the apple in the kitchen?,Yes,20.0,1,-0.9910263419151306,-0.49069681763648987,0.14820930138230315,-0.034625684772618126,-1.1392356432974338,-0.45607113286387174,No,False,True,True
qa2,24,"[23, 19]",Mary left the apple. Mary travelled to the kitchen.,Is the apple in the office?,No,20.0,4,-0.991283118724823,-0.49297723174095154,0.14796514045447107,-0.03732328885622943,-1.139248259179294,-0.4556539428847221,No,True,True,False
qa2,29,"[26, 27]",Mary picked up the apple there. Mary travelled to the office.,Is the apple in the office?,Yes,20.0,2,-0.9910263419151306,-0.49264708161354065,0.15918399558092156,-0.04220341347778839,-1.1502103374960522,-0.45044366813575226,No,False,True,True
qa2,29,"[26, 27]",Mary picked up the apple there. Mary travelled to the office.,Is the apple in the bedroom?,No,20.0,0,-0.9949280619621277,-0.49459725618362427,0.15271338224411002,-0.043039371795020986,-1.1476414442062377,-0.4515578843886033,No,True,True,False
qa2,8,"[6, 4]",John dropped the football. John moved to the kitchen.,Is the football in the kitchen?,Yes,20.0,1,-0.9951857924461365,-0.49264708161354065,0.1440498508512973,-0.03657594874966891,-1.1392356432974338,-0.45607113286387174,No,False,True,True
qa2,8,"[6, 4]",John dropped the football. John moved to the kitchen.,Is the football in the bedroom?,No,20.0,1,-1.3347395658493042,-0.33282551169395447,-0.19550392255187043,0.12324562116991727,-1.1392356432974338,-0.45607113286387174,No,True,False,True
qa4,3,[2],The kitchen is south of the garden.,Is the garden north of the kitchen?,Yes,20.0,0,-1.3347395658493042,-0.3313295841217041,-0.1870981216430665,0.12022830026689918,-1.1476414442062377,-0.4515578843886033,No,False,False,False
qa4,3,[2],The kitchen is south of the garden.,Is the garden north of the garden?,No,20.0,4,-1.335004448890686,-0.33148470520973206,-0.19575618971139197,0.12416923767499005,-1.139248259179294,-0.4556539428847221,No,True,False,True
qa4,3,[1],The bedroom is west of the hallway.,Is the hallway east of the bedroom?,Yes,20.0,0,-0.991283118724823,-0.49148309230804443,0.1563583254814147,-0.03992520791944115,-1.1476414442062377,-0.4515578843886033,No,False,True,True
qa4,3,[1],The bedroom is west of the hallway.,Is the hallway east of the garden?,No,20.0,0,-0.991283118724823,-0.49148309230804443,0.1563583254814147,-0.03992520791944115,-1.1476414442062377,-0.4515578843886033,No,True,True,False
qa4,3,[1],The bedroom is east of the kitchen.,Is the kitchen west of the bedroom?,Yes,20.0,0,-0.9873804450035095,-0.48953139781951904,0.16026099920272818,-0.03797351343091576,-1.1476414442062377,-0.4515578843886033,No,False,True,True
qa4,3,[1],The bedroom is east of the kitchen.,Is the kitchen west of the kitchen?,No,20.0,0,-0.9951857924461365,-0.4951857924461365,0.15245565176010123,-0.04362790805753319,-1.1476414442062377,-0.4515578843886033,No,True,True,False
qa4,3,[2],The kitchen is south of the hallway.,Is the kitchen south of the hallway?,Yes,20.0,1,-0.9951857924461365,-0.4955429136753082,0.1440498508512973,-0.039471780811436485,-1.1392356432974338,-0.45607113286387174,No,False,True,True
qa4,3,[2],The kitchen is south of the hallway.,Is the bedroom south of the hallway?,No,20.0,3,-0.9951857924461365,-0.49538660049438477,0.14800485338394842,-0.041849217078803735,-1.143190645830085,-0.45353738341558103,No,True,True,False
qa4,3,[2],The bathroom is north of the bedroom.,Is the bedroom south of the bathroom?,Yes,20.0,1,-0.9914830923080444,-0.49163880944252014,0.14775255098938933,-0.0355676765786484,-1.1392356432974338,-0.45607113286387174,No,False,True,True
qa4,3,[2],The bathroom is north of the bedroom.,Is the bedroom south of the bedroom?,No,20.0,4,-0.9990885853767395,-0.49733829498291016,0.14015967380255456,-0.04168435209818805,-1.139248259179294,-0.4556539428847221,No,True,True,False
qa4,3,[2],The hallway is west of the kitchen.,Is the hallway west of the kitchen?,Yes,20.0,1,-0.9951857924461365,-0.49749496579170227,0.1440498508512973,-0.04142383292783053,-1.1392356432974338,-0.45607113286387174,No,False,True,True
qa4,3,[2],The hallway is west of the kitchen.,Is the office west of the kitchen?,No,20.0,4,-0.7139357924461365,-0.7139357924461365,0.4253124667331576,-0.25828184956141437,-1.139248259179294,-0.4556539428847221,No,True,True,False
qa4,3,[2],The bathroom is south of the office.,Is the bathroom south of the office?,Yes,20.0,3,-0.7141366004943848,-0.7141366004943848,0.42905404533570013,-0.26059921707880374,-1.143190645830085,-0.45353738341558103,No,False,True,True
qa4,3,[2],The bathroom is south of the office.,Is the hallway south of the office?,No,20.0,1,-0.9914830923080444,-0.48953139781951904,0.14775255098938933,-0.0334602649556473,-1.1392356432974338,-0.45607113286387174,No,True,True,False
qa4,3,[1],The garden is south of the hallway.,Is the garden south of the hallway?,Yes,20.0,4,-0.9990885853767395,-0.4992901086807251,0.14015967380255456,-0.04363616579600299,-1.139248259179294,-0.4556539428847221,No,False,True,True
qa4,3,[1],The garden is south of the hallway.,Is the kitchen south of the hallway?,No,20.0,2,-0.9990885853767395,-0.49713724851608276,0.15112175211931267,-0.0466935803803305,-1.1502103374960522,-0.45044366813575226,No,True,True,False
qa4,3,[2],The office is south of the bedroom.,Is the office south of the bedroom?,Yes,20.0,1,-0.9990885853767395,-0.4994470179080963,0.14014705792069426,-0.04337588504422457,-1.1392356432974338,-0.45607113286387174,No,False,True,True
qa4,3,[2],The office is south of the bedroom.,Is the kitchen south of the bedroom?,No,20.0,4,-0.9951857924461365,-0.4951857924461365,0.1440624667331576,-0.03953184956141437,-1.139248259179294,-0.4556539428847221,No,True,True,False
qa4,3,[1],The kitchen is east of the bedroom.,Is the kitchen east of the bedroom?,Yes,20.0,4,-0.9951857924461365,-0.49538660049438477,0.1440624667331576,-0.03973265760966266,-1.139248259179294,-0.4556539428847221,No,False,True,True
qa4,3,[1],The kitchen is east of the bedroom.,Is the hallway east of the bedroom?,No,20.0,0,-0.9873804450035095,-0.48953139781951904,0.16026099920272818,-0.03797351343091576,-1.1476414442062377,-0.4515578843886033,No,True,True,False
qa4,3,[1],The bathroom is east of the garden.,Is the bathroom east of the garden?,Yes,20.0,0,-0.7141366004943848,-0.7141366004943848,0.43350484371185294,-0.2625787161057815,-1.1476414442062377,-0.4515578843886033,No,False,True,True
qa4,3,[1],The bathroom is east of the garden.,Is the hallway east of the garden?,No,20.0,2,-0.9875795841217041,-0.48953139781951904,0.16263075337434807,-0.03908772968376678,-1.1502103374960522,-0.45044366813575226,No,True,True,False
qa4,3,[2],The hallway is north of the garden.,Is the hallway north of the garden?,Yes,20.0,0,-0.7142755389213562,-0.7141366004943848,0.4333659052848815,-0.2625787161057815,-1.1476414442062377,-0.4515578843886033,No,False,True,True
qa4,3,[2],The hallway is north of the garden.,Is the kitchen north of the garden?,No,20.0,3,-0.9951857924461365,-0.49713724851608276,0.14800485338394842,-0.043599865100501733,-1.143190645830085,-0.45353738341558103,No,True,True,False
qa4,3,[2],The kitchen is west of the bathroom.,Is the bathroom east of the kitchen?,Yes,20.0,2,-0.9951857924461365,-0.49713724851608276,0.1550245450499157,-0.0466935803803305,-1.1502103374960522,-0.45044366813575226,No,False,True,True
qa4,3,[2],The kitchen is west of the bathroom.,Is the bathroom east of the bathroom?,No,20.0,3,-0.9914830923080444,-0.49148309230804443,0.15170755352204046,-0.0379457088924634,-1.143190645830085,-0.45353738341558103,No,True,True,False
qa4,3,[2],The bathroom is east of the garden.,Is the bathroom east of the garden?,Yes,20.0,4,-0.7141366004943848,-0.7141366004943848,0.4251116586849093,-0.25848265760966266,-1.139248259179294,-0.4556539428847221,No,False,True,True
qa4,3,[2],The bathroom is east of the garden.,Is the garden east of the garden?,No,20.0,0,-0.9953866004943848,-0.4934347867965698,0.15225484371185294,-0.04187690240796654,-1.1476414442062377,-0.4515578843886033,No,True,True,False
qa4,3,[1],The hallway is west of the garden.,Is the garden east of the hallway?,Yes,20.0,2,-0.9951857924461365,-0.49323445558547974,0.1550245450499157,-0.042790787449727474,-1.1502103374960522,-0.45044366813575226,No,False,True,True
qa4,3,[1],The hallway is west of the garden.,Is the garden east of the kitchen?,No,20.0,0,-0.9949280619621277,-0.4951857924461365,0.15271338224411002,-0.04362790805753319,-1.1476414442062377,-0.4515578843886033,No,True,True,False
qa4,3,[1],The bathroom is east of the garden.,Is the garden west of the bathroom?,Yes,20.0,4,-0.991283118724823,-0.491283118724823,0.14796514045447107,-0.03562917584010089,-1.139248259179294,-0.4556539428847221,No,False,True,True
qa4,3,[1],The bathroom is east of the garden.,Is the garden west of the garden?,No,20.0,0,-1.335004448890686,-0.3334367573261261,-0.18736300468444833,0.11812112706247718,-1.1476414442062377,-0.4515578843886033,No,True,False,True
qa4,3,[2],The garden is west of the office.,Is the garden west of the office?,Yes,20.0,1,-0.7103714346885681,-0.7103714346885681,0.42886420860886565,-0.2543003018246964,-1.1392356432974338,-0.45607113286387174,No,False,True,True
qa4,3,[2],The garden is west of the office.,Is the bathroom west of the office?,No,20.0,4,-1.3269363641738892,-0.3293778896331787,-0.1876881049945951,0.1262760532515434,-1.139248259179294,-0.4556539428847221,No,True,False,True
qa4,3,[2],The bathroom is north of the garden.,Is the garden south of the bathroom?,Yes,20.0,3,-0.9951857924461365,-0.4934347867965698,0.14800485338394842,-0.039897403380988794,-1.143190645830085,-0.45353738341558103,No,False,True,True
qa4,3,[2],The bathroom is north of the garden.,Is the garden south of the hallway?,No,20.0,4,-0.991283118724823,-0.49148309230804443,0.14796514045447107,-0.035829149423322326,-1.139248259179294,-0.4556539428847221,No,True,True,False
qa4,3,[2],The bathroom is east of the hallway.,Is the hallway west of the bathroom?,Yes,20.0,4,-0.9914830923080444,-0.49148309230804443,0.14776516687124963,-0.035829149423322326,-1.139248259179294,-0.4556539428847221,No,False,True,True
qa4,3,[2],The bathroom is east of the hallway.,Is the hallway west of the bedroom?,No,20.0,3,-0.991283118724823,-0.49148309230804443,0.1519075271052619,-0.0379457088924634,-1.143190645830085,-0.45353738341558103,No,True,True,False
qa4,3,[2],The hallway is north of the kitchen.,Is the hallway north of the kitchen?,Yes,20.0,0,-0.9953866004943848,-0.4955429136753082,0.15225484371185294,-0.043985029286704946,-1.1476414442062377,-0.4515578843886033,No,False,True,True
qa4,3,[2],The hallway is north of the kitchen.,Is the office north of the kitchen?,No,20.0,2,-0.9951857924461365,-0.4934347867965698,0.1550245450499157,-0.04299111866081756,-1.1502103374960522,-0.45044366813575226,No,True,True,False
qa4,3,[1],The garden is north of the office.,Is the office south of the garden?,Yes,20.0,4,-1.3271992206573486,-0.32758060097694397,-0.18795096147805457,0.12807334190777814,-1.139248259179294,-0.4556539428847221,No,False,False,False
qa4,3,[1],The garden is north of the office.,Is the office south of the bathroom?,No,20.0,2,-0.991283118724823,-0.49323445558547974,0.15892721877122917,-0.042790787449727474,-1.1502103374960522,-0.45044366813575226,No,True,True,False
qa4,3,[1],The hallway is north of the bathroom.,Is the bathroom south of the hallway?,Yes,20.0,4,-0.9914830923080444,-0.49163880944252014,0.14776516687124963,-0.035984866557798034,-1.139248259179294,-0.4556539428847221,No,False,True,True
qa4,3,[1],The hallway is north of the bathroom.,Is the bathroom south of the garden?,No,20.0,4,-0.991283118724823,-0.4934347867965698,0.14796514045447107,-0.03778084391184772,-1.139248259179294,-0.4556539428847221,No,True,True,False
qa4,3,[1],The garden is north of the office.,Is the garden north of the office?,Yes,20.0,1,-0.9914830923080444,-0.49163880944252014,0.14775255098938933,-0.0355676765786484,-1.1392356432974338,-0.45607113286387174,No,False,True,True
qa4,3,[1],The garden is north of the office.,Is the hallway north of the office?,No,20.0,4,-0.991283118724823,-0.49323445558547974,0.14796514045447107,-0.03758051270075763,-1.139248259179294,-0.4556539428847221,No,True,True,False
qa4,3,[2],The hallway is west of the bathroom.,Is the hallway west of the bathroom?,Yes,20.0,3,-0.9914830923080444,-0.4935908615589142,0.15170755352204046,-0.040053478143333154,-1.143190645830085,-0.45353738341558103,No,False,True,True
qa4,3,[2],The hallway is west of the bathroom.,Is the garden west of the bathroom?,No,20.0,0,-0.991283118724823,-0.49323445558547974,0.1563583254814147,-0.041676571196876455,-1.1476414442062377,-0.4515578843886033,No,True,True,False
qa4,3,[2],The bathroom is west of the garden.,Is the bathroom west of the garden?,Yes,20.0,2,-0.9914830923080444,-0.49163880944252014,0.15872724518800774,-0.04119514130676788,-1.1502103374960522,-0.45044366813575226,No,False,True,True
qa4,3,[2],The bathroom is west of the garden.,Is the office west of the garden?,No,20.0,2,-0.9914830923080444,-0.49148309230804443,0.15872724518800774,-0.04103942417229217,-1.1502103374960522,-0.45044366813575226,No,True,True,False
qa4,3,[1],The hallway is south of the bathroom.,Is the hallway south of the bathroom?,Yes,20.0,2,-0.7141366004943848,-0.7141366004943848,0.4360737370016674,-0.2636929323586325,-1.1502103374960522,-0.45044366813575226,No,False,True,True
qa4,3,[1],The hallway is south of the bathroom.,Is the office south of the bathroom?,No,20.0,2,-0.9914830923080444,-0.49148309230804443,0.15872724518800774,-0.04103942417229217,-1.1502103374960522,-0.45044366813575226,No,True,True,False
qa4,3,[2],The hallway is south of the bedroom.,Is the bedroom north of the hallway?,Yes,20.0,3,-0.991283118724823,-0.49163880944252014,0.1519075271052619,-0.03810142602693911,-1.143190645830085,-0.45353738341558103,No,False,True,True
qa4,3,[2],The hallway is south of the bedroom.,Is the bedroom north of the kitchen?,No,20.0,2,-0.991283118724823,-0.49163880944252014,0.15892721877122917,-0.04119514130676788,-1.1502103374960522,-0.45044366813575226,No,True,True,False
qa4,3,[2],The kitchen is north of the bathroom.,Is the bathroom south of the kitchen?,Yes,20.0,2,-0.9914830923080444,-0.49163880944252014,0.15872724518800774,-0.04119514130676788,-1.1502103374960522,-0.45044366813575226,No,False,True,True
qa4,3,[2],The kitchen is north of the bathroom.,Is the bathroom south of the office?,No,20.0,1,-0.9914830923080444,-0.49148309230804443,0.14775255098938933,-0.03541195944417269,-1.1392356432974338,-0.45607113286387174,No,True,True,False
qa4,3,[1],The office is north of the kitchen.,Is the kitchen south of the office?,Yes,20.0,1,-0.7142755389213562,-0.7141366004943848,0.42496010437607756,-0.258065467630513,-1.1392356432974338,-0.45607113286387174,No,False,True,True
qa4,3,[1],The office is north of the kitchen.,Is the kitchen south of the hallway?,No,20.0,1,-0.9951857924461365,-0.4935908615589142,0.1440498508512973,-0.03751972869504244,-1.1392356432974338,-0.45607113286387174,No,True,True,False
qa4,3,[2],The office is south of the garden.,Is the garden north of the office?,Yes,20.0,0,-1.3271992206573486,-0.3313295841217041,-0.17955777645111093,0.12022830026689918,-1.1476414442062377,-0.4515578843886033,No,False,False,False
qa4,3,[2],The office is south of the garden.,Is the garden north of the hallway?,No,20.0,1,-0.991283118724823,-0.49148309230804443,0.14795252457261077,-0.03541195944417269,-1.1392356432974338,-0.45607113286387174,No,True,True,False
qa4,3,[1],The bedroom is east of the kitchen.,Is the kitchen west of the bedroom?,Yes,20.0,2,-0.9873804450035095,-0.48953139781951904,0.16282989249254265,-0.03908772968376678,-1.1502103374960522,-0.45044366813575226,No,False,True,True
qa4,3,[1],The bedroom is east of the kitchen.,Is the kitchen west of the bathroom?,No,20.0,1,-0.9949280619621277,-0.49323445558547974,0.14430758133530608,-0.037163322721607994,-1.1392356432974338,-0.45607113286387174,No,True,True,False
qa4,3,[1],The kitchen is west of the garden.,Is the garden east of the kitchen?,Yes,20.0,4,-0.9951857924461365,-0.49323445558547974,0.1440624667331576,-0.03758051270075763,-1.139248259179294,-0.4556539428847221,No,False,True,True
qa4,3,[1],The kitchen is west of the garden.,Is the garden east of the office?,No,20.0,0,-0.9951857924461365,-0.49323445558547974,0.15245565176010123,-0.041676571196876455,-1.1476414442062377,-0.4515578843886033,No,True,True,False
qa4,3,[1],The garden is north of the bedroom.,Is the bedroom south of the garden?,Yes,20.0,4,-0.991283118724823,-0.4934347867965698,0.14796514045447107,-0.03778084391184772,-1.139248259179294,-0.4556539428847221,No,False,True,True
qa4,3,[1],The garden is north of the bedroom.,Is the bedroom south of the bathroom?,No,20.0,3,-0.7102330923080444,-0.710033118724823,0.43295755352204046,-0.25649573530924197,-1.143190645830085,-0.45353738341558103,No,True,True,False
qa4,3,[2],The office is west of the bathroom.,Is the office west of the bathroom?,Yes,20.0,3,-0.9914830923080444,-0.4917602241039276,0.15170755352204046,-0.03822284068834658,-1.143190645830085,-0.45353738341558103,No,False,True,True
qa4,3,[2],The office is west of the bathroom.,Is the bedroom west of the bathroom?,No,20.0,2,-1.3269363641738892,-0.33148470520973206,-0.176726026677837,0.1189589629260202,-1.1502103374960522,-0.45044366813575226,No,True,False,True
qa4,3,[2],The bedroom is west of the kitchen.,Is the bedroom west of the kitchen?,Yes,20.0,0,-0.7141366004943848,-0.7141366004943848,0.43350484371185294,-0.2625787161057815,-1.1476414442062377,-0.4515578843886033,No,False,True,True
qa4,3,[2],The bedroom is west of the kitchen.,Is the kitchen west of the kitchen?,No,20.0,0,-0.9990885853767395,-0.4990885853767395,0.1485528588294982,-0.04753070098813622,-1.1476414442062377,-0.4515578843886033,No,True,True,False
qa4,3,[1],The hallway is west of the garden.,Is the garden east of the hallway?,Yes,20.0,1,-0.9951857924461365,-0.49323445558547974,0.1440498508512973,-0.037163322721607994,-1.1392356432974338,-0.45607113286387174,No,False,True,True
qa4,3,[1],The hallway is west of the garden.,Is the garden east of the garden?,No,20.0,0,-0.9990885853767395,-0.4992901086807251,0.1485528588294982,-0.047732224292121817,-1.1476414442062377,-0.4515578843886033,No,True,True,False
qa4,3,[1],The bedroom is east of the garden.,Is the garden west of the bedroom?,Yes,20.0,3,-0.991283118724823,-0.48933178186416626,0.1519075271052619,-0.03579439844858523,-1.143190645830085,-0.45353738341558103,No,False,True,True
qa4,3,[1],The bedroom is east of the garden.,Is the garden west of the office?,No,20.0,4,-0.9914830923080444,-0.48953139781951904,0.14776516687124963,-0.033877454934796936,-1.139248259179294,-0.4556539428847221,No,True,True,False
qa4,3,[2],The bathroom is south of the office.,Is the office north of the bathroom?,Yes,20.0,4,-0.7102330923080444,-0.710033118724823,0.42901516687124963,-0.2543791758401009,-1.139248259179294,-0.4556539428847221,No,False,True,True
qa4,3,[2],The bathroom is south of the office.,Is the office north of the office?,No,20.0,2,-1.335004448890686,-0.3334367573261261,-0.18479411139463386,0.11700691080962616,-1.1502103374960522,-0.45044366813575226,No,True,False,True
qa4,3,[1],The bathroom is west of the bedroom.,Is the bedroom east of the bathroom?,Yes,20.0,4,-0.9949280619621277,-0.4951857924461365,0.14432019721716638,-0.03953184956141437,-1.139248259179294,-0.4556539428847221,No,False,True,True
qa4,3,[1],The bathroom is west of the bedroom.,Is the bedroom east of the office?,No,20.0,2,-0.9951857924461365,-0.4951857924461365,0.1550245450499157,-0.04474212431038421,-1.1502103374960522,-0.45044366813575226,No,True,True,False
qa4,3,[2],The bathroom is west of the office.,Is the office east of the bathroom?,Yes,20.0,1,-1.3269363641738892,-0.3293778896331787,-0.1877007208764554,0.12669324323069303,-1.1392356432974338,-0.45607113286387174,No,False,False,False
qa4,3,[2],The bathroom is west of the office.,Is the office east of the kitchen?,No,20.0,2,-0.9949280619621277,-0.49713724851608276,0.15528227553392449,-0.0466935803803305,-1.1502103374960522,-0.45044366813575226,No,True,True,False
qa4,3,[1],The bathroom is north of the garden.,Is the bathroom north of the garden?,Yes,20.0,2,-0.9951857924461365,-0.4955429136753082,0.1550245450499157,-0.045099245539555965,-1.1502103374960522,-0.45044366813575226,No,False,True,True
