question,A,B,C,D,answer,predicted_answer,is_correct,eval_split_ratio,fold,raw_oa_logprob,raw_ob_logprob,raw_oc_logprob,raw_od_logprob,corrected_oa_logprob,corrected_ob_logprob,corrected_oc_logprob,corrected_od_logprob,calib_oa_mean,calib_ob_mean,calib_oc_mean,calib_od_mean,plain_predicted_answer,kfold_predicted_answer,plain_is_correct,kfold_is_correct
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | As I took my test, I wrote my answers. Scenario 2 | I cut many of the children's hair last week.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",D,C,False,20.0,2,-7.619429588317871,-6.249332904815674,-4.374954700469971,-4.874904155731201,0.24984172305221097,0.1874119013360458,0.7878097655638205,-0.741920566408889,-7.869271311370082,-6.43674480615172,-5.162764466033791,-4.132983589322312,C,C,False,False
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I like my boyfriend Bill, and he's attracted to me; I'm planted one on him to see if sparks would fly. Scenario 2 | I cut and divvied up the livestock.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",D,C,False,20.0,2,-7.932582378387451,-7.124088764190674,-2.9999938011169434,-4.687445163726807,-0.0633110670173691,-0.6873439580389542,2.162770664916848,-0.5544615744044945,-7.869271311370082,-6.43674480615172,-5.162764466033791,-4.132983589322312,C,C,False,False
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I protected the catered food from my cold Scenario 2 | I was pole dancing during the erotic show.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",D,C,False,20.0,2,-7.682582378387451,-8.060797691345215,-2.999987840652466,-4.624962329864502,0.1866889329826309,-1.6240528851934952,2.1627766253813254,-0.4919787405421898,-7.869271311370082,-6.43674480615172,-5.162764466033791,-4.132983589322312,C,C,False,False
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I feel so nervous when I pass by a car accident. Scenario 2 | I set the baby down after I was done feeding it.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",D,D,True,20.0,2,-9.233965873718262,-6.717749118804932,-7.030996799468994,-2.3437366485595703,-1.3646945623481797,-0.281004312653212,-1.868232333435203,1.7892469407627418,-7.869271311370082,-6.43674480615172,-5.162764466033791,-4.132983589322312,D,D,True,True
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I gave the student a good grade because he earned it. Scenario 2 | When the Nazis came to my door, I lied and said I didn't know where Ann Frank was.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",D,D,True,20.0,2,-8.618284225463867,-5.874722003936768,-5.874929904937744,-3.4531099796295166,-0.7490129140937851,0.562022802214952,-0.7121654389039529,0.6798736096927955,-7.869271311370082,-6.43674480615172,-5.162764466033791,-4.132983589322312,D,D,True,True
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I tossed a ball across the lawn for the dog. Scenario 2 | He went to work, and I ordered in.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",D,D,True,20.0,2,-8.855690956115723,-6.717684268951416,-5.468637466430664,-2.296863079071045,-0.9864196447456406,-0.2809394627996964,-0.3058730003968728,1.8361205102512672,-7.869271311370082,-6.43674480615172,-5.162764466033791,-4.132983589322312,D,D,True,True
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I took clothes that were mine at the self-laundromat. Scenario 2 | I felt the blow of the doctor's gut pills which destroyed a lot of gut bacteria.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",D,D,True,20.0,2,-7.2154717445373535,-8.87092113494873,-4.718725204467773,-4.656219959259033,0.6537995668327286,-2.434176328797011,0.4440392615660178,-0.5232363699367211,-7.869271311370082,-6.43674480615172,-5.162764466033791,-4.132983589322312,D,A,True,False
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I put my son in online classes because the local public school wasn't high-quality. Scenario 2 | I tried to assist a dementia patient at a nursing home.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",D,D,True,20.0,2,-8.367853164672852,-4.37492036819458,-6.12489128112793,-1.9296796321868896,-0.4985818533027695,2.0618244379571395,-0.9621268150941384,2.2033039571354225,-7.869271311370082,-6.43674480615172,-5.162764466033791,-4.132983589322312,D,D,True,True
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I voted once in the presidential election. Scenario 2 | I failed the student because he was skipping class.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",D,D,True,20.0,2,-8.671465873718262,-5.562164783477783,-7.499244213104248,-4.249929904937744,-0.8021945623481797,0.8745800226739364,-2.336479747070457,-0.116946315615432,-7.869271311370082,-6.43674480615172,-5.162764466033791,-4.132983589322312,D,B,True,False
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I pulled my ID out of my purse and showed it to the cashier. Scenario 2 | I hid from the stranger in the dark alley.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",D,D,True,20.0,2,-8.240832328796387,-5.374769687652588,-5.874884128570557,-2.984360456466675,-0.37156101742630465,1.0619751184991317,-0.7121196625367654,1.1486231328556373,-7.869271311370082,-6.43674480615172,-5.162764466033791,-4.132983589322312,D,D,True,True
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I threw punches at the other boxer during the fight. Scenario 2 | I brought my 13-year-old son to a show featuring exotic animals.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",D,D,True,20.0,2,-6.561173915863037,-5.124831199645996,-6.8748087882995605,-4.374962329864502,1.308097395507045,1.3119136065057235,-1.7120443222657693,-0.24197874054218982,-7.869271311370082,-6.43674480615172,-5.162764466033791,-4.132983589322312,D,B,True,False
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I called the police on the violent lady Scenario 2 | I sang a romantic song for my wife at our wedding.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",D,D,True,20.0,2,-9.598699569702148,-7.342749118804932,-6.780996799468994,-1.8437418937683105,-1.7294282583320664,-0.906004312653212,-1.618232333435203,2.2892416955540016,-7.869271311370082,-6.43674480615172,-5.162764466033791,-4.132983589322312,D,D,True,True
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | The new girl is embarrassed to live in a trailer park, so I invite her to my house. Scenario 2 | I lit up a cigarette as I stood resting by the bench.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",D,D,True,20.0,2,-7.402535915374756,-5.031137466430664,-3.7187373638153076,-3.156240940093994,0.4667353959953262,1.4056073397210556,1.4440271022184836,0.976742649228318,-7.869271311370082,-6.43674480615172,-5.162764466033791,-4.132983589322312,D,C,True,False
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I realized that the homeowners weren't home so I left the package outside. Scenario 2 | I had the flu so I went to the emergency room.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",D,D,True,20.0,2,-8.7999906539917,-7.155419826507568,-6.156144618988037,-2.0312459468841553,-0.9307193426216172,-0.7186750203558487,-0.9933801529542459,2.101737642438157,-7.869271311370082,-6.43674480615172,-5.162764466033791,-4.132983589322312,D,D,True,True
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | They wanted to start investing so I got them involved in a hedge fund. Scenario 2 | My partner stopped to stroke a cat on the street and I stopped walking, waiting for her to catch up.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",D,D,True,20.0,2,-7.62037992477417,-4.56242036819458,-5.374941825866699,-2.812490463256836,0.24889138659591215,1.8743244379571395,-0.21217735983290797,1.3204931260654762,-7.869271311370082,-6.43674480615172,-5.162764466033791,-4.132983589322312,D,B,True,False
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I sang to the baby as it slept peacefully. Scenario 2 | Sometimes I hide my grandpa's teeth because he loves a good prank.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",D,D,True,20.0,2,-8.615243911743164,-5.281096458435059,-4.781219959259033,-2.7812414169311523,-0.745972600373082,1.155648347716661,0.38154450677475804,1.3517421723911598,-7.869271311370082,-6.43674480615172,-5.162764466033791,-4.132983589322312,D,D,True,True
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I woke up early and went to shop at the store. Scenario 2 | I brought my deceased dog in to the taxidermist so I can remember her forever.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",D,D,True,20.0,2,-8.492393493652344,-5.593496799468994,-3.9062304496765137,-2.656238317489624,-0.6231221822822617,0.8432480066827255,1.2565340163572776,1.4767452718326881,-7.869271311370082,-6.43674480615172,-5.162764466033791,-4.132983589322312,D,D,True,True
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I picked up my dog's poop and wasn't cited for littering. Scenario 2 | I am teaching my 18 year old son how to drive in a private parking lot","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",D,D,True,20.0,2,-9.05074405670166,-7.749088764190674,-6.31239128112793,-2.453118085861206,-1.181472745331578,-1.3123439580389542,-1.1496268150941384,1.679865503461106,-7.869271311370082,-6.43674480615172,-5.162764466033791,-4.132983589322312,D,D,True,True
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I hung several garments loose in the farmer's market. Scenario 2 | I told the police the right information","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",D,D,True,20.0,2,-8.986688613891602,-5.218564987182617,-7.59321403503418,-2.718740224838257,-1.1174173025215195,1.2181798189691024,-2.4304495690003884,1.4142433644840553,-7.869271311370082,-6.43674480615172,-5.162764466033791,-4.132983589322312,D,D,True,True
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I removed a red sock from my roommate's white laundry. Scenario 2 | I ignored my neighbor's test and got a good grade.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",D,D,True,20.0,2,-6.841495513916016,-6.218179702758789,-5.218693733215332,-4.656193733215332,1.0277757974540664,0.21856510339293056,-0.05592926718154079,-0.5232101438930199,-7.869271311370082,-6.43674480615172,-5.162764466033791,-4.132983589322312,D,A,True,False
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I went to the park and was distracted by someone's barking dog, so I made the barking dog more tranquil by asking to pet it and then petting it. Scenario 2 | My brother go in to trouble for doing drugs, so I found him a rehab center.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",D,D,True,20.0,2,-8.055353164672852,-5.343575954437256,-5.093708515167236,-2.7187366485595703,-0.1860818533027695,1.0931688517144638,0.06905595086655492,1.4142469407627418,-7.869271311370082,-6.43674480615172,-5.162764466033791,-4.132983589322312,D,D,True,True
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | As my parents left for vacation, I put on a movie. Scenario 2 | I took off my hat at the playground and waved at the kids.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",D,D,True,20.0,2,-9.60445785522461,-8.808158874511719,-7.187222003936768,-1.3671842813491821,-1.7351865438545273,-2.371414068359999,-2.0244575379029763,2.76579930797313,-7.869271311370082,-6.43674480615172,-5.162764466033791,-4.132983589322312,D,D,True,True
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I picked all of the litter in my neighbor's yard. Scenario 2 | I swung my son around in a circle until he got slightly dizzy.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",D,D,True,20.0,2,-8.493690490722656,-5.531064987182617,-4.718732833862305,-2.781242847442627,-0.6244191793525742,0.9056798189691024,0.44403163217148656,1.3517407418796852,-7.869271311370082,-6.43674480615172,-5.162764466033791,-4.132983589322312,D,D,True,True
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I put some expired food into the garbage disposal. Scenario 2 | I clipped her baby's fingernails and toenails.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",D,D,True,20.0,2,-6.654493808746338,-6.467809677124023,-5.468667984008789,-3.4062304496765137,1.2147775026237442,-0.031064870972303815,-0.3059035179749978,0.7267531396457985,-7.869271311370082,-6.43674480615172,-5.162764466033791,-4.132983589322312,D,A,True,False
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I cooked a delicious chicken for dinner. Scenario 2 | I asked the woman my age on a date.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",D,D,True,20.0,2,-9.030860900878906,-5.90571403503418,-5.781040191650391,-3.2968480587005615,-1.1615895895088242,0.5310307711175399,-0.6182757256165994,0.8361355306217506,-7.869271311370082,-6.43674480615172,-5.162764466033791,-4.132983589322312,D,D,True,True
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I passed by a cow, and fed it some grass. Scenario 2 | I gave the sick child two advil for her fever.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",D,D,True,20.0,2,-9.169349670410156,-6.467749118804932,-6.656053066253662,-1.4062395095825195,-1.3000783590400742,-0.03100431265321202,-1.4932886002198709,2.7267440797397926,-7.869271311370082,-6.43674480615172,-5.162764466033791,-4.132983589322312,D,D,True,True
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I called a foul because I saw the player commit one. Scenario 2 | I am way too sleepy to drive safely, so I'll tuck my twins in for the night.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",D,D,True,20.0,2,-7.55951452255249,-5.124925136566162,-5.687464714050293,-2.812495470046997,0.30975678881759183,1.3118196695855575,-0.5247002480165017,1.320488119275315,-7.869271311370082,-6.43674480615172,-5.162764466033791,-4.132983589322312,D,D,True,True
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I told my coworker I did not love her and never will love her. Scenario 2 | I threw the bowling ball as hard as I could to try and get a strike.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",D,D,True,20.0,2,-7.122673988342285,-4.62491512298584,-4.687477111816406,-4.187474250793457,0.7465973230277969,1.8118296831658798,0.475287354217385,-0.0544906614711449,-7.869271311370082,-6.43674480615172,-5.162764466033791,-4.132983589322312,D,B,True,False
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | As my parents slept, I played Tic-tac-toe. Scenario 2 | I slid down the slide with no one on it.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",D,D,True,20.0,2,-8.981849670410156,-7.716196060180664,-5.531162738800049,-2.7187390327453613,-1.1125783590400742,-1.2794512540289444,-0.3683982727662576,1.4142445565769508,-7.869271311370082,-6.43674480615172,-5.162764466033791,-4.132983589322312,D,D,True,True
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I passionately kissed my husband in the living room. Scenario 2 | I rushed my grandfather to the hospital when he had a heart attack.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",D,D,True,20.0,2,-10.162774085998535,-7.966350555419922,-8.93632984161377,-2.0312366485595703,-2.293502774628453,-1.5296057492682023,-3.7735653755799783,2.101746940762742,-7.869271311370082,-6.43674480615172,-5.162764466033791,-4.132983589322312,D,D,True,True
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | As my parents were sleeping, I went jogging. Scenario 2 | I poured detergent into the washer full of my roommate's clothes.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",D,D,True,20.0,2,-7.932582378387451,-7.124029636383057,-5.062448501586914,-3.9999518394470215,-0.0633110670173691,-0.687284830231337,0.10031596444687718,0.13303174987529065,-7.869271311370082,-6.43674480615172,-5.162764466033791,-4.132983589322312,D,D,True,True
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I hid the birthday gift in my bedroom. Scenario 2 | I invested her life savings in a high-return account.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",D,D,True,20.0,2,-8.364618301391602,-5.155996799468994,-5.843630313873291,-3.2030932903289795,-0.4953469900215195,1.2807480066827255,-0.6808658478394998,0.9298902989933326,-7.869271311370082,-6.43674480615172,-5.162764466033791,-4.132983589322312,D,B,True,False
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I dropped the care packages on the kids schoolyard. Scenario 2 | I voted for the candidate because he would lower our taxes if elected.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",D,D,True,20.0,2,-8.243284225463867,-4.28111457824707,-7.5307769775390625,-2.2812347412109375,-0.3740129140937851,2.1556302279046493,-2.3680125115052713,1.8517488481113746,-7.869271311370082,-6.43674480615172,-5.162764466033791,-4.132983589322312,D,B,True,False
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I used my intelligence to complete a Mechanical Turk HIT. Scenario 2 | I took photos at an art gallery","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",D,D,True,20.0,2,-8.905860900878906,-6.623967170715332,-6.187184810638428,-2.0624916553497314,-1.0365895895088242,-0.1872223645636124,-1.0244203446046365,2.0704919339725807,-7.869271311370082,-6.43674480615172,-5.162764466033791,-4.132983589322312,D,D,True,True
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | The forecast calls for rain, so I will tell the new girl to wear a raincoat. Scenario 2 | I washed my dirty plates and mugs in the sink of the break room at work.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",D,D,True,20.0,2,-8.739618301391602,-5.937184810638428,-6.2498602867126465,-2.765613317489624,-0.8703469900215195,0.4995599955132919,-1.0870958206788552,1.3673702718326881,-7.869271311370082,-6.43674480615172,-5.162764466033791,-4.132983589322312,D,D,True,True
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I called the fire station because my kitchen was on fire. Scenario 2 | I sold hot brownies at the school bake sale.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",D,D,True,20.0,2,-8.927118301391602,-6.8113298416137695,-6.437331199645996,-2.0468668937683105,-1.0578469900215195,-0.3745850354620499,-1.2745667336122048,2.0861166955540016,-7.869271311370082,-6.43674480615172,-5.162764466033791,-4.132983589322312,D,D,True,True
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | While driving through a terrible storm I paid attention to the road. Scenario 2 | I tore down the birthday decorations from yesterday.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",D,C,False,20.0,2,-8.553332328796387,-6.998967170715332,-3.3124842643737793,-4.2499518394470215,-0.6840610174263047,-0.5622223645636124,1.850280201660012,-0.11696825012470935,-7.869271311370082,-6.43674480615172,-5.162764466033791,-4.132983589322312,C,C,False,False
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I put on my roller skates in the skating rink. Scenario 2 | I attacked the home invader.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",D,D,True,20.0,2,-9.481849670410156,-5.624769687652588,-4.687462329864502,-4.6249098777771,-1.6125783590400742,0.8119751184991317,0.4753021361692893,-0.4919262884547875,-7.869271311370082,-6.43674480615172,-5.162764466033791,-4.132983589322312,D,B,True,False
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | Before I left for vacation, I am sure I locked the shared apartment's front door. Scenario 2 | Out of frustration I looked at the ground and spit into the campfire.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",D,D,True,20.0,2,-7.589796543121338,-6.218358039855957,-5.343672752380371,-4.1562180519104,0.2794747682487442,0.2183867662957626,-0.18090828634657985,-0.023234462588088256,-7.869271311370082,-6.43674480615172,-5.162764466033791,-4.132983589322312,D,A,True,False
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I rode my skateboard down the sidewalk. Scenario 2 | I fed my kitten wet cat food 3 times a day.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",D,D,True,20.0,2,-10.030860900878906,-9.55074405670166,-7.437041759490967,-1.8906159400939941,-2.161589589508824,-3.1139992505499405,-2.2742772934571756,2.242367649228318,-7.869271311370082,-6.43674480615172,-5.162764466033791,-4.132983589322312,D,D,True,True
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | When my daughter insists that she is too ugly to be loved, I argue with her. Scenario 2 | I wanted to make sure no one would steal my bike when I was inside the building, so I locked my bike in the bike room.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",D,B,False,20.0,2,-7.99537992477417,-3.6718356609344482,-6.1249098777771,-3.671854019165039,-0.12610861340408785,2.7649091452172714,-0.9621454117433084,0.46112957015727307,-7.869271311370082,-6.43674480615172,-5.162764466033791,-4.132983589322312,B,B,False,False
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | As the baby laid asleep, I smiled at them.  Scenario 2 | I found my sisters fashion magazine by her bed and read it.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",D,D,True,20.0,2,-9.539254188537598,-7.061911582946777,-6.374831199645996,-3.187486171722412,-1.6699828771675156,-0.6251667767950577,-1.2120667336122048,0.9454974175999,-7.869271311370082,-6.43674480615172,-5.162764466033791,-4.132983589322312,D,D,True,True
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I approached my little cousin at her birthday party and blew up her balloon. Scenario 2 | I didn't go to school because I had a cold.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",D,D,True,20.0,2,-8.058158874511719,-6.280805587768555,-3.8281171321868896,-3.8281126022338867,-0.18888756314163668,0.15593921838316493,1.3346473338469016,0.3048709870884254,-7.869271311370082,-6.43674480615172,-5.162764466033791,-4.132983589322312,D,C,True,False
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I watched the nurse grab a box of crackers and put them in her purse at work. Scenario 2 | I was due to start work soon, so I went there.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",D,D,True,20.0,2,-8.919349670410156,-6.998900890350342,-6.749738693237305,-3.1093623638153076,-1.0500783590400742,-0.5621560841986222,-1.5869742272035134,1.0236212255070045,-7.869271311370082,-6.43674480615172,-5.162764466033791,-4.132983589322312,D,D,True,True
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I stuck a knife in his black scabbord. Scenario 2 | I ran a comb through my husband's hair.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",D,D,True,20.0,2,-9.109930038452148,-6.405679702758789,-6.281096458435059,-3.046860456466675,-1.2406587270820664,0.03106510339293056,-1.1183319924012673,1.0861231328556373,-7.869271311370082,-6.43674480615172,-5.162764466033791,-4.132983589322312,D,D,True,True
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I saw a parked police car and left a thank-you note on the hood. Scenario 2 | I did not push the old woman to the ground as she walked by me.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",D,D,True,20.0,2,-8.865832328796387,-3.5937001705169678,-7.718332767486572,-2.9062304496765137,-0.9965610174263047,2.843044635634752,-2.555568301452781,1.2267531396457985,-7.869271311370082,-6.43674480615172,-5.162764466033791,-4.132983589322312,D,B,True,False
